Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000705602022,,,Magyar Honvédség Egészségügyi Központ,15714163251,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Barna lepedő beszerzése,Árubeszerzés,4080000.0,HUF,39512100-5,39512100-5,HU110,Nem,Nem,Igen,Nem,Igen,,2022-10-20,1.0,Nem,Rovitex Homedeco Korlátolt Felelősségű Társaság,"11369163202,HU11369163",HUN_7631_Pecs_Reménypuszta   8,Igen,,HUF,4080000.0,HUF,Nem,,,Nem,Nem,Nincs adat,23260/2022,,2022-11-01,Tájékoztató az eljárás eredményéről,-12 days,22757,Magyar Honvédség Egészségügyi Központ,Rovitex Homedeco Korlátolt Felelősségű Társaság,False,0.060418556381730264,0.019678782171116887,5,0.07270560190703218,0.3060926669098869,0.13349447919082344,0.0,0.0004530539022210569,5,0.0011918951132300357,0.23442302319083544,0.007875451676136227
EKR000824372022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Izotóp anyagok, I-131Nal kapszulák (in-vivo készl)",Árubeszerzés,18399030.0,HUF,33696400-9,33696400-9,HU110,Nem,Nem,Igen,Nem,Igen,,2022-10-05,1.0,Nem,"IZOTÓP INTÉZET Kutató, Fejlesztő, Termelő és Szolgáltató Korlátolt Felelősségű Társaság","10807262243,HU10807262",HUN_1121_Budapest_Konkoly-Thege Miklós Út 29-33.,Nem,15517800.0,HUF,18399030.0,HUF,Nem,,,Nem,Nem,Nincs adat,22318/2022,2022/S 210-601662,2022-11-01,Tájékoztató az eljárás eredményéről,-27 days,70393,Semmelweis Egyetem,"IZOTÓP INTÉZET Kutató, Fejlesztő, Termelő és Szolgáltató Korlátolt Felelősségű Társaság",False,0.18156507105082625,0.04495855055756568,3,0.15971394517282478,0.35031315240083505,0.3302970995235156,0.022614347003473336,0.0013942565341346408,8,0.004767580452920143,0.2963617096432356,0.03464604161942576
EKR000706942022,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Állomási névtáblák és egyéb táblák szállítása,Árubeszerzés,69543000.0,HUF,31523000-8,31523000-8,HU,Nem,Nem,Igen,Nem,Igen,,2022-10-20,2.0,Nem,"SIGN SYSTEM Gyártó, Kereskedelmi Korlátolt Felelősségű Társaság",24084945209,HUN_4030_Debrecen_Mikepércsi út  79.,Igen,69543000.0,HUF,69543000.0,HUF,Igen,ajánlattétel időpontjában nem ismert,-,Nem,Nem,Nincs adat,23337/2022,,2022-11-01,Tájékoztató az eljárás eredményéről,-12 days,22667,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"SIGN SYSTEM Gyártó, Kereskedelmi Korlátolt Felelősségű Társaság",False,0.11618091058540647,0.02665722021291521,9,0.06912991656734208,0.32157914909927177,0.010093884925446873,0.0,0.0005695360830462168,9,0.0011918951132300357,0.24340005802146794,0.0005954845731200944
EKR000235062022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Motoralkatrészek beszerzése Mercedes-Benz buszhoz,Árubeszerzés,224586909.0,HUF,34300000-0,34300000-0,HU11,Igen,Nem,Igen,Nem,Igen,,2022-10-20,4.0,Nem,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.,"12534773209,HU12534773",HUN_4030_Debrecen_Ozmán utca   3,Igen,,HUF,224586909.0,HUF,Nem,,,Nem,Nem,Nem,23016/2022,2022/S 209-599024,2022-11-01,Tájékoztató az eljárás eredményéről,-12 days,68187,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.,False,0.24287711967792133,0.05157448410688462,6,0.133492252681764,0.36210617177384546,0.019688492745000827,0.0,0.000570281894378571,6,0.0011918951132300357,0.2659270998415214,0.0011615144995439758
EKR000954462022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Ultrahang beszerzés, szervizelés és karbantartás",Árubeszerzés,59700000.0,HUF,33112200-0,33112200-0,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-17,2.0,Nem,MED-EN TRADE Orvosi Műszer Kereskedelmi Korlátolt Felelősségű Társaság,"24132880207,HU24132880",HUN_2400_Dunaújváros_Petőfi Sándor Utca 63.,Igen,55265833.0,HUF,59700000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22836/2022,2022/S 210-601667,2022-11-01,Tájékoztató az eljárás eredményéről,-15 days,70027,Semmelweis Egyetem,MED-EN TRADE Orvosi Műszer Kereskedelmi Korlátolt Felelősségű Társaság,False,0.18156507105082625,0.04495855055756568,3,0.15971394517282478,0.35031315240083505,0.3302970995235156,0.0015386361644751908,0.0010527162127090609,3,0.003575685339690107,0.2924363889857093,0.05922906772656527
EKR000778282022,2,Csirkehús Kecskemét-Kiskunfélegyháza,Bács-Kiskun Megyei Kórház a Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,15336062203,Nem,Nem,U - Egyéb típus:,KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,"Húsféleségek(Sertés-marhah.,csirkeh.,pulykah.)12hó",Árubeszerzés,102206500.0,HUF,15100000-9,15112130-6,HU331,Nem,Nem,Igen,Nem,Igen,,2022-10-17,2.0,Nem,KEDVENC Kereskedőház Zártkörűen Működő Részvénytársaság,"26105198243,HU26105198",HUN_1117_Budapest_Budafoki Út 209/b.,Nem,,HUF,20257500.0,HUF,Nem,,,Nem,Nem,Nincs adat,22717/2022,2022/S 207-590599,2022-10-27,Tájékoztató az eljárás eredményéről,-10 days,70173,Bács-Kiskun Megyei Kórház a Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,KEDVENC Kereskedőház Zártkörűen Működő Részvénytársaság,False,0.06263109669419177,0.01823546385277322,12,0.06793802145411204,0.2946961714085002,0.12876938886247957,0.0,0.00045077343647279846,12,0.0011918951132300357,0.2276797829036635,0.007596696923341862
EKR000532422022,1,Teljes exom szekvenálás és génpanelek,Debreceni Egyetem,19308667409,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-1134 Reagensek beszerzése,Árubeszerzés,268213912.0,HUF,33696500-0,33696500-0,HU321,Nem,Nem,Igen,Nem,Igen,,2022-10-18,2.0,Nem,Amplikon Korlátolt Felelősségű Társaság,"25974296243,HU25974296",HUN_1118_Budapest_Nagyszeben Út 9A 1.em 7,Igen,,HUF,91881600.0,HUF,Nem,,,Nem,Nem,Nem,22921/2022,2022/S 207-590594,2022-10-27,Tájékoztató az eljárás eredményéről,-9 days,68531,Debreceni Egyetem,Amplikon Korlátolt Felelősségű Társaság,False,0.2758769958033086,0.060280542964895475,2,0.2073897497020262,0.36241900647948166,0.43887852309693215,0.0,0.0004733156398316515,2,0.0011918951132300357,0.2660957817951158,0.0258914572444845
EKR000706632022,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kültéri padok, asztalok, szeméttárolók szállítása",Árubeszerzés,89197000.0,HUF,39113600-3,39113600-3|39121200-8|34928480-6,HU,Nem,Nem,Igen,Nem,Igen,,2022-10-18,9.0,Nem,"AVA-FA Ipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","12837124208,HU12837124",HUN_9025_Győr_Ikrényi  Út 11 0267/11. hrsz,Igen,89197000.0,HUF,89197000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,23115/2022,,2022-10-25,Tájékoztató az eljárás eredményéről,-7 days,22665,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"AVA-FA Ipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",False,0.11618091058540647,0.02665722021291521,9,0.06912991656734208,0.32157914909927177,0.010093884925446873,0.0,0.0005695360830462168,9,0.0011918951132300357,0.24340005802146794,0.0005954845731200944
EKR001374962020,TD-282/20/4|1,1.	BIO-SK 2016 CG sín- és nyomkarima kenőzsír|BIO-SK 2016 CG sín- és nyomkarima kenőzsír beszerzése (VINF),Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE - DBR - Vegyi anyagok beszerzése,Árubeszerzés,67463000.0,HUF,24960000-1,24951000-5,HU11,Nem,Nem,Igen,Nem,Igen,,2022-07-18,2.0,Nem,F & F Kereskedelmi és Szolgáltató Kft,12024009213,HUN_2144_Kerepes_Szabadság út 1/a,Igen,,HUF,21648000.0,HUF,Nem,,,Nem,Igen,Nem,21891/2022,2022/S 205-586065,2022-10-25,Együttes tájékoztató eljárások eredményéről,-99 days,10117,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,F & F Kereskedelmi és Szolgáltató Kft,False,0.24287711967792133,0.05157448410688462,6,0.133492252681764,0.36210617177384546,0.019688492745000827,0.0,0.000570281894378571,6,0.0011918951132300357,0.2659270998415214,0.0011615144995439758
EKR000919612022,,,Szegedi Tudományegyetem,19308650206,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Elektromos impulzus generátor beszerzése,Árubeszerzés,76000000.0,HUF,33100000-1,33100000-1,HU333,Igen,Nem,Igen,Nem,Igen,,2022-10-15,1.0,Nem,SAN-ECO Orvostechnikai és Számviteli Kft.,"12278521213,HU12278521",HUN_2000_Szentendre_Pilisi Utca 18 2983/2,Igen,,HUF,76000000.0,HUF,Igen,"IGEA SPA Via Parmenide 10/A 41012 Carpi(Mo) Italy, IT01021130362","IGEA SPA Via Parmenide 10/A 41012 Carpi(Mo) Italy, IT01021130362, M/1",Nem,Nem,Nincs adat,22659/2022,2022/S 205-584306,2022-10-25,Tájékoztató az eljárás eredményéről,-10 days,69874,Szegedi Tudományegyetem,SAN-ECO Orvostechnikai és Számviteli Kft.,False,0.13535646703186557,0.037314186108685775,11,0.12872467222884384,0.31696259916887043,0.2347989904261227,0.0,0.0004725173228842562,11,0.0011918951132300357,0.24074605451936873,0.013851869484903896
EKR001593792019,"|64., 69., 76., 84., 85., 111., 131",|Vegyszer DBR PTE_I,Pécsi Tudományegyetem,EKRSZ_89809802,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,33696500-0,,,,,,,Igen,,2021-11-13,31.0,Nem,Bio-Science Kft.,12266788-2-43,HUN_1119_Budapest_Fehérvári út 79. II. em.,Igen,,HUF,477671.0,HUF,Nem,,,Nem,Igen,Nincs adat,21904/2022,2022/S 204-579146,2022-10-24,Együttes tájékoztató eljárások eredményéről,-345 days,440,Pécsi Tudományegyetem,Bio-Science Kft.,False,0.21429560908157083,0.049292969248984186,7,0.16567342073897495,0.3479883865615927,0.3052979762948742,0.0,0.00048027372781836875,7,0.0011918951132300357,0.25823330255463217,0.01801092804516322
EKR001318232020,1.|1.,TD-285/20/5/1. Védőruha beszerzése |TD-285/20/5/1. Védőruha beszerzése ,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE-Védőfelszerelések beszerzése,Árubeszerzés,2762453.0,HUF,18143000-3,18143000-3,HU11,Nem,Nem,Igen,Nem,Igen,,2022-07-29,1.0,Nem,Markoó Kft.,12154481-4-44,HUN_1223_Budapest_Kistétényi utca 30.,Igen,,HUF,311475.0,HUF,Nem,,,Nem,Nem,Nincs adat,21519/2022,2022/S 204-582837,2022-10-23,Együttes tájékoztató eljárások eredményéről,-86 days,9721,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Markoó Kft.,False,0.24287711967792133,0.05157448410688462,6,0.133492252681764,0.36210617177384546,0.019688492745000827,0.0,0.000570281894378571,6,0.0011918951132300357,0.2659270998415214,0.0011615144995439758
