Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001101852021,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,81-2K metrókocsi egyes AVR alkatrészeinek javítása,Szolgáltatás megrendelés,179960000.0,HUF,50116100-2,50116100-2,HU11,Igen,Nem,Igen,Nem,Igen,,2021-11-22,1.0,Nem,Ventus-953 Kereskedelmi és Műszeripari Kft.,"12027105242,HU12027105",HUN_1153_Budapest_Bethlen Gábor Utca 115/A.,Igen,,HUF,179960000.0,HUF,Nem,,,Nem,Nem,Nincs adat,23342/2021,2021/S 232-612361,2021-11-30,Tájékoztató az eljárás eredményéről,-8 days,63516,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Ventus-953 Kereskedelmi és Műszeripari Kft.,False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR001028892021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Kommunikációs kampány az AMC részére IV.,Szolgáltatás megrendelés,7086614.0,HUF,79340000-9,79340000-9|79342200-5,HU11,Igen,Nem,Igen,Igen,Igen,,2021-11-23,2.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság","24670827244,HU24670827|22715544241,HU22715544",HUN_1025_Budapest_Felső Zöldmáli Út 72.|HUN_1025_Budapest_Felső Zöldmáli Út 72.,Igen|Igen,,HUF,7086614.0,HUF,Nem,,Nem vesz igénybe.,Nem,Nem,Nincs adat,23704/2021,,2021-11-29,Tájékoztató az eljárás eredményéről,-6 days,63037,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság",False,0.06775611140367016,0.01711008608440549,0,0.03970223325062035,0.23678025851938894,0.00864058096088749,0.0,0.0006407275676731437,0.0,0.0012406947890818859,0.1914944167260632,0.0007768828154611846
EKR001281992021,,,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,18091715444,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),MDM rendszer ,Szolgáltatás megrendelés,39962800.0,HUF,72200000-7,72250000-2|72253200-5|72200000-7|72261000-2|48900000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-24,4.0,Nem,4iG Nyilvánosan Működő Részvénytársaság,"12011069244,HU12011069,01-10-044993",HUN_1037_Budapest_Montevideo Utca 8.,Nem,46664390.0,HUF,39962800.0,HUF,Igen,"TR Consult Kft. (1037 Budapest, Montevideo utca 8. (adószám:12167706-2-41)","TR Consult Kft. (1037 Budapest, Montevideo utca 8. (adószám:12167706-2-41) :MDM rendszer szállítása, implementálása, telepítése,  konfigurálása, oktatás. Opcionálisan támogatói szolgáltatás  biztosítása",Nem,Nem,Nincs adat,23730/2021,,2021-11-29,Tájékoztató az eljárás eredményéről,-5 days,64653,Médiaszolgáltatás - támogató és Vagyonkezelő Alap,4iG Nyilvánosan Működő Részvénytársaság,False,0.09411272014794989,0.02070182924117218,0,0.05583126550868486,0.30097087378640774,0.010815811147098559,0.003982261570417695,0.001352928170361976,0.0,0.0037220843672456576,0.257590284435922,0.003939677804170983
EKR000701372021,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Városmajori Klinikai Tömb teljeskörű takarítása,Szolgáltatás megrendelés,451800090.0,HUF,90900000-6,90900000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-16,9.0,Nem,Number One CleaningTakaritó és Szolgáltató Korlátolt Felelősségű Társaság,"24744405202,HU24744405",HUN_7626_Pécs_Koller Utca 7/1. II. em. 20.sz.,Igen,335683152.0,HUF,451800090.0,HUF,Igen,Még nem ismert,-,Nem,Nem,Nincs adat,23032/2021,2021/S 231-609290,2021-11-29,Tájékoztató az eljárás eredményéről,-13 days,14957,Semmelweis Egyetem,Number One Cleaning Takaritó és Szolgáltató Korlátolt Felelősségű Társaság,False,0.1718702984271034,0.03090396884483609,0,0.07568238213399504,0.3252623083131558,0.06558694214442333,0.0,0.000616876313787675,0.0,0.0012406947890818859,0.24550715808711546,0.0058970704374667945
EKR000321572021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tram-train Hódmezővásárhely új kocsiszín tervezése,Szolgáltatás megrendelés,168270000.0,HUF,71240000-2,71322500-6|71240000-2|71322000-1|71320000-7,HU11,Igen,Nem,Igen,Nem,Igen,,2021-11-05,3.0,Nem,TRENECON Tanácsadó  és Tervező Kft.,"11861689241,HU11861689",HUN_1133_Budapest_Váci Út 76. 3. emelet,Igen,,HUF,168270000.0,HUF,Igen,,"ArcEn Építész és Mérnökiroda Tervező és Tanácsadó Kft. 1012 Budapest, Mátray utca 6. I. em., 14506712-2-41; III.1.3, műszaki szakmai alkalmasság, M/1.1. és M/2.2.",Nem,Nem,Nincs adat,22532/2021,2021/S 230-606013,2021-11-28,Tájékoztató az eljárás eredményéről,-23 days,12245,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,TRENECON Tanácsadó  és Tervező Kft.,False,0.28160803229136916,0.06546012395353752,0,0.1513647642679901,0.30857580398162326,0.6897046429642437,0.0,0.0006423288424054325,0.0,0.0012406947890818859,0.23587942639742465,0.06200920541083079
EKR001253092021,,,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,10941362244,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Médiatervezési és -vásárlási szolgáltatások,Szolgáltatás megrendelés,30000000.0,HUF,79341200-8,79341200-8,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-22,1.0,Nem,Wavemaker Hungary Kft.,"12158485244,HU12158485",HUN_1123_Budapest_Alkotás Utca 53,Nem,30001985.0,HUF,30000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,23402/2021,,2021-11-24,Tájékoztató az eljárás eredményéről,-2 days,17875,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,Wavemaker Hungary Kft.,False,0.1371870180077144,0.027302205107298142,0,0.06823821339950373,0.3305988515176374,0.02721607049667549,0.0,0.0006081837247872046,0.0,0.0012406947890818859,0.24853530681467778,0.0024474890846341688
EKR001096282021,,,Nemzeti Média- és Hírközlési Hatóság,15775883241,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Mérőrendszerek,mérőállomások szerelése telepítése",Szolgáltatás megrendelés,60000000.0,HUF,51200000-4,51200000-4|51210000-7|45312300-0,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-15,1.0,Nem,SVALE Technology Távközléstechnikai és Informatikai Tanácsadó Kft.,"23760420213,HU23760420",HUN_2094_Nagykovácsi _Virágos Sétány 86,Igen,60000000.0,HUF,60000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22836/2021,,2021-11-24,Tájékoztató az eljárás eredményéről,-9 days,16936,Nemzeti Média- és Hírközlési Hatóság,SVALE Technology Távközléstechnikai és Informatikai Tanácsadó Kft.,False,0.15363739839905666,0.028692517100149202,0,0.0707196029776675,0.3311421528348398,0.021542767531971267,0.0,0.0006141093685129634,0.0,0.0012406947890818859,0.2488422352577956,0.0019373043846148943
EKR001095492021,,,Nemzeti Média- és Hírközlési Hatóság,15775883241,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Nyomdai szolgáltatások beszerzése,Szolgáltatás megrendelés,65000000.0,HUF,79821000-5,79821000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-11-18,2.0,Nem,Pátria Nyomda Zártkörűen Működő Részvénytársaság,10728350243,HUN_1117_Budapest_Hunyadi János Út 7,Nem,,HUF,65000000.0,HUF,Nem,,Nem,Nem,Nem,Nincs adat,23213/2021,,2021-11-23,Tájékoztató az eljárás eredményéről,-5 days,63675,Nemzeti Média- és Hírközlési Hatóság,Pátria Nyomda Zártkörűen Működő Részvénytársaság,False,0.15363739839905666,0.028692517100149202,0,0.0707196029776675,0.3311421528348398,0.021542767531971267,0.059990647154929744,0.001525418566695629,0.0,0.0037220843672456576,0.2837029215065118,0.06472339261090687
EKR000376332021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Debrecen,471.sz.főút 0+000-1+000km tervezése",Szolgáltatás megrendelés,288000000.0,HUF,71320000-7,71320000-7|71356400-2|90700000-4,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-12,4.0,Nem,FŐMTERV Mérnöki Tervező Zrt.,"13842217241,HU13842217",HUN_1024_Budapest_Lövőház Utca 37.,Nem,,HUF,288000000.0,HUF,Igen,,,Nem,Nem,Nincs adat,22738/2021,2021/S 227-598149,2021-11-23,Tájékoztató az eljárás eredményéről,-11 days,59436,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,FŐMTERV Mérnöki Tervező Zrt.,False,0.28160803229136916,0.06546012395353752,0,0.1513647642679901,0.30857580398162326,0.6897046429642437,0.0850423415500878,0.0019521301118552534,0.0,0.004962779156327543,0.31276678308110206,0.0801690755499503
EKR000002822021,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),NISZ SZEÜSZ médiatervezés és vásárlás,Szolgáltatás megrendelés,37874016.0,HUF,79342200-5,79342200-5|79340000-9,HU11,Igen,Nem,Igen,Igen,Igen,,2021-11-16,2.0,Nem,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72.,Igen,,HUF,37874016.0,HUF,Nem,,,Nem,Nem,Nincs adat,23068/2021,,2021-11-22,Tájékoztató az eljárás eredményéről,-6 days,10338,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság",False,0.06775611140367016,0.01711008608440549,0,0.03970223325062035,0.23678025851938894,0.00864058096088749,0.007456720355091801,0.0010689633302381517,0.0,0.0024813895781637717,0.25353884869455806,0.002714187200076079
EKR000722492021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"NoBo,DeBo: Szeged-Szabadka tram-train",Szolgáltatás megrendelés,17800000.0,HUF,71311300-4,71311300-4,HU11,Igen,Nem,Igen,Nem,Igen,,2021-11-09,2.0,Nem,RailCert Hungary Korlátolt Felelősségű Társaság,"26566933241,HU26566933",HUN_1051_Budapest_Vörösmarty  Tér 1,Igen,,HUF,17800000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,22361/2021,,2021-11-22,Tájékoztató az eljárás eredményéről,-13 days,61451,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,RailCert Hungary Korlátolt Felelősségű Társaság,False,0.28160803229136916,0.06546012395353752,0,0.1513647642679901,0.30857580398162326,0.6897046429642437,0.0,0.0006423288424054325,0.0,0.0012406947890818859,0.23587942639742465,0.06200920541083079
EKR000609942021,2,Knorr gyártmányú légfékszerelvények felújítása ,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Autóbusz légfékszerelvények felújítása,Szolgáltatás megrendelés,186205290.0,HUF,50116200-3,50116200-3,HU11,Igen,Nem,Igen,Nem,Igen,,2021-11-12,1.0,Nem,"LÉDEM 2000 Közúti Jármű-, Alkatrész Javító és Kereskedelmi Korlátolt Felelősségű Társaság","11179106210,11179106,10-09-023268",HUN_3200_Gyöngyös_Bene Út 59-61,Igen,,HUF,109502580.0,HUF,Nem,,,Nem,Nem,Nincs adat,22638/2021,2021/S 226-596143,2021-11-22,Tájékoztató az eljárás eredményéről,-10 days,14376,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"LÉDEM 2000 Közúti Jármű-, Alkatrész Javító és Kereskedelmi Korlátolt Felelősségű Társaság",False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR001093052021,,,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,10941362244,Nem,Nem,,KO - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Honeywell EBI rendszer főverzió upgrade ,Szolgáltatás megrendelés,243587321.0,HUF,72260000-5,72260000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-11-12,1.0,Nem,Honeywell Szabályozástechnikai Kft,10775682241,HUN_1139_Budapest_Petneházy Utca 2-4,Igen,243587231.0,HUF,243587231.0,HUF,Nem,,,Nem,Nem,Nincs adat,22656/2021,2021/S 226-596140,2021-11-22,Tájékoztató az eljárás eredményéről,-10 days,16934,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,Honeywell Szabályozástechnikai Kft,False,0.1371870180077144,0.027302205107298142,0,0.06823821339950373,0.3305988515176374,0.02721607049667549,0.0,0.0006081837247872046,0.0,0.0012406947890818859,0.24853530681467778,0.0024474890846341688
EKR000291172021,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,PAK infrastruktúra felújítás és korszerűsítés terv,Szolgáltatás megrendelés,115000000.0,HUF,71220000-6,71220000-6,HU110,Igen,Nem,Igen,Igen,Igen,,2021-11-09,3.0,Nem,"Optimum Term Hőtechnikai Szerelő, Kivitelező és Üzemeltető Korlátolt Felelősségű Társaság",12551369241,HUN_1134_Budapest_Gidófalvy Lajos  Utca 33. III/4.,Igen,134929000.0,HUF,115000000.0,HUF,Igen,"Domild Terv Mérnök Iroda Kft. (adószám: 25985894-2-13), DUMOD Általános Vállalkozó és Innovációs Kft. (adószám: 23060971-2-41), GelectroB Tervező és Szolgáltató Kft. (adószám: 14516869-2-08)","Domild Terv Mérnök Iroda Kft. (adószám: 25985894-2-13) M2.1. pont, DUMOD Általános Vállalkozó és Innovációs Kft. (adószám: 23060971-2-41) M2.2. pont, GelectroB Tervező és Szolgáltató Kft. (adószám: 14516869-2-08) M2.3 és M2.4 pont",Nem,Nem,Nincs adat,22477/2021,2021/S 225-592306,2021-11-21,Tájékoztató az eljárás eredményéről,-12 days,58375,Semmelweis Egyetem,"Optimum Term Hőtechnikai Szerelő, Kivitelező és Üzemeltető Korlátolt Felelősségű Társaság",False,0.1718702984271034,0.03090396884483609,0,0.07568238213399504,0.3252623083131558,0.06558694214442333,0.0,0.000616876313787675,0.0,0.0012406947890818859,0.24550715808711546,0.0058970704374667945
EKR000495932021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tervezés - 310. főút M3 mogyoródi csp.-M31 között,Szolgáltatás megrendelés,255000000.0,HUF,71320000-7,90700000-4|71313000-5|71242000-6|71312000-8|71356400-2|71322300-4|71245000-7|71243000-3|71311300-4|71320000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2021-11-05,3.0,Nem,"UVATERV Út-, Vasúttervező Zrt.","10867156243,HU10867156",HUN_1117_Budapest_Dombóvári Út 17-19. B. épület,Igen,,HUF,255000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22327/2021,2021/S 225-592471,2021-11-21,Tájékoztató az eljárás eredményéről,-16 days,13678,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,"UVATERV Út-, Vasúttervező Zrt.",False,0.28160803229136916,0.06546012395353752,0,0.1513647642679901,0.30857580398162326,0.6897046429642437,0.0,0.0006423288424054325,0.0,0.0012406947890818859,0.23587942639742465,0.06200920541083079
EKR000849272021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Baja ÉNY-i elkerülő út tervezése,Szolgáltatás megrendelés,29700000.0,HUF,71320000-7,71356400-2|71320000-7|90700000-4,HU11,Igen,Nem,Igen,Nem,Igen,,2021-11-10,3.0,Igen,"Via Futura Mérnöki, Tanácsadó és Szolgáltató Kft.|UNITEF'83 Műszaki Tervező és Fejlesztő Zártkörűen Működő Részvénytársaság|TURA-Terv Mérnökiroda Kft.","13260534243,HU13260534|12108129243,HU12108129|12602908242",HUN_1111_Budapest_Zenta Utca 1|HUN_1119_Budapest_Bornemissza Tér 12.|HUN_1145_Budapest_Gyarmat Utca 30,Igen|Igen|Igen,,HUF,29700000.0,HUF,Igen,Dr. Kovács Tibor e.v.,,Nem,Nem,Nincs adat,22437/2021,2021/S 225-592079,2021-11-18,Tájékoztató az eljárás eredményéről,-8 days,15934,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,"Via Futura Mérnöki, Tanácsadó és Szolgáltató Kft.|UNITEF'83 Műszaki Tervező és Fejlesztő Zártkörűen Működő Részvénytársaság|TURA-Terv Mérnökiroda Kft.",False,0.28160803229136916,0.06546012395353752,0,0.1513647642679901,0.30857580398162326,0.6897046429642437,0.0,0.0006423288424054325,0.0,0.0012406947890818859,0.23587942639742465,0.06200920541083079
EKR001138412021,,,Innovációs és Technológiai Minisztérium,15764412241,Nem,Nem,U - Egyéb típus:,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,TeSzedd! 2021. – hulladékszállítás megrendelése 2.,Szolgáltatás megrendelés,148500000.0,HUF,90510000-5,90510000-5|90512000-9,HU,Nem,Nem,Igen,Nem,Igen,,2021-10-29,1.0,Nem,NHSZ Nemzeti Hulladékgazdálkodási Szolgáltató Kft.,"24099877241,HU24099877","HUN_1036_Budapest, III_Lajos Utca 103.",Nem,,HUF,148500000.0,HUF,Igen,"NHSZ Csobánc Korlátolt Felelősségű Társaság (8300 Tapolca, Halápi utca 33.), 25005095-2-19; NHSZ Zöldfok Településgazdálkodási és Kommunális Zrt. (8600 Siófok, Bajcsy-Zsilinszky utca 220.), 11227209-2-14;","NHSZ Csobánc Korlátolt Felelősségű Társaság (8300 Tapolca, Halápi utca 33.): III. 1.1), 25005095-2-19 2.; NHSZ Zöldfok Településgazdálkodási és Kommunális Zrt. (8600 Siófok, Bajcsy-Zsilinszky utca 220.): III. 1.1), 11227209-2-14;",Nem,Nem,Nincs adat,22010/2021,2021/S 225-591894,2021-11-18,Tájékoztató az eljárás eredményéről,-20 days,17113,Innovációs és Technológiai Minisztérium,NHSZ Nemzeti Hulladékgazdálkodási Szolgáltató Kft.,False,0.11716967075271797,0.02762568438945436,0,0.062034739454094295,0.26219908913467793,0.010674190646559707,0.0,0.0006558914459492493,0.0,0.0012406947890818859,0.2077855117298273,0.0009597787267596784
EKR000978572021,,,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,10941362244,Nem,Nem,N - Közjogi szervezet,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),K2152/II. Értéktelen veszélyes hulladékok,Szolgáltatás megrendelés,60000000.0,HUF,90520000-8,90513000-6|90512000-9|90520000-8,HU110|HU120,Nem,Nem,Igen,Nem,Igen,,2021-11-09,4.0,Nem,DESIGN Hulladékgazdálkodási Korlátolt Felelősségű Társaság,"10304752203,HU10304752",HUN_6000_Kecskemét_Ipar Utca 6,Igen,60000000.0,HUF,60000000.0,HUF,Igen,BÉRES SPEDÍCIÓ 2002 KFT. ;  12823846-2-03,Multi Red Logistic Kft.; 13589305-2-03; eljárást megindító felhívás III.1.3. M.1. pont,Nem,Nem,Nincs adat,22350/2021,,2021-11-18,Tájékoztató az eljárás eredményéről,-9 days,16454,BKM Budapesti Közművek Nonprofit Zártkörűen Működő Részvénytársaság,DESIGN Hulladékgazdálkodási Korlátolt Felelősségű Társaság,False,0.1371870180077144,0.027302205107298142,0,0.06823821339950373,0.3305988515176374,0.02721607049667549,0.0,0.0006081837247872046,0.0,0.0012406947890818859,0.24853530681467778,0.0024474890846341688
EKR001422562019,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Infrastruktúra elemek mikrobiológiai védelme,Szolgáltatás megrendelés,138750000.0,HUF,90921000-9,90921000-9,HU11,Igen,Nem,Igen,Nem,Igen,,2021-10-26,2.0,Nem,4-FRONT Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"13175971202,HU13175971,02-09-069112",HUN_7700_Mohács_Dózsa György Utca 36,Igen,177500000.0,HUF,138750000.0,HUF,Nem,,,Nem,Nem,Nincs adat,21612/2021,2021/S 222-585760,2021-11-16,Tájékoztató az eljárás eredményéről,-21 days,91581,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,4-FRONT Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,False,0.22672547549143104,0.05010958944377181,0,0.11786600496277916,0.34065934065934067,0.05814141355089343,0.0,0.0006345944306713159,0.0,0.0012406947890818859,0.2541784925890886,0.005229306940522681
EKR000463942021,,,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,10585560244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Nokia DWDM support,Szolgáltatás megrendelés,249185161.0,HUF,50312300-8,50312300-8,HU110,Igen,Nem,Igen,Nem,Igen,,2021-10-18,2.0,Nem,NETvisor Informatikai és Kommunikációs Zártkörűen működő Részvénytársaság,"14023059243,HU14023059,01-10-045730",HUN_1119_Budapest_Petzvál József Utca 56.,Igen,304683750.0,HUF,249185161.0,HUF,Nem,,,Nem,Nem,Nincs adat,21227/2021,2021/S 222-585281,2021-11-16,Tájékoztató az eljárás eredményéről,-29 days,13349,NISZ Nemzeti Infokommunikációs Szolgáltató Zrt.,NETvisor Informatikai és Kommunikációs Zártkörűen működő Részvénytársaság,False,0.10858579565765678,0.025332979571195773,0,0.060794044665012405,0.2903458213256484,0.0057804256520348225,0.0,0.0006256857200942918,0.0,0.0012406947890818859,0.2250767941915666,0.0005200724406470983
EKR000415572021,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,e-Medsolution és Glims rendszerek üzemeltetési tám,Szolgáltatás megrendelés,454981300.0,HUF,72267000-4,72212180-4|72262000-9|72200000-7|72000000-5|72267000-4|48900000-7,HU231,Nem,Nem,Igen,Nem,Igen,,2021-08-31,1.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36.,Nem,446739484.0,HUF,454981300.0,HUF,Nem,,,Nem,Nem,Nincs adat,21668/2021,2021/S 221-583190,2021-11-15,Tájékoztató az eljárás eredményéről,-76 days,13086,Pécsi Tudományegyetem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,False,0.1459906947560787,0.033063380041454274,0,0.08064516129032258,0.3257881972514147,0.027356978119117283,0.2051158419987061,0.0035704020684515577,0.0,0.009925558312655087,0.34997828918801566,0.019791970343075758
