Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000805382022,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Grill Pavilon kialakítása_2. eljárás,Építési beruházás,133986775.0,HUF,45210000-2,45210000-2,HU321,Igen,Nem,Igen,Igen,Igen,,2022-10-06,2.0,Nem,TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,"12461866209,HU12461866",HUN_4030_Debrecen_Diószegi Utca 32-34.,Igen,,HUF,133986775.0,HUF,Igen,ajánlattételkor még nem ismert,,Nem,Nem,Nem,22124/2022,2022/S 200-567801,2022-10-17,Tájékoztató az eljárás eredményéről,-11 days,23091,Debrecen Megyei Jogú Város Önkormányzata,TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,False,0.469121316182605,0.12635317459791484,0,0.27710843373493976,0.39040451552210725,0.007864648845602689,0.0,0.001294133403256024,0,0.0024096385542168677,0.2809749492213947,0.0005438232962749495
EKR001318302020,4|4,TD-284/20/16 Metró adatrögzítő eszközök beszerzése|TD-284/20/16 Metró adatrögzítő eszközök beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,DBR – Villanyszerelési termékek beszerzése,Árubeszerzés,47589076.0,HUF,31000000-6,31644000-2,HU11,Nem,Nem,Igen,Nem,Igen,,2022-07-19,4.0,Nem,Szikametró89 Korlátolt Felelősségű Társaság,10318133-2-13,HUN_2141 _Csömör_Fecske utca 7.,Igen,21000000.0,HUF,12443500.0,HUF,Nem,,,Nem,Igen,Nincs adat,21892/2022,2022/S 199-567045,2022-10-16,Együttes tájékoztató eljárások eredményéről,-89 days,56477,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Szikametró89 Korlátolt Felelősségű Társaság,False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
EKR001153242022,,,Budapest Főváros XVI. kerületi Önkormányzat,15735791242,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Bp.XVI.ker. Vidámvásár u. 7. épület felújítása (2),Építési beruházás,121914637.0,HUF,45210000-2,45210000-2,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-12,9.0,Nem,"Radián Építőipari Tervező, Szervező, Üzemeltető Kft.",10547030213,HUN_2143_Kistarcsa_Mária Utca 36,Igen,,HUF,121914637.0,HUF,Nem,,---,Nem,Nem,Nincs adat,22419/2022,,2022-10-16,Tájékoztató az eljárás eredményéről,-4 days,70354,Budapest Főváros XVI. kerületi Önkormányzat,"Radián Építőipari Tervező, Szervező, Üzemeltető Kft.",False,0.1372905470513289,0.034949095400690994,3,0.07951807228915664,0.3382233088834556,0.008306936491812026,0.011114991366431924,0.002149389119875074,3,0.004819277108433735,0.2746525479814692,0.0017403751460718306
EKR001393402022,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása VI. ütem,Építési beruházás,11299443.0,HUF,45300000-0,45300000-0|45111100-9|45350000-5|45333200-2|45332000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-04,2.0,Nem,Nimród-Bau Beruházó és Kivitelező Kft.,"12913480213,HU12913480",HUN_2000_Szentendre_Szentlászlói Út 36-38.,Igen,8678131.0,HUF,11299443.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert!,,Nem,Nem,Nincs adat,21625/2022,,2022-10-14,Tájékoztató az eljárás eredményéről,-10 days,24277,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Nimród-Bau Beruházó és Kivitelező Kft.,False,0.11698969792212327,0.029360215785294106,4,0.06265060240963856,0.21992580816110227,9.207649310122018e-05,0.0,0.001320082266440191,4,0.0024096385542168677,0.18035636679704475,6.366888413787775e-06
EKR001305612022,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása V. ütem,Építési beruházás,12223130.0,HUF,45300000-0,45111100-9|45300000-0|45332000-3|45333200-2|45350000-5,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-03,3.0,Nem,Nimród-Bau Beruházó és Kivitelező Kft.,"12913480213,HU12913480",HUN_2000_Szentendre_Szentlászlói Út 36-38.,Igen,11293374.0,HUF,12223130.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert!,,Nem,Nem,Nincs adat,21622/2022,,2022-10-14,Tájékoztató az eljárás eredményéről,-11 days,71461,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Nimród-Bau Beruházó és Kivitelező Kft.,False,0.11698969792212327,0.029360215785294106,4,0.06265060240963856,0.21992580816110227,9.207649310122018e-05,0.0,0.001320082266440191,4,0.0024096385542168677,0.18035636679704475,6.366888413787775e-06
EKR000965572022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Metró felszíni aknák vizsgálata és javítása,Építési beruházás,223880000.0,HUF,45262690-4,45262690-4,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-05,1.0,Nem,"AQUARING Építő-,Szerelőipari és Kereskedelmi Korlátolt Felelősségű Társaság",12972933213,HUN_2120_Dunakeszi_Kézay Simon Utca 5/a,Igen,218800000.0,HUF,223880000.0,HUF,Nem,,,Nem,Nem,Nem,21988/2022,,2022-10-13,Tájékoztató az eljárás eredményéről,-8 days,23467,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"AQUARING Építő-,Szerelőipari és Kereskedelmi Korlátolt Felelősségű Társaság",False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
EKR000017882021,|5,|CAF villamosok féktárcsáinak beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,DBR - Villamos járművek alkatrészeinek beszerzése,Árubeszerzés,117134960.0,HUF,34600000-3,,,,,,,Igen,,2022-08-09,4.0,Nem,BUDAKER Kereskedelmi és Szolgáltató Kft,12248885243,HUN_1222_Budapest_Nagytétényi út 48,Igen,34470000.0,HUF,34389360.0,HUF,Nem,,,Nem,Igen,Nem,21513/2022,2022/S 197-560756,2022-10-12,Együttes tájékoztató eljárások eredményéről,-64 days,57206,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,BUDAKER Kereskedelmi és Szolgáltató Kft,False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
EKR000788362022,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Karbonsemlegességi dokumentumok készítése,Szolgáltatás megrendelés,83800000.0,HUF,71241000-9,71241000-9,HU321,Igen,Nem,Igen,Nem,Igen,,2022-10-03,3.0,Nem,TRENECON Tanácsadó  és Tervező Kft.,"11861689241,HU11861689",HUN_1133_Budapest_Váci Út 76. 3. emelet,Igen,,HUF,83800000.0,HUF,Igen,"Karakterkorlátra tekintettel ezen információkat a ""VI.1.10) További információk"" pont tartalmazza. ","REKK Energiapiaci Tanácsadó Kft. (1116 Budapest, Kubikos utca 18.) adószám: 13216683-2-43: III.1.3) (M1) jelű alkalmassági követelmény",Nem,Nem,Nem,21692/2022,2022/S 197-560064,2022-10-12,Tájékoztató az eljárás eredményéről,-9 days,22971,Debrecen Megyei Jogú Város Önkormányzata,TRENECON Tanácsadó  és Tervező Kft.,False,0.469121316182605,0.12635317459791484,0,0.27710843373493976,0.39040451552210725,0.007864648845602689,0.0,0.001294133403256024,0,0.0024096385542168677,0.2809749492213947,0.0005438232962749495
EKR000805212022,1|1,DBR - Felújított gumiabroncsok szállítása|Felújított gumiabroncsok szállítása,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Negyedéves ERTE - Felújított gumiabroncsok száll.,Árubeszerzés,44064200.0,HUF,34352200-1,34352200-1,HU11,Nem,Nem,Igen,Nem,Igen,,2022-09-27,2.0,Nem,MARSO Ipari Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,,HUN_4400_Nyíregyháza_Nyugati 1. utca 12.,Nem,,HUF,44064200.0,HUF,Nem,,,Nem,Igen,Nem,21628/2022,2022/S 197-560766,2022-10-12,Együttes tájékoztató eljárások eredményéről,-15 days,70227,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,MARSO Ipari Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
EKR000398792022,|2,|81-2K metróhoz tengelykapcsolók beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,DBR - Metró járművek alkatrészeinek beszerzése,Árubeszerzés,170402804.0,HUF,34600000-3,,,,,,,Igen,,2022-09-22,4.0,Nem,Metal 99 Fémszerkezet Gyártó és Szolgáltató Kft.,,HUN_2370_Dabas_Öregországút 1.,Igen,19000000.0,HUF,29264004.0,HUF,Nem,,,Nem,Igen,Nem,21696/2022,2022/S 197-560767,2022-10-12,Együttes tájékoztató eljárások eredményéről,-20 days,21738,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Metal 99 Fémszerkezet Gyártó és Szolgáltató Kft.,False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
EKR000018052021,1|1,DBR - Villamos járművek alkatrészeinek javítása|Combino villamosok fékberendezéseinek felújítása,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,EKRSZ_71040624,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,DBR - Villamos járművek alkatrészeinek javítása,Szolgáltatás megrendelés,31432240.0,HUF,50220000-3,50220000-3,HU11,Nem,Nem,Igen,Nem,Igen,,2022-07-11,1.0,Nem,"METAL 99"" Fémszerkezet Gyártó és Szolgáltató Kft",10612028213,HUN_2370_Dabas_Öregországút 1.,Igen,32000000.0,HUF,31432240.0,HUF,Nem,,,Nem,Igen,Nem,21520/2022,2022/S 197-560867,2022-10-12,Együttes tájékoztató eljárások eredményéről,-93 days,10459,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"METAL 99"" Fémszerkezet Gyártó és Szolgáltató Kft",False,0.743276099567352,0.22800291837559541,2,0.5036144578313253,0.4742857142857143,0.7068239707392343,0.0,0.001287504111132858,2,0.0024096385542168677,0.32195500387897596,0.0488753339519484
