Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Carl Zeiss Technika Kft.,Winner,"10548756213,HU10548756",0,0.013314735,0.1669302,-0.37586817,0.44353852,1.8945978,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6310553,-5.9604645e-08
"UNI-FM Üzemeltetési, Építőipari és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"25748952243,HU25748952",0,0.014161613,0.15505075,-0.32080305,0.49399525,1.7615007,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6325653,-5.9604645e-08
PFM Zrt.,Winner,"12396270241,HU-12396270",0,0.012432903,0.17165676,-0.42654654,0.43263918,1.9471619,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6196432,1.1920929e-07
VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,Winner,"10655436210,HU10655436",1,0.008599637,0.21898158,-0.5143645,0.47687155,2.4794033,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47072968,1.1920929e-07
Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,"13241348244,HU13241348,01-09-725341",4,0.012813071,0.18780674,-0.51385057,0.50844467,2.1297302,62,0.12167658229975463,0.050155879537514984,0.002168355610676844,0.004728132387706856,0.34530612244897957,0.4560412,-1.7881393e-07
MyAd Marketing Kommunikációs és Tanácsadó Kft.,Winner,24710239241,2,-0.025334822,0.32132018,-1.1261638,0.8490556,3.6466053,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39530984,1.1920929e-07
Groupama Biztosító Zártkörűen Működő Részvénytársaság,Winner,"10207349244,HU 10207349",1,0.008415194,0.2203336,-0.51828724,0.456827,2.4946077,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47015783,1.1920929e-07
NATURAQUA Környezetvédelmi Tervező és Szolgáltató Zártkörű Részvénytársaság,Winner,"26767385243,HU26767385",4,0.010196014,0.2531414,-0.5354228,0.73805904,2.8662899,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.44268364,-2.9802322e-07
HR System Hungary Zártkörűen Működő Részvénytársaság,Winner,24713926213,1,0.009519616,0.21481043,-0.5290721,0.47350147,2.432688,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47606033,-1.7881393e-07
GTR Magyarország Zrt.,Winner,26203612213,1,0.010006623,0.22035472,-0.54235905,0.49131078,2.4955983,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.469412,0.0
MEDI-LAB Egészségügyi Kereskedelmi és Szolgáltató Kft.,Winner,"10875397213,HU10875397",0,0.018588843,0.15873243,-0.4238891,0.4659846,1.8081249,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63789576,-1.1920929e-07
MABA Hungaria Vasbetonelemgyártó Korlátolt Felelősségű Társaság,Winner,12881367-2-19,1,0.009342462,0.2300582,-0.5468331,0.5090197,2.6049566,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46101204,1.1920929e-07
Ground Transportation Systems Hungary Korlátolt Felelősségű Társaság,Winner,nan,1,0.007534613,0.22850081,-0.5612471,0.49138916,2.5865967,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46493357,1.1920929e-07
MVM Next Energiakereskedelmi Zrt.,Winner,"26713111244,HU26713111",1,0.009759464,0.15061271,-0.3136685,0.311182,1.7075621,112,0.12700973636740465,0.051064804303201504,0.0021634125929061616,0.004728132387706856,0.37533274179236914,0.49553522,0.0
ATS Biztonságtechnika Kft.,Winner,24817790213,0,0.020526467,0.15871757,-0.41276017,0.43143204,1.810639,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.62752026,-1.1920929e-07
Comnica Korlátolt Felelősségű Társaság,Winner,14242036243,0,0.0204119,0.16489343,-0.43024474,0.4756662,1.8797953,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6270982,0.0
MEDINSPECT Egészségügyi - Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10732425213,HU10732425,Cg.13-09-087078",0,0.009873771,0.14860424,-0.3744027,0.42792687,1.6849722,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6366136,1.1920929e-07
Szalonka Építész Stúdió Kft.,Winner,13322166241,0,0.014868569,0.16029137,-0.33360463,0.49384174,1.8212751,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63423806,2.3841858e-07
Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság,Winner,"10824487241,HU10824487",0,0.014953968,0.16792633,-0.4140546,0.48779407,1.9073876,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.62132305,0.0
Porsche Inter Auto Hungaria Kft,Winner,"14515239244,HU14515239",0,0.016084868,0.160444,-0.41613168,0.4651355,1.8243157,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63686126,-5.9604645e-08
Nemzeti Egészségbiztosítási Alapkezelő,Issuer,15328106241,3,0.0016738023,0.24999514,-0.80249155,0.5817868,2.8284357,28,0.2169674968908608,0.03597202014079485,0.0261988301446563,0.06382978723404255,0.27307940606843123,0.4522564,-5.9604645e-08
VICTOFON Hallásjavító Korlátolt Felelősségű Társaság,Winner,"10854075213,HU10854075",3,0.018222999,0.18424465,-0.5200578,0.45338985,2.094661,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.5127542,0.0
HEAR&GO Korlátolt Felelősségű Társaság,Winner,26734574242,3,0.01880116,0.18572398,-0.5236293,0.4739891,2.1119661,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.50418186,-1.1920929e-07
Omnimedics s.r.o.,Winner,CZ27953548,0,0.01758388,0.16678767,-0.34794208,0.47769374,1.8974448,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.62614626,-1.7881393e-07
"""PROLONGO IMPORT-EXPORT"" Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"23972243241,HU23972243",1,0.0071167788,0.21423389,-0.51438844,0.42521688,2.4251168,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.4785673,-5.9604645e-08
PLANB Magyarország Korlátolt Felelősségű Társaság,Winner,"14540633241,HU14540633",2,-0.02742675,0.32479978,-1.1393727,0.8925796,3.6877677,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39833054,1.1920929e-07
OOPS MEDICAL Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"26103873241,HU26103873",0,0.018856106,0.17330965,-0.44985902,0.51717514,1.9723461,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6263569,1.1920929e-07
Pappas Auto Magyarország Kereskedelmi és Szervíz Kft.,Winner,"10445952244,HU10445952,01 09 065051",1,0.010011456,0.22143923,-0.5067231,0.51187885,2.507858,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46827167,-2.9802322e-07
B. és B. 97. Design Studio Kft.,Winner,12255788213,0,0.011171842,0.15656748,-0.395657,0.43651748,1.7758626,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63472515,0.0
SDA Informatika Zártkörűen Működő Részvénytársaság,Winner,"11684057243,HU11684057",0,0.019620296,0.17921028,-0.43564633,0.48530325,2.039648,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6157018,-1.1920929e-07
HVD Kereskedelmi és Szerviz Kft.,Winner,"11837705243,HU11837705",0,0.0095736645,0.14477411,-0.32053858,0.38715908,1.6415095,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.64196944,2.3841858e-07
MAB Tarnóca Kft,Winner,"12154072213,HU12154072",1,0.009752571,0.22647119,-0.53875667,0.4915469,2.5646036,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47564024,1.1920929e-07
Szféra-Tisza Kft.,Winner,11278786216,2,-0.027339486,0.3170476,-1.0976418,0.8676531,3.6002958,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.40205893,-5.9604645e-08
GE Healthcare Magyarország Korlátolt Felelősségű Társaság,Winner,"26575113244,HU26575113",0,0.009054011,0.15814726,-0.44363424,0.39172077,1.7921618,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6283983,-1.7881393e-07
Orthovision Korlátolt Felelősségű Társaság,Winner,"25915059241,HU25915059",0,0.016101066,0.14782558,-0.39230362,0.45064843,1.6823468,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6389648,-5.9604645e-08
Life Technologies Magyarország Korlátolt Felelősségű Társaság,Winner,"11870120241,HU11870120",0,0.024070147,0.15084414,-0.38834634,0.45418945,1.7281973,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6298041,-2.3841858e-07
Keiok Kft,Winner,"13320047243,HU13320047",2,-0.026072804,0.31892034,-1.1265864,0.83828735,3.6202095,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39696193,1.1920929e-07
"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"22715544241,HU22715544|24670827244,HU24670827",2,-0.024567775,0.3212361,-1.1288404,0.85463923,3.6449847,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39493018,-5.9604645e-08
HUNGAROPHARMA Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"10875933244,HU10875933,Cg. 01-10-042349",3,0.013643434,0.2276089,-0.6622416,0.4911369,2.5797231,28,0.0,0.0025210295897087048,0.0011789563068190082,0.002364066193853428,0.2146118721461187,0.45848858,-1.1920929e-07
PARTNER CABLE ZRT.,Winner,11736903213,1,0.009326931,0.21781069,-0.49891767,0.47572172,2.466505,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47629008,-1.7881393e-07
Vasútvillamosító Korlátolt Felelősségű Társaság,Winner,"10813267242,HU10813267",1,0.007922206,0.22795941,-0.5416872,0.5240754,2.5806234,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.45677352,0.0
"New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság|LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság",Winner,"24670827244,HU24670827|22715544241,HU22715544",2,-0.02841916,0.32695284,-1.1215252,0.8704524,3.7129965,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39616695,0.0
Medical&Press Korlátolt Felelősségű Társaság,Winner,"26520137242,HU26520137",0,0.0129014375,0.17209807,-0.3741038,0.4564934,1.9525309,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6244209,2.3841858e-07
Konkoly és Kis Mérnöki Iroda Kft.,Winner,10427396213,4,0.00751826,0.2672181,-0.56976694,0.7597655,3.024424,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.43136063,2.3841858e-07
Kópis és Társa Szerelő és Karbantartó Korlátolt Felelősségű Társaság,Winner,11806996217,4,0.012327718,0.2588911,-0.5255897,0.7585039,2.9323373,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.4337164,0.0
Országos Orvosi Ügyelet Egészségügyi Szolgáltató Közhasznú Nonprofit Korlátolt Felelősségű Társaság,Winner,20612469209,0,0.011605119,0.15624408,-0.3572595,0.44133028,1.7725693,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6354586,-1.1920929e-07
Autotrib Tribológiai Kutató és Fejlesztő Kft.,Winner,"10238220243,HU10238220",4,0.010355684,0.25834587,-0.5507979,0.73930925,2.9251971,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.4346723,0.0
Number One CleaningTakaritó és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"24744405202,HU24744405",0,0.014264159,0.16671467,-0.4560804,0.44261405,1.8930525,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6175939,1.1920929e-07
UniCorp Biotech Kft.,Winner,"12582800243,HU12582800",3,0.017629882,0.18520358,-0.5087588,0.47557113,2.1048112,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.5138122,2.3841858e-07
POWER SYS PS Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,13896601242,1,0.0068614655,0.21601866,-0.5207098,0.46408,2.4452047,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47157195,-3.5762787e-07
Brightly Kommunikációs Ügynökség Korlátolt Felelősségű Társaság,Winner,12452648213,2,-0.02893573,0.32701638,-1.135338,0.8702013,3.7142231,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.39311853,3.5762787e-07
VIMPEX DRINK Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"13294401210,HU13294401",0,0.010553749,0.16540629,-0.38916653,0.39709833,1.8751638,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6143337,-5.9604645e-08
Ganz Motor Kft.,Winner,"10462438242,HU10462438",4,0.011804972,0.255126,-0.5307106,0.7721927,2.8895094,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.4333257,1.1920929e-07
V-Híd Építő Zártkörűen Működő Részvénytársaság,Winner,25302990244,1,0.010860146,0.21855785,-0.5670727,0.4670808,2.4757507,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47822368,0.0
Roxer Kommunikációs Ügynökség Kft.,Winner,"13354921243,HU13354921",2,-0.025340552,0.3209882,-1.146219,0.86935246,3.6428661,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.38999122,0.0
LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság,Winner,"22715544241,HU22715544",2,-0.025588738,0.3207608,-1.1173407,0.8718301,3.6405232,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.38913864,2.3841858e-07
SANITARIA Fogászati Alap- és Segédanyaggyártó és Forgalmazó Korlátolt felelősségű társaság,Winner,"10370081241,HU10370081,01-09-883464",0,0.018263537,0.16698414,-0.4348941,0.47635734,1.9004762,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6246659,-5.9604645e-08
NEO Property Services Zártkörűen Működő Részvénytársaság,Winner,"13357371244,HU13357371",1,0.009449865,0.22036442,-0.5145697,0.45220354,2.4954302,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.4771227,-1.1920929e-07
"Kontúr Csoport Tervező, Építtető, Kivitelező Kereskedelmi Korlátolt Felelősségű Társaság|VÉPTERV Mérnöki és Műszaki Tanácsadó Korlátolt Felelősségű Társaság|TRENECON Tanácsadó  és Tervező Kft.",Winner,"12921092242,HU12921092|14680540213,C-13-02506|11861689241,HU11861689",1,0.0074845385,0.21533239,-0.5292247,0.44112784,2.4376793,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46726367,-1.1920929e-07
PHILIPS Magyarország Kft.,Winner,"10272031244,10272031",0,0.013240014,0.1634105,-0.38936308,0.43494305,1.8548372,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63066286,1.1920929e-07
CSL Behring Korlátolt Felelősségű Társaság,Winner,"23697795243,HU23697795",3,0.022288557,0.19827029,-0.57750666,0.5217354,2.2573016,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.5088706,-1.7881393e-07
Canberra-Packard Kereskedelmi és Szolgáltató Kft.,Winner,"10925832243,HU10925832",0,0.013156443,0.17644641,-0.4057261,0.4634485,2.0018048,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.62602794,-3.5762787e-07
"Rail Safe Ipari, Kereskedelmi és Szolgáltató Kft.",Winner,13647689241,1,0.012578396,0.2254669,-0.57614535,0.5280876,2.5548334,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46773255,-5.9604645e-08
Atlas Pharma Gyógyszernagykereskedelmi Korlátolt Felelősségű Társaság,Winner,"25567072241,HU25567072",3,0.021452915,0.19753213,-0.5431348,0.5239933,2.2479622,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.5146081,0.0
Anamed Kft.,Winner,"10737956242,HU10737956",0,0.014923994,0.17927334,-0.46355724,0.4556112,2.035262,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6245938,0.0
Audiorex Kft.,Winner,25151529241,0,0.01564541,0.1705073,-0.44395152,0.43317613,1.9371738,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6269566,0.0
Roche (Magyarország) Gyógyszer- és Vegyianyagkereskedelmi Kft.,Winner,"12176780244,HU12176780",3,0.019826693,0.19004734,-0.548061,0.43851322,2.1618092,28,0.023110334293151544,0.051983113335028176,0.0020708767727319792,0.004728132387706856,0.3403057119871279,0.5019,2.3841858e-07
Noran 2000 Kereskedelmi és Szolgáltató Kft,Winner,"11829911205,HU11829911",1,0.009309475,0.21659978,-0.49023628,0.49223837,2.4528089,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46859482,-5.9604645e-08
Terumo BCT Europe N.V.,Winner,"BE0413.166.055,0413.166.055",0,0.019795293,0.1644096,-0.42985976,0.50412667,1.8735161,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6287017,-5.9604645e-08
VISOLA Villamos Szigeteléstechnikai Kft.,Winner,10553231213,4,0.010525735,0.27127677,-0.5658901,0.7818028,3.0714557,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.4354458,2.3841858e-07
Har Meron Hungary Kft,Winner,11583592243,2,-0.02973742,0.3278796,-1.1301326,0.8681966,3.7247598,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.3882013,1.1920929e-07
Medicontur Orvostechnikai Korlátolt Felelősségű Társaság,Winner,"10253993213,HU 10253993",0,0.014520468,0.16782814,-0.41817534,0.44054553,1.9058522,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.628,0.0
Műszer Automatika Vegyesipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10536212213,HU10536212",1,0.0027973726,0.23263267,-0.59446806,0.54052395,2.6321285,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.4590478,-1.1920929e-07
Siemens Mobility Korlátolt Felelősségű Társaság,Winner,"26209618244,HU26209618.",1,0.008930483,0.2206579,-0.56266755,0.49789935,2.498503,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46985194,-5.9604645e-08
Thales Rail Signalling Solutions Mérnöki Korlátolt Felelősségű Társaság,Winner,10624555243,1,0.009850932,0.23102836,-0.58587676,0.5141079,2.6161625,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.46305314,2.3841858e-07
"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság",Winner,nan,2,-0.02724075,0.32256502,-1.1178894,0.8880791,3.662397,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.395517,1.1920929e-07
"New Land Media Reklám, Szolgáltató és Kereskedelmi Kft.|Media Dynamics Kft.",Winner,nan,2,-0.027025132,0.32654652,-1.1294459,0.89866143,3.7070825,32,0.0,1.469268602189245e-05,0.0012900307259527046,0.002364066193853428,0.15730754927482335,0.3969581,-2.3841858e-07
SofMedica Hungary Korlátolt Felelősségű Társaság,Winner,29296574243,0,0.016255436,0.17335288,-0.41362405,0.49705824,1.9698677,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.6291032,-1.1920929e-07
Duna Center Therm Üzemi Szolgáltató Korlátolt Felelősségű Társaság,Winner,"25070842217,HU25070842",4,0.0066872137,0.27638444,-0.57311356,0.79505056,3.1278481,62,0.0,0.0006937957921955179,0.0012764351447638726,0.002364066193853428,0.21703437660338634,0.43114817,1.1920929e-07
Exim Kábel Kereskedelmi Kft.,Winner,"13544438213,HU13544438",1,0.011526426,0.21456918,-0.47390184,0.44937572,2.4310732,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47631693,-1.7881393e-07
PVV-BITECH Ipari-Szolgáltató Korlátolt Felelősségű Társaság,Winner,10456055241,0,0.017584966,0.16472375,-0.38313472,0.43693566,1.8742259,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.63087606,0.0
"BI-LOGIK Biztosítóberendezési és Logikai Rendszereket Tervező, Kivitelező Korlátolt Felelősségű Társaság|Kontúr Csoport Tervező, Építtető, Kivitelező Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"12851913213,HU12851913|12921092242,HU12921092",1,0.0089935195,0.21336895,-0.5074274,0.45440915,2.4161375,112,0.0,0.0016027205578820246,0.0012714921269931904,0.002364066193853428,0.24157624214734438,0.47774157,1.1920929e-07
Semmelweis Egészségügyi Szolgáltató és Tanácsadó Kft.,Winner,13916974242,0,0.010273488,0.17542844,-0.43935084,0.4326794,1.9881464,190,0.0,0.04946208374531948,0.0012456940508186317,0.002364066193853428,0.31449814126394054,0.616754,1.1920929e-07
