Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001040252022,,,Szerencsejáték Zártkörűen Működő Részvénytársaság,10580204244,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,Oracle Consulting szakmai tanácsadás IC3-32 napra,Szolgáltatás megrendelés,5600000.0,HUF,72261000-2,72261000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2022-08-05,1.0,Nem,Oracle Hungary Kft.,"10845606244,HU 10845606",HUN_1112_Budapest_Balatoni Út 2.A ép. 6.emelet ,Nem,,HUF,5600000.0,HUF,Igen,"KONZORCIA Kft. (székhely: 1012 Budapest, Pálya utca 9. 2. em.; adószáma: 12795552-2-41); NetSolVer Kft. (székhely: 1119 Budapest, Petzvál József utca 56.; adószám: 11680967-1-43)",,Nem,Nem,Nincs adat,21421/2022,2022/S 199-565339,2022-10-14,Tájékoztató az eljárás eredményéről,-70 days,71011,Szerencsejáték Zártkörűen Működő Részvénytársaság,Oracle Hungary Kft.,False,0.0,0.0022066226094038673,6,0.004975124378109453,0.20125967487968774,0.010138819702010835,0.05389336875760452,0.01894276996449091,6,0.05472636815920398,0.26610562120634546,0.07351303969473402
EKR000706702022,,,Belügyminisztérium Országos Katasztrófavédelmi Főigazgatóság,15722720251,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Biztosítási szolgáltatások beszerzése ,Szolgáltatás megrendelés,106365165.0,HUF,66000000-0,66510000-8|66513100-0|66513000-9,HU,Nem,Nem,Igen,Nem,Igen,,2022-09-13,1.0,Nem,Generali Biztosító Zrt.,"10308024444,17780058",HUN_1066_Budapest_Teréz Körút 42-44.,Nem,107193795.0,HUF,106365165.0,HUF,Nem,,-,Nem,Nem,Nem,19810/2022,2022/S 181-512864,2022-09-20,Tájékoztató az eljárás eredményéről,-7 days,22666,Belügyminisztérium Országos Katasztrófavédelmi Főigazgatóság,Generali Biztosító Zrt.,False,0.0,0.0022426982785919525,4,0.004975124378109453,0.21881706170279458,0.03404764974170081,0.17038917996499095,0.052935326925283445,4,0.14925373134328357,0.29768738723962607,0.24686736620414446
EKR001680162021,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,Nem,Nem,N - Közszolgáltató,KO - Vasúti szolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"„Automata kapuk karbantartása, javítása” ",Szolgáltatás megrendelés,93321000.0,HUF,50000000-5,79993000-1|50700000-2|50000000-5,HU,Igen,Nem,Igen,Nem,Igen,,2022-08-31,2.0,Nem,"B+N Referencia Ipari, Kereskedelmi és Szolgáltató Zrt.","23480874205,HU23480874",HUN_3644_Tardona_Katus Domb 1.,Nem,93321000.0,HUF,93321000.0,HUF,Nem,,,Nem,Nem,Nem,18980/2022,,2022-09-15,Tájékoztató az eljárás eredményéről,-15 days,19845,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,"B+N Referencia Ipari, Kereskedelmi és Szolgáltató Zrt.",False,0.012187309668494016,0.004977190975543524,9,0.014925373134328358,0.25701662465660313,0.08926251160775102,0.1658708362764741,0.05287706711802814,2,0.15422885572139303,0.3016653924143204,0.26388522870636083
EKR000992202022,,,Információs Hivatal,15720917251,Nem,Nem,U - Egyéb típus:,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Cisco Agreement 2022.,Szolgáltatás megrendelés,39850000.0,HUF,72000000-5,72000000-5,HU11,Nem,Nem,Igen,Nem,Igen,,2022-09-02,2.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36.,Nem,,HUF,39850000.0,HUF,Nem,,,Nem,Nem,Nincs adat,19144/2022,,2022-09-14,Tájékoztató az eljárás eredményéről,-12 days,70823,Információs Hivatal,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,False,0.015616137601258975,0.004986925720594894,7,0.014925373134328358,0.27698928669535755,0.12681842376868396,0.20315670288327636,0.05462506853027912,6,0.1691542288557214,0.3232643465251309,0.4165416300040854
EKR000254502022,,,Szegedi Tudományegyetem,19308650206,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,"Külföldi hallgatók, oktatók egészségbiztosítása",Szolgáltatás megrendelés,470400000.0,HUF,66510000-8,66510000-8|66512200-4,HU333,Nem,Nem,Igen,Nem,Igen,,2022-08-31,4.0,Nem,Generali Biztosító Zrt.,"10308024444,17780058",HUN_1066_Budapest_Teréz Körút 42-44.,Nem,,HUF,470400000.0,HUF,Nem,,,Nem,Nem,Nincs adat,18966/2022,2022/S 174-492550,2022-09-08,Tájékoztató az eljárás eredményéről,-8 days,21269,Szegedi Tudományegyetem,Generali Biztosító Zrt.,False,0.028689728734716084,0.0063281467510346075,7,0.01990049751243781,0.29128550794415026,0.15824891725062243,0.17038917996499095,0.052935326925283445,4,0.14925373134328357,0.29768738723962607,0.24686736620414446
EKR001044892022,,,Magyar Állami Operaház,15309439242,Nem,Nem,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Internet szolgáltatás beszerzése a MÁO részére,Szolgáltatás megrendelés,19506000.0,HUF,72400000-4,72400000-4,HU110,Nem,Nem,Igen,Nem,Igen,,2022-08-31,1.0,Nem,Invitech ICT Services Korlátolt Felelősségű Társaság,"25836965244,HU25836965,13-09-190552",HUN_2040_Budaörs_Edison Utca 4.,Nem,,HUF,19506000.0,HUF,Nem,,,Nem,Nem,Nem,18997/2022,,2022-09-06,Tájékoztató az eljárás eredményéről,-6 days,70129,Magyar Állami Operaház,Invitech ICT Services Korlátolt Felelősségű Társaság,False,0.003099021109060198,0.003568492998612994,3,0.009950248756218905,0.23153463451970915,0.04901599038521114,0.07004043399584035,0.023838176666824182,3,0.06965174129353234,0.2725307066278267,0.09929067169820183
EKR000992752022,,,Északi Agrárszakképzési Centrum,15823254215,Nem,Nem,N - Közjogi szervezet,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Takarítási szolgáltatás megrendelése,Szolgáltatás megrendelés,23067156.0,HUF,90911200-8,90911200-8,HU321,Igen,Nem,Igen,Nem,Igen,,2022-08-30,1.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,23067156.0,HUF,23067156.0,HUF,Igen,"Épít-Takarít BT, 22124801-2-09","Épít-Takarít BT, 22124801-2-09, AF III.1.3. M1.1, M.1.2.: szakemberek biztosítása",Nem,Nem,Nincs adat,18721/2022,,2022-09-04,Tájékoztató az eljárás eredményéről,-5 days,70824,Északi Agrárszakképzési Centrum,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,False,0.0,0.002903626796460366,10,0.004975124378109453,0.026184865147944488,9.416613147471544e-14,0.002238805970149254,0.025419177579950804,10,0.04975124378109452,0.04975124378109453,2.977794539056718e-13
EKR000665432022,,,Új Világ Nonprofit Szolgáltató Kft.,12097926242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Tömeges SMS küldő szolgáltatás,Szolgáltatás megrendelés,40000000.0,HUF,64212100-6,64212100-6,HU110,Nem,Nem,Igen,Nem,Igen,,2022-08-31,2.0,Nem,Invitech ICT Services Korlátolt Felelősségű Társaság,"25836965244,HU25836965,13-09-190552",HUN_2040_Budaörs_Edison Utca 4.,Nem,,HUF,40000000.0,HUF,Nem,,"Bitnet Group Kft., 1114 Budapest, Bocskai út 11., Adószáma: 24937692-2-43., III.1.3) Műszaki, illetve szakmai alkalmassági követelmény",Nem,Nem,Nincs adat,18732/2022,,2022-09-01,Tájékoztató az eljárás eredményéről,-1 days,69662,Új Világ Nonprofit Szolgáltató Kft.,Invitech ICT Services Korlátolt Felelősségű Társaság,False,0.0,0.00219018183989989,3,0.004975124378109453,0.20491340573983335,0.013694046966225885,0.07004043399584035,0.023838176666824182,3,0.06965174129353234,0.2725307066278267,0.09929067169820183
EKR000608772022,2,„Csaba utca – Ürmös utca – Tárnoki út csomópont,Érd Megyei Jogú Város Önkormányzata,15731254213,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Műszaki ellenőrzés - 2 részben,Szolgáltatás megrendelés,3150000.0,HUF,71300000-1,71300000-1,HU12,Igen,Nem,Igen,Nem,Igen,,2022-08-17,5.0,Nem,UTIBER Közúti Beruházó Kft,"10554885243,HU10554885",HUN_1115_Budapest_Csóka  Utca 7-13,Igen,,HUF,1300000.0,HUF,Igen,VIKÖTI Mérnök Iroda Kft. (adószám: 12308161-2-03),"VIKÖTI Mérnök Iroda Kft. (adószám: 12308161-2-03), az alkalmassági követelmény(ek) megjelölése: III.1.3)M2.)c)",Nem,Nem,Nincs adat,17905/2022,,2022-08-28,Tájékoztató az eljárás eredményéről,-11 days,69592,Érd Megyei Jogú Város Önkormányzata,UTIBER Közúti Beruházó Kft,False,0.0,0.002148734862017601,9,0.004975124378109453,0.19545131485429992,0.01754568737499835,0.07996815152063357,0.02977137944258876,9,0.08955223880597014,0.2560449171909827,0.12721738039898398
EKR000371522022,3,Vagyon- és felelősségbiztosítás - ÉRV Zrt. ,Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság|ÉRV. Északmagyarországi Regionális Vízművek Zártkörűen Működő Részvénytársaság|ALFÖLDVÍZ Regionális Víziközmű-szolgáltató Zártkörűen Működő Részvénytársaság|DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,11226002214|11186748211|10898824244|11069186205|13100887204|10863877244|11265832216,Igen,Nem,U - Közjogi intézmény,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Vagyon- és felelősségbiztosítás beszerzése,Szolgáltatás megrendelés,1698654910.0,HUF,66510000-8,66516000-0|66515200-5,HU,Igen,Nem,Igen,Nem,Igen,,2022-08-05,2.0,Nem,Allianz Hungária Zrt.,"10337587444,HU17780089",HUN_1087_Budapest_Könyves Kálmán krt.  48-52.,Nem,152100000.0,HUF,105934858.0,HUF,Nem,,,Nem,Nem,Nincs adat,17346/2022,2022/S 160-457253,2022-08-22,Tájékoztató az eljárás eredményéről,-17 days,21699,Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság|Északdunántúli Vízmű Zártkörűen Működő Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság|ÉRV. Északmagyarországi Regionális Vízművek Zártkörűen Működő Részvénytársaság|ALFÖLDVÍZ Regionális Víziközmű-szolgáltató Zártkörűen Működő Részvénytársaság|DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság|Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,Allianz Hungária Zrt.,False,0.0,0.0021208854161388468,7,0.004975124378109453,0.2224101169031689,0.03532194341898526,0.13624792574161443,0.042151243917582,7,0.12935323383084577,0.3043769914472581,0.25610642874345013
EKR000220482022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Neptun keretszerződés,Szolgáltatás megrendelés,600000000.0,HUF,72261000-2,72261000-2,HU110,Nem,Nem,Igen,Nem,Igen,,2022-08-10,1.0,Nem,SDA Informatika Zártkörűen Működő Részvénytársaság,"11684057243,HU11684057",HUN_1111_Budapest_Budafoki Út 59,Igen,,HUF,600000000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,17383/2022,2022/S 160-457163,2022-08-22,Tájékoztató az eljárás eredményéről,-12 days,21074,Semmelweis Egyetem,SDA Informatika Zártkörűen Működő Részvénytársaság,False,0.03056242334647413,0.006323352210302139,1,0.01990049751243781,0.2925437606782502,0.15488840444437704,0.1327743114640143,0.04185900251189961,0,0.12437810945273632,0.2851531814611155,0.2147219827168749
