Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001305612022,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása V. ütem,Építési beruházás,12223130.0,HUF,45300000-0,45111100-9|45300000-0|45332000-3|45333200-2|45350000-5,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-03,3.0,Nem,Nimród-Bau Beruházó és Kivitelező Kft.,"12913480213,HU12913480",HUN_2000_Szentendre_Szentlászlói Út 36-38.,Igen,11293374.0,HUF,12223130.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert!,,Nem,Nem,Nincs adat,21622/2022,,2022-10-14,Tájékoztató az eljárás eredményéről,-11 days,71461,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Nimród-Bau Beruházó és Kivitelező Kft.,False,0.07801794808836227,0.019628418061056863,2,0.041749502982107355,0.17906728373086508,9.632853754496011e-05,0.0,0.001091728192141104,2,0.0019880715705765406,0.1519178495922682,9.005238357242926e-06
EKR000965572022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Metró felszíni aknák vizsgálata és javítása,Építési beruházás,223880000.0,HUF,45262690-4,45262690-4,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-05,1.0,Nem,"AQUARING Építő-,Szerelőipari és Kereskedelmi Korlátolt Felelősségű Társaság",12972933213,HUN_2120_Dunakeszi_Kézay Simon Utca 5/a,Igen,218800000.0,HUF,223880000.0,HUF,Nem,,,Nem,Nem,Nem,21988/2022,,2022-10-13,Tájékoztató az eljárás eredményéről,-8 days,23467,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,"AQUARING Építő-,Szerelőipari és Kereskedelmi Korlátolt Felelősségű Társaság",False,0.11614992628335828,0.027164534376373665,9,0.06560636182902584,0.2759188151398793,0.00789957390852824,0.0,0.0009969657483474594,9,0.0019880715705765406,0.21634408602150537,0.0007385058021917225
EKR001284362022,,,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Hősök tere 3. sz. tetőszerkezet rekonstrukció,Építési beruházás,93823797.0,HUF,45261910-6,45261910-6,HU323,Igen,Nem,Igen,Nem,Igen,,2022-10-10,4.0,Nem,SB Building Építőipari Korlátolt Felelősségű Társaság,25919417215,HUN_4400_Nyíregyháza_Penyigei Utca 10.,Igen,,HUF,93823797.0,HUF,Nem,,,Nem,Nem,Nincs adat,22271/2022,,2022-10-13,Tájékoztató az eljárás eredményéről,-3 days,70579,Nyíregyháza Megyei Jogú Város Önkormányzata,SB Building Építőipari Korlátolt Felelősségű Társaság,False,0.07894012699339675,0.01940812929537875,0,0.04771371769383698,0.26157046281851276,0.011823067294358898,0.0,0.000984646393315879,0,0.0019880715705765406,0.20742268041237114,0.001105296383338807
EKR000574112021,2|2,Klapka u. felújítás|Klapka u. felújítás,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,771810011.0,HUF,45000000-7,45200000-9|45111290-7|45233000-9|45000000-7|45232000-2|45330000-9,HU223,Igen,Nem,Igen,Nem,Igen,,2022-07-25,1.0,Igen, SZABADICS Építőipari Zártkörűen Működő Részvénytársaság |Horváth-Ép Közmű- Út- és Mélyépítő Kft.,,HUN_8800_Nagykanizsa_Király Utca 4.|HUN_8360_Keszthely_Sömögyei Út 1,Nem|Igen,177476569.0,HUF,177476568.0,HUF,Igen,,,Nem,Nem,Nincs adat,21848/2022,2022/S 197-558108,2022-10-12,Együttes tájékoztató eljárások eredményéről,-79 days,14125,Zalaegerszeg Megyei Jogú Város Önkormányzata, SZABADICS Építőipari Zártkörűen Működő Részvénytársaság |Horváth-Ép Közmű- Út- és Mélyépítő Kft.,False,0.10684717370559692,0.026459791534651337,10,0.06163021868787276,0.28530913216108905,0.015090997615341458,0.0,0.0010227812452834055,10,0.0019880715705765406,0.22207505518763798,0.0014107898615680046
EKR001607882021,,,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Zalaegerszeg – MFCS kivitelezése,Építési beruházás,42787953166.0,HUF,45000000-7,45000000-7|45212225-9|45200000-9|45233120-6|45233128-2|45233228-3,HU223,Igen,Nem,Igen,Nem,Igen,,2022-10-03,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,42787953166.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,21542/2022,2022/S 195-551793,2022-10-10,Tájékoztató az eljárás eredményéről,-7 days,65750,Zalaegerszeg Megyei Jogú Város Önkormányzata,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,False,0.10684717370559692,0.026459791534651337,10,0.06163021868787276,0.28530913216108905,0.015090997615341458,0.030140170968572917,0.0017124116104607037,10,0.003976143141153081,0.27805417357656165,0.06485926278054473
EKR000743442022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Széll K. tér-Hűvösvölgy áramellátási korszerűsítés,Építési beruházás,1739992250.0,HUF,45317300-5,71220000-6|45317300-5,HU11,Igen,Nem,Igen,Nem,Igen,,2022-09-27,2.0,Nem,DUNAGÉP Szolgáltató Zártkörűen Működő Részvénytársaság,"11969017213,HU11969017",HUN_2316_Tököl_Csépi  Út 221,Igen,1979000000.0,HUF,1739992250.0,HUF,Igen,BAUSTRA Építő Kft. Adószáma: 24976707-2-13,nem vesz igénybe,Nem,Nem,Nem,21181/2022,2022/S 194-550817,2022-10-09,Tájékoztató az eljárás eredményéről,-12 days,22890,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,DUNAGÉP Szolgáltató Zártkörűen Működő Részvénytársaság,False,0.11614992628335828,0.027164534376373665,9,0.06560636182902584,0.2759188151398793,0.00789957390852824,0.0,0.0009969657483474594,9,0.0019880715705765406,0.21634408602150537,0.0007385058021917225
EKR000741932022,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos áramátalakítók áramellátási korszerűsítés,Építési beruházás,1410912514.0,HUF,45317300-5,45317300-5|71220000-6,HU11,Igen,Nem,Igen,Nem,Igen,,2022-09-27,3.0,Nem,Siemens Mobility Korlátolt Felelősségű Társaság,"26209618244,HU26209618.",HUN_1143_Budapest_Gizella Út 51-57.,Nem,1440000000.0,HUF,1410912514.0,HUF,Igen,DEBARU Fejlesztési és Kivitelezési Kft. adószáma: 14277148-2-43; VÁV UNION Vállalkozási és Szerelési Kft.: 10506136-2-43,nem vesz igénybe,Nem,Nem,Nem,21180/2022,,2022-10-03,Tájékoztató az eljárás eredményéről,-6 days,22810,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Siemens Mobility Korlátolt Felelősségű Társaság,False,0.11614992628335828,0.027164534376373665,9,0.06560636182902584,0.2759188151398793,0.00789957390852824,0.009499787934428483,0.0016444267332842012,9,0.003976143141153081,0.2634887375589314,0.009798398524290102
EKR001307742022,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Lakásfelújítások 2022. II. ütem,Építési beruházás,33946962.0,HUF,45300000-0,45442100-8|45430000-0|45350000-5|45421100-5|45111100-9|45310000-3|45300000-0,HU110,Igen,Nem,Igen,Nem,Igen,,2022-09-27,2.0,Nem,Nimród-Bau Beruházó és Kivitelező Kft.,"12913480213,HU12913480",HUN_2000_Szentendre_Szentlászlói Út 36-38.,Igen,18658835.0,HUF,33946962.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismert!,,Nem,Nem,Nincs adat,21052/2022,,2022-10-02,Tájékoztató az eljárás eredményéről,-5 days,70597,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,Nimród-Bau Beruházó és Kivitelező Kft.,False,0.07801794808836227,0.019628418061056863,2,0.041749502982107355,0.17906728373086508,9.632853754496011e-05,0.0,0.001091728192141104,2,0.0019880715705765406,0.1519178495922682,9.005238357242926e-06
EKR000867542022,,,Zalaegerszeg Megyei Jogú Város Önkormányzata,15734453220,Nem,Nem,N - Regionális/helyi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fehér Hattyú bisztró kivitelezése,Építési beruházás,427003258.0,HUF,45000000-7,45000000-7,HU223,Igen,Nem,Igen,Igen,Igen,,2022-09-27,4.0,Nem,"Homeland Építőipari, Ingatlanforgalmazó és Szolgáltató Kft.",13773177220,HUN_8900_Zalaegerszeg_Besenyő Utca 32/A,Igen,302205592.0,HUF,427003258.0,HUF,Igen,"Szabó Zsolt E.V. 61146589-2-40, Sándor József E.V.  54573242-2-40","Szabó Zsolt E.V. 61146589-2-40 III.1.3) M/1. c), Sándor József E.V.  54573242-2-40 III.1.3) M/1. b)",Nem,Nem,Nincs adat,21120/2022,,2022-10-02,Tájékoztató az eljárás eredményéről,-5 days,23166,Zalaegerszeg Megyei Jogú Város Önkormányzata,"Homeland Építőipari, Ingatlanforgalmazó és Szolgáltató Kft.",False,0.10684717370559692,0.026459791534651337,10,0.06163021868787276,0.28530913216108905,0.015090997615341458,0.0,0.0010227812452834055,10,0.0019880715705765406,0.22207505518763798,0.0014107898615680046
EKR001019292022,,,Szeged Megyei Jogú Város Önkormányzata,15735629206,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szeged-Budapesti krt. burkolatrekonstrukciós munka,Építési beruházás,55799871.0,HUF,45000000-7,45000000-7|45233220-7,HU333,Igen,Nem,Igen,Nem,Igen,,2022-09-23,6.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,77718888.0,HUF,55799871.0,HUF,Igen,Jelenleg nincs ismert alvállalkozó,,Nem,Nem,Nincs adat,20820/2022,,2022-09-29,Tájékoztató az eljárás eredményéről,-6 days,23694,Szeged Megyei Jogú Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,False,0.10438151471400893,0.02531634572445174,11,0.06163021868787276,0.29851632047477744,0.02037562770801062,0.10842865601865832,0.004412262754347932,0,0.011928429423459244,0.30319469559975887,0.017689769888540725
