Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Swietelsky Vasúttechnika Korlátolt Felelősségű Társaság|SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,Winner,"14564477218,HU14564477|14300327244,HU14300327",4,0.017310023,0.16976933,-0.47202253,0.4390646,1.9306791,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.53082496,-5.9604645e-08
INTER TRACTION ELECTRICS Kft,Winner,"13166818241,HU13166818",2,0.007428191,0.1849454,-0.42289025,0.5551933,2.0941055,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.4761797,0.0
TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12461866209,HU12461866",2,0.008854205,0.18431543,-0.39281818,0.5344976,2.0876956,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.49147606,0.0
TRENECON Tanácsadó  és Tervező Kft.,Winner,"11861689241,HU11861689",2,0.009806806,0.1724923,-0.4030549,0.6691354,1.954679,113,0.008738374810465452,0.057247594875448934,0.0016337102515566338,0.003745318352059925,0.3318831572405221,0.4656107,-5.9604645e-08
"""KÖZLEKEDÉS"" Tervező Iroda Kft.|Középülettervező Zártkörűen működő Részvénytársaság",Winner,"10336706241,10336706|10569731241,HU10569731",4,0.012757164,0.17199852,-0.43657658,0.39866316,1.9512862,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.526688,0.0
FER-MAN Mérnöki Tanácsadó Korlátolt Felelősségű Társaság|FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.,Winner,"27938977241|12037984241,HU12037984",4,0.016721081,0.16866696,-0.4244312,0.39253965,1.917603,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5311366,-2.3841858e-07
"NYÍRBER Beruházásszervező, Közbeszerzési és Mérnöki Tanácsadó Kft.",Winner,11244558215,2,0.004153525,0.18494393,-0.38857555,0.5603872,2.0929294,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.47950023,2.3841858e-07
"UTIBER Közúti Beruházó Kft|Kontúr Csoport Tervező, Építtető, Kivitelező Kereskedelmi Korlátolt Felelősségű Társaság|TRENECON Tanácsadó  és Tervező Kft.",Winner,"10554885243,HU10554885|12921092242,HU12921092|11861689241,HU11861689",4,0.013228446,0.17752714,-0.48629233,0.39959183,2.0140588,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.51067704,-1.1920929e-07
UNITEF-SZALAMANDRA Mérnöki Iroda Korlátolt Felelősségű Társaság|NENT-TERV Tervező és Szolgáltató Korlátolt Felelősségű Társaság,Winner,12629769243|14165944213,4,0.011948984,0.17275067,-0.38128176,0.4099622,1.9591206,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.51756954,-1.1920929e-07
"Via Futura Mérnöki, Tanácsadó és Szolgáltató Kft.",Winner,"13260534243,HU13260534",4,0.015827855,0.17213233,-0.53198063,0.39657745,1.9556706,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5330384,0.0
Cserenda Hungary Zártkörű Részvénytársaság,Winner,"23137545242,HU23137545",0,-0.009117734,0.21774359,-0.54827654,0.5407722,2.4656463,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39566964,0.0
"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Issuer,12464780251,1,-0.024249405,0.19133756,-0.9210008,0.46734434,2.182053,148,0.4727941519496618,0.17838394531450186,0.12943423205595556,0.299625468164794,0.3967310549777117,0.48127443,0.0
DAW Építész Stúdió Szolgáltató Korlátolt Felelősségű Társaság,Winner,"25491911243,HU25491911",1,-0.01986396,0.18352713,-0.5909255,0.41534877,2.0884988,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.48838308,-5.9604645e-08
ECO-TEC Műszaki-Gazdasági Tanácsadó Korlátolt Felelősségű Társaság|FER-MAN Mérnöki Tanácsadó Korlátolt Felelősségű Társaság,Winner,13878959241|27938977241,4,0.016020063,0.1719251,-0.488247,0.40530384,1.9535364,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5259711,-1.1920929e-07
"Nyírépszer Hungária Építőipari, Kereskedelmi és Szolgáltató Kft.",Winner,"11724483241,HU11724483",2,0.0059812376,0.18056378,-0.52667135,0.44752392,2.0439663,113,0.010240345636239129,0.02229103195107285,0.0016323098834770155,0.003745318352059925,0.3203359328134373,0.43795657,3.5762787e-07
Ganz HYDRO Kereskedelmi és Vállalkozási Kft.,Winner,"10838686242,HU10838686",2,0.009691164,0.19188952,-0.39525548,0.59466535,2.173749,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.469982,1.1920929e-07
 SZABADICS Építőipari Zártkörűen Működő Részvénytársaság ,Winner,"13748429220,HU13748429",0,-0.033888053,0.19154687,-0.642722,0.4104359,2.2007594,67,0.033493802712977624,0.014277662009953123,0.0016619376446782707,0.003745318352059925,0.3176680547293278,0.36553818,1.1920929e-07
ZAJKÖZ Zajvédelem a közlekedésben Korlátolt Felelősségű Társaság|TIC Közlekedési Infrastruktúra Építő Kft.,Winner,"25481716242,HU25481716|25003440243,HU25003440",4,0.013005922,0.1741241,-0.3973161,0.43326294,1.975477,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.52268064,0.0
STRABAG Építő Korlátolt Felelősségű Társaság,Winner,"12961555443,01-09-728620",4,0.01862032,0.17523669,-0.48820233,0.39475587,1.9937378,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.520969,1.1920929e-07
RailCert Hungary Korlátolt Felelősségű Társaság,Winner,"26566933241,HU26566933",4,0.018343193,0.19098338,-0.4498027,0.49621198,2.1706736,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.51625717,-1.1920929e-07
"Via Futura Mérnöki, Tanácsadó és Szolgáltató Kft.|Pannonway Építő Kft.",Winner,"13260534243,HU13260534|13099581220,HU13099581",4,0.012820523,0.16403835,-0.4503483,0.44125226,1.8615415,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5350564,-1.7881393e-07
HE-DO Építő Zártkörűen Működő Részvénytársaság,Winner,"27972685241,01-10-140878",4,0.01718022,0.17882025,-0.433611,0.42486864,2.032436,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.52101403,1.1920929e-07
Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,Winner,"28733232403,HU17780890",2,0.012310107,0.16902108,-0.38397488,0.5976793,1.9173204,113,0.008738374810465452,0.057247594875448934,0.0016337102515566338,0.003745318352059925,0.3318831572405221,0.47782382,-5.9604645e-08
Tisza Építész Műterem Kft.,Winner,24147358215,2,0.006745035,0.1842348,-0.40189627,0.49438816,2.0857751,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.47662997,1.1920929e-07
VAJDA MÉLYÉPÍTŐ Korlátolt Felelősségű Társaság,Winner,"25918454209,HU25918454",2,0.007022084,0.17921165,-0.3552799,0.52122617,2.0291042,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.48655903,1.1920929e-07
KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,Winner,"11876566215,HU11876566",0,0.007936828,0.18999787,-0.44148818,0.6530142,2.1514552,67,0.07247028458263406,0.058848421683343005,0.002328022607628365,0.0056179775280898875,0.37791932059447986,0.34121117,-1.7881393e-07
TERRA Hungária Építőgép Kft.,Winner,11870979243,0,-0.008099926,0.2182907,-0.5337284,0.5843398,2.471377,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39905065,1.1920929e-07
Kosaras-Emelő Építőipari és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"13629944209,HU13629944",2,0.0011796192,0.17896284,-0.37723783,0.5555625,2.0247774,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.48086074,2.3841858e-07
TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,Winner,"22757937209,HU22757937",2,0.005334275,0.17581128,-0.53688145,0.4368305,1.9899927,113,0.010240345636239129,0.02229103195107285,0.0016323098834770155,0.003745318352059925,0.3203359328134373,0.4588823,1.1920929e-07
KTI Közlekedéstudományi Intézet Nonprofit Kft.|BME ITS Közlekedési- és Járműrendszerek Nonprofit Zártkörűen Működő Részvénytársaság,Winner,"21925221243,HU21925221|24790358243,HU24790358",4,0.013676111,0.17014326,-0.4713535,0.42321873,1.9311597,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.53954285,2.3841858e-07
EURO ONE Számítástechnikai Zrt.,Winner,"10649297244,HU10649297,01 10 041733",0,-0.008382959,0.22890656,-0.5676803,0.57836276,2.5915182,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39610946,0.0
Combit Számítástechnikai Zrt.,Winner,"23043433242,HU23043433,01-10-046859",0,-0.00730968,0.2213314,-0.5426143,0.5574558,2.5054443,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.3931689,-5.9604645e-08
FEJÉR-B.Á.L. Építő és Szolgáltató Zártkörűen Működő Részvénytársaság,Winner,"25308673207,HU25308673.",1,-0.01632267,0.17863037,-0.5726623,0.47936124,2.0293918,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.5022563,1.1920929e-07
EB Hungary Invest Kft.,Winner,"13240567242,HU13240567",1,-0.023733411,0.18805748,-0.7213408,0.4609657,2.144504,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.4849339,2.3841858e-07
FŐBER Nemzetközi Ingatlanfejlesztő és Mérnöki Zrt.,Winner,"12037984241,HU12037984",0,0.0049786908,0.18474297,-0.44633585,0.6243063,2.090887,67,0.07247028458263406,0.058848421683343005,0.002328022607628365,0.0056179775280898875,0.37791932059447986,0.34721547,-5.9604645e-08
UTIBER Közúti Beruházó Kft,Winner,"10554885243,HU10554885",1,0.004231968,0.18153283,-0.69865793,0.3843341,2.0543675,148,0.022927831128707988,0.060310233328494174,0.0016562771135169958,0.003745318352059925,0.3543463835434638,0.42255133,-2.3841858e-07
TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság|Radel&Hahn Zrt.|Gyémánt-Net Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12461866209,HU12461866|10701489209,HU10701489|13684170209,HU13684170",1,-0.022790954,0.19009842,-0.7270489,0.48137614,2.1661198,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49463204,1.1920929e-07
SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,Winner,"14300327244,HU14300327",4,0.019171355,0.17573228,-0.40882435,0.40422696,1.9999801,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.52755755,2.3841858e-07
DENCO Klimatechnikai Szolgáltató és Kereskedelmi Korlátolt Felellősségű Társaság,Winner,"12467006213,HU12467006",1,-0.019531127,0.1860895,-0.7140796,0.50375134,2.1169267,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49585846,0.0
"NNK Környezetgazdálkodási, Számítástechnikai Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,11976738209,0,-0.007506935,0.21912055,-0.5755829,0.5237627,2.4805205,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.3983369,2.3841858e-07
A-Híd Építő Zártkörűen Működő Részvénytársaság|Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,Winner,"24857538244,HU24857538|13961149244,HU13961149",0,0.0020539253,0.23073219,-0.554824,0.695515,2.6105402,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39270493,2.3841858e-07
B&G Építő és Üzemeltető Korlátolt Felelősségű Társaság| SZABADICS Építőipari Zártkörűen Működő Részvénytársaság ,Winner,"25057133220,HU25057133|13748429220,HU13748429",1,-0.017956918,0.17611443,-0.70090157,0.4461527,2.0028377,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.5049237,1.1920929e-07
Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,Winner,"11266101244,HU11266101",1,-0.016648218,0.17547789,-0.56449425,0.44592214,1.9942206,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49791726,2.3841858e-07
"Tornádó Trade 2000 Műszaki tanácsadó, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"11835208243,HU11835208",1,0.00977762,0.18067275,-0.6079254,0.44770736,2.0470698,148,0.022927831128707988,0.060310233328494174,0.0016562771135169958,0.003745318352059925,0.3543463835434638,0.43621427,0.0
RODEN Mérnöki Iroda Korlátolt Felelősségű Társaság,Winner,"10624672242,HU10624672",4,0.013353302,0.15822834,-0.42898977,0.33911583,1.7965128,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5416361,-2.3841858e-07
Bástya Millenium Zártkörűen Működő Részvénytársaság,Winner,25121254242,1,-0.0200884,0.19048798,-0.6401467,0.51984864,2.1670763,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49277127,-5.9604645e-08
WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11469830244,HU11469830",1,-0.0202237,0.183269,-0.7075648,0.5430374,2.086038,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.4825218,-1.1920929e-07
Fétis Kereskedelmi Kft.,Winner,13521145242,0,-0.006935862,0.22690053,-0.5736423,0.5367509,2.5682855,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39407793,-1.1920929e-07
"BÉKÉS DRÉN Környezetvédelmi, Víz- és Mélyépítési Korlátolt Felelősségű Társaság",Winner,"11053727204,HU 11053727",0,-0.007190435,0.22260028,-0.52325773,0.57910556,2.5197482,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39982653,2.3841858e-07
KÖMI Mérnökiroda Korlátolt Felelősségű Társaság,Winner,"12208573241,HU 12208573",4,0.015920036,0.17628098,-0.45798582,0.41612232,2.0025082,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5343531,-1.1920929e-07
"UVATERV Út-, Vasúttervező Zrt.",Winner,"10867156243,HU10867156",2,0.003972722,0.16944489,-0.36983967,0.55061466,1.9175769,113,0.008738374810465452,0.057247594875448934,0.0016337102515566338,0.003745318352059925,0.3318831572405221,0.4753695,0.0
VIDRA Környezetgazdálkodási Kft.,Winner,10532328208,0,-0.0020028788,0.22522983,-0.5520348,0.63946176,2.5482855,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.38722405,1.1920929e-07
"UVATERV Út-, Vasúttervező Zrt.|Pannonway Építő Kft.|UTIBER Közúti Beruházó Kft",Winner,"10867156243,HU10867156|13099581220,HU13099581|10554885243,HU10554885",4,0.016011989,0.18390481,-0.5248442,0.39472932,2.0885167,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.51628286,1.1920929e-07
Zöld Garden Korlátolt Felelősségű Társaság,Winner,23981210242,4,0.016128289,0.16796106,-0.42075235,0.42948008,1.9090034,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5318687,-5.9604645e-08
Richlik Trans Kft.|GRANDER HOME Korlátolt Felelősségű Társaság,Winner,"10685079213,HU10685079|24944234213,HU24944234",4,0.016075645,0.16722311,-0.35521448,0.40965804,1.9006356,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5281598,-1.7881393e-07
Pharos 95 Sportpályaépítő Kft.,Winner,"12073601213,HU12073601",1,-0.020614315,0.18240306,-0.5909783,0.44305903,2.0767922,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49354917,-2.3841858e-07
Pesti Építő Zártkörűen Működő Részvénytársaság,Winner,"14400276243,HU14400276",2,0.00091069285,0.18662754,-0.57086855,0.44757992,2.1114748,113,0.010240345636239129,0.02229103195107285,0.0016323098834770155,0.003745318352059925,0.3203359328134373,0.4385969,0.0
Salisbury Régészeti Korlátolt Felelősségű Társaság|ALISCA BAU Építőpari Zrt.|ArcheoGép Kft.|Leveller Építőipari Korlátolt Felelősségű Társaság,Winner,"11718873213,HU11718873|14530603217,HU14530603|22964559208,HU22964559|25161717243",4,0.014395568,0.17260763,-0.5306193,0.41065145,1.9596124,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.53154767,-5.9604645e-08
Fertődi Építő és Szolgáltató Zrt.,Winner,"11121426208,HU 11121426,08-10-001549",1,-0.017419504,0.1849246,-0.67544734,0.4846381,2.1014447,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49819827,1.1920929e-07
"Via Futura Mérnöki, Tanácsadó és Szolgáltató Kft.|TURA-Terv Mérnökiroda Kft.|UNITEF'83 Műszaki Tervező és Fejlesztő Zártkörűen Működő Részvénytársaság",Winner,"13260534243,HU13260534|12602908242|12108129243,HU12108129",4,0.016230807,0.17152666,-0.37666604,0.4099071,1.9492712,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5303746,0.0
LAKI Épületszobrász Zrt.,Winner,"12764073242,HU12764073,01 10 044704",1,-0.022019226,0.18424222,-0.652319,0.45404804,2.0992963,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.4880851,3.5762787e-07
LeasePlan Hungária Gépjárműpark Kezelő és Finanszírozó Zártkörű Részvénytársaság,Winner,"10948479244,HU10948479",4,0.014975371,0.1684562,-0.4118298,0.39651614,1.9133803,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5082793,1.1920929e-07
STRABAG Általános Építő Korlátolt Felelősségű Társaság|Pharos 95 Sportpályaépítő Kft.,Winner,"11705053444,01-09-930940|12073601213,HU12073601",1,-0.01770771,0.17060025,-0.64713717,0.45600396,1.940491,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.500508,0.0
DOMI Épületgépészet Építőipari és Kereskedelmi Kft.,Winner,13988900206,1,-0.021370897,0.18797912,-0.70052046,0.51640564,2.1404407,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.48422167,3.5762787e-07
TSPC Technical Supervision and Planning Consulting Hungary Kft.,Winner,"24084794208,HU24084794",1,-0.02104542,0.17846708,-0.56330025,0.39502886,2.033115,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49854165,4.7683716e-07
Gomép Ipari és Kereskedelmi Kft,Winner,"10660612203,HU10660612",1,-0.019442322,0.18652305,-0.6929539,0.4882347,2.1217005,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49220634,1.1920929e-07
Pannonway Építő Kft.,Winner,"13099581220,HU13099581",4,0.013132233,0.17163149,-0.47732073,0.40620172,1.9474645,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.5321764,0.0
SPECIÁLTERV Építőmérnöki Korlátolt Felelősségű Társaság,Winner,"11901486241,HU11901486",4,0.018850278,0.17015994,-0.40902245,0.3818808,1.9369168,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.53093296,0.0
STR Mély- és Magasépítő Korlátolt Felelősségű Társaság,Winner,"25355929443,01-09-270371",1,0.010914614,0.17165077,-0.49412298,0.37122825,1.9459287,148,0.022927831128707988,0.060310233328494174,0.0016562771135169958,0.003745318352059925,0.3543463835434638,0.4411883,3.5762787e-07
VONALVEZETŐ Mérnöki és Gazdaságfejlesztő Kft.,Winner,"13608512203,HU13608512",4,0.017449036,0.16994417,-0.44239834,0.38797942,1.9328068,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.53295314,-1.7881393e-07
Eurotrade Kereskedelmi és Szolgáltató Kft.,Winner,"10448979211,HU10448979",0,-0.009651454,0.21550795,-0.5275051,0.5581018,2.440638,67,0.0,0.0016008268078940779,0.0009746861878474325,0.0018726591760299626,0.2674011016524787,0.39598376,1.1920929e-07
Garzon Bútor Kereskedelmi Kft.,Winner,"13063203207,HU13063203",2,0.012049539,0.19169176,-0.44873527,0.5738641,2.1730251,113,0.0,0.009614196749013804,0.0009450584266461773,0.0018726591760299626,0.27120365667851704,0.48362193,-2.3841858e-07
STRABAG Generálépítő Korlátolt Felelősségű Társaság,Winner,"25873982443,01-09-293796",1,0.0067022257,0.18902214,-0.6286869,0.34690005,2.1398854,148,0.022927831128707988,0.060310233328494174,0.0016562771135169958,0.003745318352059925,0.3543463835434638,0.41830474,0.0
ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,Winner,"10738885220,HU10738885",1,-0.020250734,0.18161513,-0.71976155,0.4361558,2.0674746,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.4918211,-1.7881393e-07
F-Építő Generál Zrt.|SWIETELSKY Magyarország Korlátolt Felelősségű Társaság,Winner,"13523398243,HU13523398|14300327244,HU14300327",1,-0.018921692,0.17823613,-0.5961862,0.4024967,2.027843,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49665722,-1.7881393e-07
FERROÉP Fővállalkozó és Szerelőipari Zártkörűen Működő Részvénytársaság,Winner,"11391069206,HU11391069",1,-0.017137332,0.18869992,-0.64846885,0.5352664,2.143682,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.49275905,1.1920929e-07
Cívis Komplex Mérnök Korlátolt Felelősségű Társaság,Winner,"23108800209,HU23108800",2,0.010376859,0.17539194,-0.35785022,0.66930884,1.9878032,113,0.008738374810465452,0.057247594875448934,0.0016337102515566338,0.003745318352059925,0.3318831572405221,0.47645,1.1920929e-07
LoveMark Kft.,Winner,23703467241,1,-0.015569378,0.17575349,-0.65270114,0.4820509,1.9962108,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.5069352,-1.1920929e-07
ECO-TEC Műszaki-Gazdasági Tanácsadó Korlátolt Felelősségű Társaság|VIKÖTI Mérnök Iroda Kft,Winner,"13878959241|12308161203,HU 12308161",4,0.011597481,0.1654206,-0.4629392,0.40743503,1.8761145,172,0.0,0.04763339812643513,0.0009690256566861574,0.0018726591760299626,0.29453943739658023,0.54562795,-5.9604645e-08
Mester -Építő Kft.,Winner,"13707824241,HU13707824",1,-0.018649567,0.1814232,-0.6472198,0.43258062,2.0633855,148,0.0,0.012676835202059046,0.0009676252886065392,0.0018726591760299626,0.28419372006386373,0.4868131,-1.1920929e-07
