Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR000820802021,,,Nemzeti Média- és Hírközlési Hatóság,15775883241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mérésvezérlő számítógépek beszerzése,Árubeszerzés,27610200.0,HUF,30211400-5,48820000-2|30213100-6|30211400-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-11-16,2.0,Nem,ETIAM Korlátolt Felelősségű Társaság,"24909707206,HU24909707",HUN_6726_Szeged_Vellay Imre Utca 39.,Igen,,HUF,27610200.0,HUF,Nem,,,Nem,Nem,Nincs adat,23042/2021,2021/S 228-599836,2021-11-24,Tájékoztató az eljárás eredményéről,-8 days,15712,Nemzeti Média- és Hírközlési Hatóság,ETIAM Korlátolt Felelősségű Társaság,False,0.01890699850180198,0.002048396875900818,0,0.006738544474393531,0.3521594684385382,0.07055413490903976,0.13722984736646685,0.03273631622102996,4,0.09838274932614556,0.3553639846743295,0.06807872236135644
EKR000907882021,2,Közvilágítás,Budapest Főváros IV. Kerület Újpest Önkormányzata|Vasvár Város Önkormányzata|UV Újpesti Vagyonkezelő Zártkörűen Működő Részvénytársaság|Fonyódi Városfejlesztési és Városüzemeltetési Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Nyergesújfalu Város Önkormányzata|Tapolca Város Önkormányzata|Budakeszi Város Önkormányzat|Siklós Város Önkormányzata|Tápiószecső Nagyközség Önkormányzata|Fonyód Város Önkormányzata|Budafok-Tétény Budapest XXII. Kerület Önkormányzata,15735674241|15733816218|10804001441|23793121214|15729796211|15734161219|15730095213|15724045202|15730796213|15731405214|15735856243,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Újpest - földgáz és villamos energia,Árubeszerzés,1149167187.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2021-11-08,4.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,188198202.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft., 26332392-2-44",,Nem,Nem,Nincs adat,22816/2021,2021/S 228-599988,2021-11-24,Tájékoztató az eljárás eredményéről,-16 days,16205,Budapest Főváros IV. Kerület Újpest Önkormányzata|Vasvár Város Önkormányzata|UV Újpesti Vagyonkezelő Zártkörűen Működő Részvénytársaság|Fonyódi Városfejlesztési és Városüzemeltetési Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Nyergesújfalu Város Önkormányzata|Tapolca Város Önkormányzata|Budakeszi Város Önkormányzat|Siklós Város Önkormányzata|Tápiószecső Nagyközség Önkormányzata|Fonyód Város Önkormányzata|Budafok-Tétény Budapest XXII. Kerület Önkormányzata,MVM Next Energiakereskedelmi Zrt.,False,0.0,0.0005700063519952306,1,0.0013477088948787063,0.2803173403853419,0.02681211399223503,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000881652021,,,Magyar Agrár- és Élettudományi Egyetem|Károly Róbert Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.,19294784213|18574966210|18665161213,Igen,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Földgáz energia közbeszerzés 2021-23,Árubeszerzés,2750497480.0,HUF,09123000-7,09123000-7,HU120,Nem,Nem,Igen,Nem,Igen,,2021-10-29,2.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,2750497480.0,HUF,Igen,MVM Ügyfélkapcsolati Kft. - 26332392-2-44,,Nem,Nem,Nincs adat,22037/2021,2021/S 226-594857,2021-11-22,Tájékoztató az eljárás eredményéről,-24 days,16063,Magyar Agrár- és Élettudományi Egyetem|Károly Róbert Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.,MVM Next Energiakereskedelmi Zrt.,False,0.0,0.0005700063519952306,1,0.0013477088948787063,0.2803173403853419,0.02681211399223503,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR001025732021,,,Legfőbb Ügyészség nevében eljáró Fővárosi Főügyészség,15300148241,Nem,Nem,N - Közjogi szervezet,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Fővárosi Főügyészség - tonerek beszerzése 2021,Árubeszerzés,67000000.0,HUF,30125100-2,30125100-2,HU11,Igen,Nem,Igen,Nem,Igen,,2021-10-29,10.0,Nem,PROFIL-COPY 2002 Irodatechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,"12933086205,HU12933086",HUN_3531_Miskolc_Kiss Ernő Utca 35/A.,Igen,,HUF,67000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,21883/2021,,2021-11-21,Tájékoztató az eljárás eredményéről,-23 days,63025,Legfőbb Ügyészség nevében eljáró Fővárosi Főügyészség,PROFIL-COPY 2002 Irodatechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,False,0.0,0.0005672516679347209,0,0.0013477088948787063,0.24774624373956594,0.00241575662223655,0.05809889130627078,0.0154858249829713,0,0.04851752021563342,0.32919254658385094,0.03690156622740624
EKR001063402021,,,Nemzeti Ménesbirtok és Tangazdaság Zrt,11043924204,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Műtrágya beszerzése 2022,Árubeszerzés,257500000.0,HUF,24420000-4,24410000-1,HU332,Nem,Nem,Igen,Nem,Igen,,2021-11-10,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,257500000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22571/2021,2021/S 225-590269,2021-11-21,Tájékoztató az eljárás eredményéről,-11 days,16780,Nemzeti Ménesbirtok és Tangazdaság Zrt,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,False,0.009372526406075693,0.001389734089236823,11,0.004043126684636119,0.2857142857142857,0.012126182064707258,0.0667746263933587,0.016403974854643386,11,0.0431266846361186,0.3260105448154657,0.017755690516323423
EKR001024012021,4,Taneszközök,Zalaegerszegi Tankerületi Központ,15835547220,Nem,Nem,N - Közjogi szervezet,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Eszközök beszerzése Bagod,Árubeszerzés,8246920.0,HUF,39162110-9,39162110-9,HU223,Igen,Nem,Igen,Igen,Igen,,2021-11-12,2.0,Nem,Balázs-Diák Kft.,"13446976241,HU13446976",HUN_1138_Budapest_Szekszárdi Utca 12/A,Igen,,HUF,2973640.0,HUF,Nem,,,Nem,Nem,Nincs adat,22899/2021,,2021-11-18,Tájékoztató az eljárás eredményéről,-6 days,63349,Zalaegerszegi Tankerületi Központ,Balázs-Diák Kft.,False,0.0,0.0005948083484375113,5,0.0013477088948787063,0.24051863857374392,0.002407614305159772,0.07508097165482962,0.01989099605132491,5,0.05795148247978437,0.3165529010238908,0.03677718935513089
EKR001086272021,,,Magyar Közlöny Lap- és Könyvkiadó Kft.,10897706242,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgáz energia beszerzés - 2021,Árubeszerzés,65000000.0,HUF,09123000-7,09123000-7,HU331,Nem,Nem,Igen,Nem,Igen,,2021-11-02,1.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,65000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22240/2021,,2021-11-15,Tájékoztató az eljárás eredményéről,-13 days,63477,Magyar Közlöny Lap- és Könyvkiadó Kft.,MVM Next Energiakereskedelmi Zrt.,False,0.0006329804075184878,0.0008978164762115308,6,0.0026954177897574125,0.28770841411399767,0.033531859064426836,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000759812021,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Gázenergia beszerzés 2021,Árubeszerzés,248195855.0,HUF,09123000-7,09123000-7,HU211,Nem,Nem,Igen,Nem,Igen,,2021-10-29,2.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,143057824.0,HUF,248195855.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.), adószáma: 26332392-2-44",-,Nem,Nem,Nincs adat,21881/2021,2021/S 221-582220,2021-11-15,Tájékoztató az eljárás eredményéről,-17 days,61693,Székesfehérvár Megyei Jogú Város Önkormányzata,MVM Next Energiakereskedelmi Zrt.,False,0.0065278105829758015,0.001331245316957391,5,0.004043126684636119,0.3188654920498496,0.05983786369850611,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000763082021,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzés 2021,Árubeszerzés,341592522.0,HUF,09310000-5,09310000-5,HU211,Nem,Nem,Igen,Nem,Igen,,2021-10-29,3.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,251225797.0,HUF,341592522.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.); Adószám: 26332392-2-44",-,Nem,Nem,Nincs adat,21884/2021,2021/S 221-582222,2021-11-15,Tájékoztató az eljárás eredményéről,-17 days,15273,Székesfehérvár Megyei Jogú Város Önkormányzata,MVM Next Energiakereskedelmi Zrt.,False,0.0065278105829758015,0.001331245316957391,5,0.004043126684636119,0.3188654920498496,0.05983786369850611,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000361512021,1,Munkaállomás (alap),Védelmi Beszerzési Ügynökség Zártkörűen Működő Részvénytársaság|Magyar Honvédség Parancsnoksága,27084377243|15839819251,Igen,Igen,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Asztali és Mobil terepértékelő munkaállomások,Árubeszerzés,80222600.0,HUF,30214000-2,30214000-2,HU21,Nem,Nem,Igen,Nem,Igen,,2021-10-12,5.0,Nem,ETIAM Korlátolt Felelősségű Társaság,"24909707206,HU24909707",HUN_6726_Szeged_Vellay Imre Utca 39.,Igen,,HUF,33902000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,21154/2021,2021/S 218-573689,2021-11-10,Tájékoztató az eljárás eredményéről,-29 days,12536,Védelmi Beszerzési Ügynökség Zártkörűen Működő Részvénytársaság|Magyar Honvédség Parancsnoksága,ETIAM Korlátolt Felelősségű Társaság,False,0.0,0.0005827904451596239,4,0.0013477088948787063,0.26228349240014137,0.004456765421943443,0.13722984736646685,0.03273631622102996,4,0.09838274932614556,0.3553639846743295,0.06807872236135644
EKR001129502021,1,Laptopok és tabletek beszerzése,Támogatott Kutatócsoportok Irodája,15329080241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Informatikai eszközök beszerzése 2021.,Árubeszerzés,59867870.0,HUF,30213100-6,30213100-6,HU,Nem,Nem,Igen,Nem,Igen,,2021-11-03,2.0,Nem,ETIAM Korlátolt Felelősségű Társaság,"24909707206,HU24909707",HUN_6726_Szeged_Vellay Imre Utca 39.,Igen,,HUF,48605780.0,HUF,Nem,,,Nem,Nem,Nincs adat,21926/2021,,2021-11-09,Tájékoztató az eljárás eredményéről,-6 days,17167,Támogatott Kutatócsoportok Irodája,ETIAM Korlátolt Felelősségű Társaság,False,0.0,0.0005827904451596239,4,0.0013477088948787063,0.26228349240014137,0.004456765421943443,0.13722984736646685,0.03273631622102996,4,0.09838274932614556,0.3553639846743295,0.06807872236135644
EKR001201602021,,,Alkotmánybíróság,15324793241,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia beszerzése,Árubeszerzés,23233939.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2021-11-03,1.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,20000000.0,HUF,23233939.0,HUF,Nem,,,Nem,Nem,Nincs adat,22150/2021,,2021-11-09,Tájékoztató az eljárás eredményéről,-6 days,64280,Alkotmánybíróság,MVM Next Energiakereskedelmi Zrt.,False,0.002101066052415204,0.001266131345764444,6,0.004043126684636119,0.3153421164470888,0.06414999446553815,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000813572021,,,Győr-Sopron-Ebenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése 2022. évre,Árubeszerzés,3242733000.0,HUF,09310000-5,09310000-5,HU22,Nem,Nem,Igen,Nem,Igen,,2021-10-27,6.0,Nem,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,"23720448241,HU23720448",HUN_1033_Budapest_Kórház Utca 6-12.,Nem,,HUF,3242733000.0,HUF,Nem,,,Nem,Nem,Nincs adat,21445/2021,2021/S 216-569781,2021-11-08,Tájékoztató az eljárás eredményéről,-12 days,62111,Győr-Sopron-Ebenfurti Vasút Zártkörűen Működő Részvénytársaság,ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,False,0.000394280594619218,0.0009019339012970117,6,0.0026954177897574125,0.2732965009208103,0.013002602698933998,0.04846186725202911,0.01736894691343474,6,0.06064690026954178,0.3372727272727273,0.10264656444704842
EKR000521312021,4,HIGIÉNIAI PAPÍROK ,Miskolci Fürdők Korlátolt Felelősségű Társaság,14140549205,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"TISZTÍTÓ-, ÉS TAKARÍTÓSZEREK BESZERZÉSE",Árubeszerzés,4579000.0,HUF,39830000-9,33760000-5,HU311,Nem,Nem,Igen,Nem,Igen,,2021-11-03,6.0,Nem,I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,"25049813241,HU25049813",HUN_1044_Budapest_Ezred Utca 2,Igen,,HUF,4579000.0,HUF,Nem,,---,Nem,Nem,Nincs adat,21934/2021,,2021-11-08,Tájékoztató az eljárás eredményéről,-5 days,13752,Miskolci Fürdők Korlátolt Felelősségű Társaság,I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,False,0.0,0.0005588141911971303,0,0.0013477088948787063,0.25161071549677855,0.002384262467007774,0.03984119989686367,0.011766591024615086,0,0.03773584905660378,0.33605072463768115,0.036420481483913414
EKR000463942020,1,Tablet-tárolószekrények (10 db-os),Klebelsberg Központ,15799658241,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Tablet-tárolószekrények beszerzése,Árubeszerzés,128500850.0,HUF,44421600-3,31158000-8|30233100-2|44421600-3,HU,Nem,Nem,Igen,Igen,Igen,,2021-08-12,11.0,Nem,Balázs-Diák Kft.,"13446976241,HU13446976",HUN_1138_Budapest_Szekszárdi Utca 12/A,Igen,,HUF,53726600.0,HUF,Nem,,,Nem,Nem,Nincs adat,21385/2021,2021/S 213-561345,2021-11-03,Tájékoztató az eljárás eredményéről,-83 days,50560,Klebelsberg Központ,Balázs-Diák Kft.,False,0.0,0.0005948083484375113,5,0.0013477088948787063,0.24051863857374392,0.002407614305159772,0.07508097165482962,0.01989099605132491,5,0.05795148247978437,0.3165529010238908,0.03677718935513089
EKR000776462021,,,Károli Gáspár Református Egyetem,18060676243,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,KRE-Villamos energia beszerzés 2022,Árubeszerzés,66526804.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Nem,Igen,,2021-10-19,5.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,116576893.0,HUF,66526804.0,HUF,Nem,,,Nem,Nem,Nincs adat,21003/2021,2021/S 211-551823,2021-11-01,Tájékoztató az eljárás eredményéről,-13 days,15401,Károli Gáspár Református Egyetem,MVM Next Energiakereskedelmi Zrt.,False,0.017169956490518314,0.002049231696484451,10,0.006738544474393531,0.3610705596107056,0.08336188437237393,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000935612021,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,2 db nagy teljesítményű traktor munkaszerelékkel,Árubeszerzés,118509040.0,HUF,16000000-5,16000000-5,HU311,Igen,Nem,Igen,Nem,Igen,,2021-10-18,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,118509040.0,HUF,Nem,,,Nem,Nem,Nincs adat,20879/2021,2021/S 211-551421,2021-10-28,Tájékoztató az eljárás eredményéről,-10 days,62863,Országos Vízügyi Főigazgatóság,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,False,0.0020379916575847556,0.0009942739237151087,11,0.0026954177897574125,0.2571923743500866,0.00354663662432305,0.0667746263933587,0.016403974854643386,11,0.0431266846361186,0.3260105448154657,0.017755690516323423
EKR000935232021,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Egyéb típus:,KL - Környezetvédelem,Uniós eljárásrend,Nyílt eljárás,Gumiker.gémszerk.beford.fülk.spec.cs.fennt.gép,Árubeszerzés,232565375.0,HUF,16000000-5,16000000-5,HU222|HU211,Igen,Nem,Igen,Nem,Igen,,2021-10-18,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,232565375.0,HUF,Nem,,,Nem,Nem,Nincs adat,20878/2021,2021/S 211-551419,2021-10-28,Tájékoztató az eljárás eredményéről,-10 days,16179,Országos Vízügyi Főigazgatóság,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,False,0.0020379916575847556,0.0009942739237151087,11,0.0026954177897574125,0.2571923743500866,0.00354663662432305,0.0667746263933587,0.016403974854643386,11,0.0431266846361186,0.3260105448154657,0.017755690516323423
EKR000896612021,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Egyéb típus:,KL - Környezetvédelem,Uniós eljárásrend,Nyílt eljárás,Traktor alapú fenntartógép logisztikai eszközökkel,Árubeszerzés,540226035.0,HUF,16000000-5,16000000-5,HU231|HU221|HU311|HU323|HU332|HU331|HU211,Igen,Nem,Igen,Nem,Igen,,2021-10-18,1.0,Nem,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,"10668586209,HU10668586",HUN_4181_Nádudvar_Bem József  Utca 1.,Nem,,HUF,540226035.0,HUF,Nem,,,Nem,Nem,Nincs adat,20881/2021,2021/S 211-551420,2021-10-28,Tájékoztató az eljárás eredményéről,-10 days,62662,Országos Vízügyi Főigazgatóság,KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,False,0.0020379916575847556,0.0009942739237151087,11,0.0026954177897574125,0.2571923743500866,0.00354663662432305,0.0667746263933587,0.016403974854643386,11,0.0431266846361186,0.3260105448154657,0.017755690516323423
EKR000725792021,1,Hordozható munkaállomások beszerzése,Legfőbb Ügyészség,15300148241,Nem,Nem,U - Egyéb típus:,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,Munkaállomások beszerzése 2021,Árubeszerzés,420000000.0,HUF,30213000-5,30213100-6,HU,Nem,Nem,Igen,Nem,Igen,,2021-10-05,5.0,Nem,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,"12928099244,HU12928099,01-10-044852",HUN_1097_Budapest_Könyves Kálmán Körút 36.,Nem,,HUF,420000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,20132/2021,2021/S 211-551894,2021-10-28,Tájékoztató az eljárás eredményéről,-23 days,15193,Legfőbb Ügyészség,T-Systems Magyarország Zártkörűen Működő Részvénytársaság,False,0.0007702531478542325,0.0009545119896465397,4,0.0026954177897574125,0.27050674444039374,0.00745320435165899,0.06322626672735111,0.016630213595397472,4,0.05121293800539084,0.3394327538883806,0.04577170092113812
EKR000907402021,,,Nemzeti Média- és Hírközlési Hatóság,15775883241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzés,Árubeszerzés,117366616.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2021-09-30,3.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,117366616.0,HUF,Igen,"MVM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál Pápa Tér 20., 26332392-2-44)",,Nem,Nem,Nincs adat,20311/2021,2021/S 209-546928,2021-10-27,Tájékoztató az eljárás eredményéről,-27 days,62732,Nemzeti Média- és Hírközlési Hatóság,MVM Next Energiakereskedelmi Zrt.,False,0.01890699850180198,0.002048396875900818,0,0.006738544474393531,0.3521594684385382,0.07055413490903976,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000687412021,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|Magyar Tudományos Akadémia Üdülési Központ,15318406243|15323424241|15300234241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgázenergia beszerzése 2021-2022,Árubeszerzés,108735971.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2021-09-30,4.0,Nem,MVM Next Energiakereskedelmi Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,85601616.0,HUF,108735971.0,HUF,Igen,MVM Ügyfélkapcsolati Korlátolt Felelősségű Társaság - 26332392-2-44,,Nem,Nem,Nincs adat,20145/2021,2021/S 209-546941,2021-10-27,Tájékoztató az eljárás eredményéről,-27 days,14909,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|Magyar Tudományos Akadémia Üdülési Központ,MVM Next Energiakereskedelmi Zrt.,False,0.0,0.0005700063519952306,1,0.0013477088948787063,0.2803173403853419,0.02681211399223503,0.27571922659214126,0.06631057600507506,1,0.20619946091644206,0.38929695697796435,0.40956485064499193
EKR000214872021,3,Higiéniai termékek beszerzése  az SZSZBMRFK részér,Szabolcs-Szatmár-Bereg Megyei Rendőr-főkapitányság,15720546251,Nem,Nem,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Tisztító, takarító, higiéniai termékek beszerzése",Árubeszerzés,14000000.0,HUF,39830000-9,33711720-0|33711520-8|33711610-6|33711710-7|33741100-7|33741300-9|33700000-7|33711800-5|33711900-6|33771100-6,HU,Nem,Nem,Igen,Nem,Igen,,2021-10-15,7.0,Nem,I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,"25049813241,HU25049813",HUN_1044_Budapest_Ezred Utca 2,Igen,10500000.0,HUF,14000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,20792/2021,,2021-10-26,Tájékoztató az eljárás eredményéről,-11 days,11690,Szabolcs-Szatmár-Bereg Megyei Rendőr-főkapitányság,I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,False,0.0,0.0005588141911971303,0,0.0013477088948787063,0.25161071549677855,0.002384262467007774,0.03984119989686367,0.011766591024615086,0,0.03773584905660378,0.33605072463768115,0.036420481483913414
