Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001620272021,1|1,"526/22 Rend.szerv., MH vitéz Szurmay Sándor|526/22 Rendezvényszervezési feladatok ellátása a Magyar Honvédség vitéz Szurmay Sándor Budapest Helyőrség Dandár részére",Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató - Rendezvényszerv 2022. III,Szolgáltatás megrendelés,5145588520.0,HUF,79950000-8,92340000-6|79300000-7|79710000-4|79320000-3|92622000-7|92200000-3|79950000-8|92300000-4|92621000-0|92000000-1|92620000-3|79340000-9|92100000-2|79310000-0|92370000-5|79416000-3|79822500-7|79821000-5|92331100-1|92312000-1|79960000-1|92360000-2|79952000-2|55300000-3|51000000-9|55000000-0|45340000-2|45237000-7|45451000-3,HU110,Nem,Nem,Igen,Nem,Igen,,2022-07-13,1.0,Igen,Lounge Event Korlátolt Felelősségű Társaság|Visual Europe Zártkörűen Működő Részvénytársaság,,HUN_1022_Budapest_Tövis utca 10. |HUN_3000_Hatvan_Gábor Áron utca 22. ,Igen|Igen,,HUF,19250000.0,HUF,Igen,,,Igen,Nincs adat,Nincs adat,21770/2022,2022/S 204-582532,2022-10-23,Együttes tájékoztató eljárások eredményéről,-102 days,19622,Nemzeti Kommunikációs Hivatal,Lounge Event Korlátolt Felelősségű Társaság|Visual Europe Zártkörűen Működő Részvénytársaság,False,0.14136219510828768,0.03523215122732527,2,0.07565011820330969,0.18659020732245257,0.00020964672515692026,0.0,0.0012900307259527046,2,0.002364066193853428,0.15730754927482335,1.469268602189245e-05
EKR001175462019,3|3,"596/22 média- és komm. ügynökségi feladatok, NÉBIH|596/22 A Nemzeti Élelmiszerlánc-biztonsági Hivatal veszettségmegelőzési programjához kapcsolódó média- és kommunikációs ügynökségi feladatok, 2022",Nemzeti Kommunikációs Hivatal,EKRSZ_28360577,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás, Negyedéves tájékoztató KM19 - 2022. III. negyedév,Szolgáltatás megrendelés,136022045.0,HUF,79000000-4,79342200-5|79821000-5|79000000-4,HU,Nem,Nem,Igen,Nem,Igen,,2022-09-26,1.0,Igen,"New Land Media Reklám, Szolgáltató és Kereskedelmi Kft.|Lounge Design Szolgáltató Kft.",,HUN_1025_Budapest_Felső Zöldmáli út 72.|HUN_1025_Budapest_Felső Zöldmáli út 72.,Igen|Igen,,HUF,18000000.0,HUF,Igen,,,Nem,Nem,Nincs adat,21773/2022,2022/S 204-581205,2022-10-23,Együttes tájékoztató eljárások eredményéről,-27 days,43866,Nemzeti Kommunikációs Hivatal,"New Land Media Reklám, Szolgáltató és Kereskedelmi Kft.|Lounge Design Szolgáltató Kft.",False,0.14136219510828768,0.03523215122732527,2,0.07565011820330969,0.18659020732245257,0.00020964672515692026,0.0,0.0012900307259527046,2,0.002364066193853428,0.15730754927482335,1.469268602189245e-05
EKR000391162021,1|1,"650/2022/Visit Hungary/Komplex komm. III. ütem|„Komplex kommunikációs ügynökségi és rendezvényszervezési feladatok ellátása a Visit Hungary Nemzeti Turisztikai Szervezet Nonprofit Zrt. számára, 2022. III. ütem”",Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Negyedéves tájékoztató TKM4 - 2022. III. negyedév,Szolgáltatás megrendelés,2160000000.0,HUF,79000000-4,79821000-5|79416000-3|79822500-7|79952000-2|92111200-4,HU,Nem,Nem,Igen,Nem,Igen,,2022-09-22,1.0,Nem,MEDIATOR GROUP Reklámügynökség Kft.,,HUN_1034_Budapest_Bécsi út 58.,Igen,,HUF,2160000000.0,HUF,Igen,,,Nem,Nem,Nincs adat,21775/2022,2022/S 204-581167,2022-10-23,Együttes tájékoztató eljárások eredményéről,-31 days,12717,Nemzeti Kommunikációs Hivatal,MEDIATOR GROUP Reklámügynökség Kft.,False,0.14136219510828768,0.03523215122732527,2,0.07565011820330969,0.18659020732245257,0.00020964672515692026,0.0,0.0012900307259527046,2,0.002364066193853428,0.15730754927482335,1.469268602189245e-05
EKR000954222022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Érsebészeti operációs mikroszkóp beszerzése,Árubeszerzés,83461763.0,HUF,38510000-3,38510000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-07,1.0,Nem,Carl Zeiss Technika Kft.,"10548756213,HU10548756",HUN_2040_Budaörs_Neumann János Utca 3. 3. emelet,Igen,78262744.0,HUF,83461763.0,HUF,Nem,,,Nem,Nem,Nincs adat,22117/2022,2022/S 204-578676,2022-10-23,Tájékoztató az eljárás eredményéről,-16 days,70026,Semmelweis Egyetem,Carl Zeiss Technika Kft.,False,0.8895611351999373,0.21291470553640313,0,0.47990543735224583,0.4582881906825569,0.7057636609856357,0.0,0.0012456940508186317,0,0.002364066193853428,0.31449814126394054,0.04946208374531948
EKR000708142022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,FOK OC létesítményüzemeltetési feladatai ,Szolgáltatás megrendelés,895396788.0,HUF,90900000-6,90900000-6,HU110,Igen,Nem,Igen,Nem,Igen,,2022-10-07,4.0,Nem,"UNI-FM Üzemeltetési, Építőipari és Szolgáltató Korlátolt Felelősségű Társaság","25748952243,HU25748952",HUN_1095_Budapest_Hídépítő Utca 1-12.,Igen,,HUF,895396788.0,HUF,Igen,Nem ismert.,,Nem,Nem,Nincs adat,22308/2022,2022/S 202-575789,2022-10-19,Tájékoztató az eljárás eredményéről,-12 days,69103,Semmelweis Egyetem,"UNI-FM Üzemeltetési, Építőipari és Szolgáltató Korlátolt Felelősségű Társaság",False,0.8895611351999373,0.21291470553640313,0,0.47990543735224583,0.4582881906825569,0.7057636609856357,0.0,0.0012456940508186317,0,0.002364066193853428,0.31449814126394054,0.04946208374531948
EKR000733502022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,9000 ifm iratanyag irattározása,Szolgáltatás megrendelés,70623000.0,HUF,79560000-7,79560000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2022-10-10,4.0,Nem,PFM Zrt.,"12396270241,HU-12396270",HUN_1134_Budapest_Váci  Út 49.,Igen,,HUF,70623000.0,HUF,Igen,Bynt Kft. adószám:10892770-2-43; Datashred Kft. adószám: 23188819-2-16; World Logistik Kft. adószám: 12463291-2-13; DRM Hungary Kft. adószám:24221540-2-42 ,,Nem,Nem,Nincs adat,22317/2022,2022/S 202-575788,2022-10-19,Tájékoztató az eljárás eredményéről,-9 days,70020,Semmelweis Egyetem,PFM Zrt.,False,0.8895611351999373,0.21291470553640313,0,0.47990543735224583,0.4582881906825569,0.7057636609856357,0.0,0.0012456940508186317,0,0.002364066193853428,0.31449814126394054,0.04946208374531948
EKR000848002022,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Klf. nor és széles nyomtávú egysz és átsz kitérők ,Árubeszerzés,949000000.0,HUF,34946221-5,34946221-5,HU1|HU2|HU3,Nem,Nem,Igen,Nem,Igen,,2022-10-07,1.0,Nem,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,"10655436210,HU10655436",HUN_3200_Gyöngyös_Gyártelep Utca 1,Nem,949000000.0,HUF,949000000.0,HUF,Nem,,,Igen,Nem,Nem,22287/2022,2022/S 202-576400,2022-10-19,Tájékoztató az eljárás eredményéről,-12 days,23206,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,False,0.4459177842761588,0.11978904697045896,1,0.2624113475177305,0.3182844243792325,0.022868869228722496,0.0,0.0012714921269931904,1,0.002364066193853428,0.24157624214734438,0.0016027205578820246
EKR000595922022,,,Semmelweis Egyetem,19308674242,Nem,Nem,U - Közjogi intézmény,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Cseppfolyós oxigén beszerzés Szent Rókus Klinika,Árubeszerzés,28160000.0,HUF,24111500-0,24111500-0,HU110,Nem,Nem,Igen,Nem,Igen,,2022-10-05,2.0,Nem,Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,"13241348244,HU13241348,01-09-725341",HUN_1044_Budapest_Váci Út 117,Nem,,HUF,28160000.0,HUF,Igen,Révész Trans Nemzetközi Fuvarozó és Szolgáltató Kft. adószáma: 11585783-2-15,,Nem,Nem,Nincs adat,21993/2022,2022/S 200-568652,2022-10-17,Tájékoztató az eljárás eredményéről,-12 days,22369,Semmelweis Egyetem,Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,False,0.8895611351999373,0.21291470553640313,0,0.47990543735224583,0.4582881906825569,0.7057636609856357,0.12167658229975463,0.002168355610676844,4,0.004728132387706856,0.34530612244897957,0.050155879537514984
EKR000350572022,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Kommunikáció és rendezvényszervezési feladat, OVF",Szolgáltatás megrendelés,17500000.0,HUF,79952000-2,92370000-5|92100000-2|79821000-5|79952000-2|79960000-1|79822500-7|55300000-3|79416000-3|79340000-9,HU110|HU323,Igen,Nem,Igen,Igen,Igen,,2022-10-07,10.0,Nem,MyAd Marketing Kommunikációs és Tanácsadó Kft.,24710239241,HUN_1033_Budapest_Szentendrei Út 95.,Igen,17779500.0,HUF,17500000.0,HUF,Igen,Piros Zoltán e.v. 66384850-1-42,"Piros Zoltán e.v.; 1161 Budapest Kossuth Lajos Utca 48/B., 66384850-1-42; AF III.1.3.) M.2.1. pont",Nem,Nem,Nincs adat,22428/2022,,2022-10-17,Tájékoztató az eljárás eredményéről,-10 days,21572,Nemzeti Kommunikációs Hivatal,MyAd Marketing Kommunikációs és Tanácsadó Kft.,False,0.14136219510828768,0.03523215122732527,2,0.07565011820330969,0.18659020732245257,0.00020964672515692026,0.0,0.0012900307259527046,2,0.002364066193853428,0.15730754927482335,1.469268602189245e-05
EKR000018982022,,,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Kárfedezeti felelősségbiztosítás 2023–2025.,Szolgáltatás megrendelés,240000000.0,HUF,66516000-0,66516000-0,HU,Igen,Nem,Igen,Nem,Igen,,2022-09-27,3.0,Nem,Groupama Biztosító Zártkörűen Működő Részvénytársaság,"10207349244,HU 10207349",HUN_1146_Budapest_Erzsébet királyné Útja 1/. C. ép.,Nem,240000000.0,HUF,240000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,21230/2022,2022/S 199-567359,2022-10-16,Tájékoztató az eljárás eredményéről,-19 days,20388,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Groupama Biztosító Zártkörűen Működő Részvénytársaság,False,0.4459177842761588,0.11978904697045896,1,0.2624113475177305,0.3182844243792325,0.022868869228722496,0.0,0.0012714921269931904,1,0.002364066193853428,0.24157624214734438,0.0016027205578820246
