Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Frank Diagnosztika Korlátolt Felelősségű Társaság,Winner,"10429879241,HU10429879",5,0.03254591,0.18778755,-0.5500898,0.42710376,2.1562455,43,0.0016170149384563159,0.05177783696578395,0.00104950041272822,0.003575685339690107,0.29657122658183105,0.41125292,-1.7881393e-07
Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Issuer,12154481444,6,-0.0107742585,0.22159748,-0.6170267,0.50743616,2.5100508,86,0.24287711967792133,0.019688492745000827,0.05157448410688462,0.133492252681764,0.36210617177384546,0.34372008,0.0
AUTÓKER GAMMA Járműalkatrész-Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12515460213,HU12515460",6,-0.015295074,0.2139766,-0.59027845,0.5871789,2.4270456,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.36411655,2.3841858e-07
Pécsi Tudományegyetem,Issuer,19308681202,7,0.047202624,0.19113272,-0.32389992,0.5518062,2.2273874,77,0.21429560908157083,0.3052979762948742,0.049292969248984186,0.16567342073897495,0.3479883865615927,0.3883904,1.1920929e-07
"""MSB-MET"" Metodikai- Szoftver- Biotechnológiai- Kutató és Fejlesztő Korlátolt Felelősségű Társaság",Winner,"14146569219,14146569",7,0.032951325,0.17644142,-0.31978032,0.5572131,2.0307195,77,0.0007141020821235678,0.04390238528964772,0.0007750179390785917,0.0023837902264600714,0.2900103698582786,0.41456968,2.3841858e-07
B & F Kereskedelmi és Szolgáltató KFT.,Winner,"11137926208,HU11137926",1,0.0061959866,0.24629687,-0.5436216,0.85035586,2.7874126,49,0.0,0.000204752145194035,0.0005612542807095462,0.0011918951132300357,0.2215473989965672,0.34334454,-5.9604645e-08
Magyar Honvédség Egészségügyi Központ,Issuer,15714163251,5,0.036681905,0.22362565,-0.57876444,0.5927279,2.5638468,43,0.060418556381730264,0.13349447919082344,0.019678782171116887,0.07270560190703218,0.3060926669098869,0.37029582,1.1920929e-07
Rovitex Homedeco Korlátolt Felelősségű Társaság,Winner,"11369163202,HU11369163",5,0.024616316,0.22231954,-0.6244537,0.51409554,2.5306304,43,0.0,0.007875451676136227,0.0004530539022210569,0.0011918951132300357,0.23442302319083544,0.38557845,0.0
Semmelweis Egyetem,Issuer,19308674242,3,0.0018314526,0.1989068,-0.45099965,0.4844452,2.2504687,70,0.18156507105082625,0.3302970995235156,0.04495855055756568,0.15971394517282478,0.35031315240083505,0.3958972,2.3841858e-07
"IZOTÓP INTÉZET Kutató, Fejlesztő, Termelő és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"10807262243,HU10807262",8,-8.766074e-06,0.21154125,-0.40908068,0.50945634,2.393316,52,0.022614347003473336,0.03464604161942576,0.0013942565341346408,0.004767580452920143,0.2963617096432356,0.29413718,-5.9604645e-08
MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Issuer,10856417244,9,-0.0021779002,0.2519015,-0.6673942,0.7591581,2.850047,52,0.11618091058540647,0.010093884925446873,0.02665722021291521,0.06912991656734208,0.32157914909927177,0.3381362,2.3841858e-07
"SIGN SYSTEM Gyártó, Kereskedelmi Korlátolt Felelősségű Társaság",Winner,24084945209,9,-0.019753724,0.24836929,-0.83414984,0.74376345,2.818851,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.34591424,2.3841858e-07
PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.,Winner,"12534773209,HU12534773",6,-0.014619748,0.22302131,-0.57478994,0.67873627,2.5286136,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.35267124,3.5762787e-07
Bács-Kiskun Megyei Kórház a Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,Issuer,15336062203,12,0.019663878,0.2257943,-0.6325668,0.50835997,2.5642397,83,0.06263109669419177,0.12876938886247957,0.01823546385277322,0.06793802145411204,0.2946961714085002,0.35900635,2.3841858e-07
KEDVENC Kereskedőház Zártkörűen Működő Részvénytársaság,Winner,"26105198243,HU26105198",12,0.014301416,0.22014186,-0.47809935,0.5810595,2.4958708,83,0.0,0.007596696923341862,0.00045077343647279846,0.0011918951132300357,0.2276797829036635,0.37504396,0.0
Amplikon Korlátolt Felelősségű Társaság,Winner,"25974296243,HU25974296",2,0.008702094,0.18590268,-0.49016562,0.4372855,2.105552,77,0.0,0.0258914572444845,0.0004733156398316515,0.0011918951132300357,0.2660957817951158,0.4122913,-2.3841858e-07
"AVA-FA Ipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"12837124208,HU12837124",9,-0.01274493,0.2446626,-0.81004703,0.6518106,2.7717943,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.34422106,-2.3841858e-07
F & F Kereskedelmi és Szolgáltató Kft,Winner,12024009213,6,-0.01620328,0.21212006,-0.68243104,0.5294046,2.4068558,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.3599615,2.3841858e-07
Szegedi Tudományegyetem,Issuer,19308650206,11,0.037536673,0.21415186,-0.53892434,0.6454891,2.4597893,73,0.13535646703186557,0.2347989904261227,0.037314186108685775,0.12872467222884384,0.31696259916887043,0.3894235,0.0
SAN-ECO Orvostechnikai és Számviteli Kft.,Winner,"12278521213,HU12278521",11,0.029956147,0.20122857,-0.47587615,0.5755641,2.3017297,73,0.0,0.013851869484903896,0.0004725173228842562,0.0011918951132300357,0.24074605451936873,0.38027546,1.1920929e-07
Bio-Science Kft.,Winner,12266788-2-43,7,0.040389262,0.19025114,-0.42955732,0.58729804,2.2004156,77,0.0,0.01801092804516322,0.00048027372781836875,0.0011918951132300357,0.25823330255463217,0.41089508,1.1920929e-07
Markoó Kft.,Winner,12154481-4-44,6,-0.014693048,0.2170218,-0.6118911,0.57401377,2.4609423,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.36515105,-1.7881393e-07
Fétis Kereskedelmi Kft.,Winner,13521145-2-42,6,-0.013572579,0.22103363,-0.6654322,0.6096275,2.5054202,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.35655782,1.1920929e-07
PHOENIX Pharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság|EUROMEDIC-PHARMA Gyógyszernagykereskedelmi Zártkörűen Működő Részvénytársaság|HUNGAROPHARMA Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"12068535244,HU12068535|11087388244,HU11087388|10875933244,HU10875933,Cg. 01-10-042349",5,0.023475762,0.22482687,-0.6239581,0.46586832,2.5574546,43,0.0,0.007875451676136227,0.0004530539022210569,0.0011918951132300357,0.23442302319083544,0.37262988,-1.1920929e-07
Dialab Kft.,Winner,"10384417242,HU10384417",11,0.035629433,0.17571446,-0.39585376,0.57922417,2.0284388,73,0.002023368184941139,0.05775425477455162,0.0010689638333914193,0.003575685339690107,0.30321647994217565,0.4237243,-2.3841858e-07
Carl Zeiss Technika Kft.,Winner,"10548756213,HU10548756",11,0.035369296,0.17378955,-0.4479151,0.49157912,2.006511,73,0.003482066133174807,0.07723999577172848,0.0013544185119560013,0.004767580452920143,0.31792345585449033,0.43245757,-1.1920929e-07
VAMAV Vasúti Berendezések Korlátolt Felelősségű Társaság,Winner,"10655436210,HU10655436",9,-0.019946843,0.23249002,-0.78717595,0.65974516,2.6399872,52,0.0017433815967486696,0.0017569990726640705,0.0009612465488533592,0.0023837902264600714,0.2748116606616443,0.3264426,2.3841858e-07
UniCorp Biotech Kft.,Winner,"12582800243,HU12582800",11,0.03779991,0.17323056,-0.4792862,0.5687284,2.005996,73,0.003482066133174807,0.07723999577172848,0.0013544185119560013,0.004767580452920143,0.31792345585449033,0.42445636,0.0
Medline Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10823596213,HU10823596",12,0.015355688,0.22571236,-0.5184739,0.5497422,2.5595467,83,0.0,0.007596696923341862,0.00045077343647279846,0.0011918951132300357,0.2276797829036635,0.36208445,1.1920929e-07
GRUNDFOS South East Europe Korlátolt Felelősségű Társaság,Winner,"10764211213,HU10764211",0,-0.005780176,0.27476978,-0.72626966,0.74733657,3.1093533,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.3413744,-2.9802322e-07
"AKTIVIT Környezetvédelmi, Termelő, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"10554964242,HU105 54964",2,0.005652294,0.18379399,-0.484606,0.47355342,2.0803747,77,0.0,0.0258914572444845,0.0004733156398316515,0.0011918951132300357,0.2660957817951158,0.4108865,-5.9604645e-08
STRAVIA Emulziógyártó és Útfenntartó Korlátolt Felelősségű Társaság,Winner,12155949-2-03,6,-0.014339423,0.21985205,-0.5928368,0.57168937,2.492627,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.3528534,1.1920929e-07
Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,"13241348244,HU13241348,01-09-725341",3,0.037298568,0.1701342,-0.4385683,0.52942026,1.970562,70,0.0017161892654052272,0.0633881262868246,0.0010604726176431736,0.003575685339690107,0.30520189159694433,0.42675504,-5.9604645e-08
Szikametró89 Korlátolt Felelősségű Társaság,Winner,10318133-2-13,6,-0.02649327,0.22404476,-0.7376822,0.546015,2.5524373,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.35398152,2.3841858e-07
Medimetál Gyógyászati Termékeket Gyártó és Forgalmazó Kft.,Winner,11169891-2-10,12,0.02295012,0.19864729,-0.56030023,0.52144974,2.2623866,83,0.0008388761410089505,0.02063624639002677,0.0007425530464878779,0.0023837902264600714,0.26226945920600186,0.3764252,1.1920929e-07
BUDAKER Kereskedelmi és Szolgáltató Kft,Winner,12248885243,6,-0.017476339,0.21361068,-0.6532111,0.5308163,2.4248035,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.353247,1.1920929e-07
MARSO Ipari Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,Winner,nan,6,-0.020920184,0.22331168,-0.70835745,0.53116435,2.5375454,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.35334325,4.7683716e-07
Metal 99 Fémszerkezet Gyártó és Szolgáltató Kft.,Winner,nan,6,-0.017362967,0.2234446,-0.58307964,0.6148242,2.5356076,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.3517836,-1.7881393e-07
Médiaszolgáltatás - támogató és Vagyonkezelő Alap,Issuer,18091715444,13,0.0350371,0.24383976,-0.54611564,0.6035873,2.7870655,34,0.05827212010726145,0.015090096256808882,0.014252802712206787,0.03933253873659118,0.3145856767904012,0.32732967,0.0
Leonardo SNS Kft.,Winner,"11917168241,HU11917168",13,0.019882834,0.24652891,-0.6110539,0.56952405,2.7982128,34,0.0,0.000890233997533824,0.0005459701314140397,0.0011918951132300357,0.23937232524964336,0.34562036,-1.1920929e-07
MARSO Ipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,nan,6,-0.020102771,0.21343993,-0.6493157,0.54369396,2.425484,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.3588557,2.3841858e-07
HR System Hungary Zártkörűen Működő Részvénytársaság,Winner,24713926213,9,-0.016714728,0.24329169,-0.80669695,0.64337355,2.7590196,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.34154615,0.0
Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,14605749244,8,-0.0055890037,0.23871401,-0.52127266,0.60159075,2.7014809,52,0.13123821966786398,0.013208445595946484,0.028735427111412776,0.07508939213349225,0.31529500187899284,0.32190302,0.0
SIRIUS PRODUKT Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"13243120241,HU13243120",8,-0.018789785,0.23178817,-0.46386316,0.55038494,2.6309862,52,0.0,0.0007792267937841553,0.0005665641240650674,0.0011918951132300357,0.2397827950843098,0.3513469,-5.9604645e-08
GTR Magyarország Zrt.,Winner,26203612213,9,-0.01426819,0.26979482,-0.8397317,0.7637299,3.0566456,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.3481463,1.1920929e-07
MEDI-LAB Egészségügyi Kereskedelmi és Szolgáltató Kft.,Winner,"10875397213,HU10875397",5,0.00772157,0.1855711,-0.51349074,0.37579837,2.101314,43,0.0024511238696507923,0.06003702682292047,0.0013032885156494833,0.004767580452920143,0.2993221548341063,0.39094952,-1.7881393e-07
MABA Hungaria Vasbetonelemgyártó Korlátolt Felelősségű Társaság,Winner,12881367-2-19,9,-0.013721038,0.24299653,-0.90100306,0.7037498,2.7535713,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.34986332,0.0
Ground Transportation Systems Hungary Korlátolt Felelősségű Társaság,Winner,nan,9,-0.017241724,0.24423796,-0.704144,0.7146663,2.7701137,52,0.0,0.0005954845731200944,0.0005695360830462168,0.0011918951132300357,0.24340005802146794,0.33843747,1.1920929e-07
Dent-East Orvosi Műszer Kereskedelmi Kft.,Winner,"10255328243,HU10255328",2,0.010275482,0.18227628,-0.496396,0.36316776,2.065495,77,0.0,0.0258914572444845,0.0004733156398316515,0.0011918951132300357,0.2660957817951158,0.42723313,-1.7881393e-07
Truck-Trailer & Parts Haszongépjármű és Alkatrész Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11111692207,HU11111692",0,-0.015787523,0.2515506,-0.6676144,0.6069156,2.8515697,53,0.005715101982036368,0.00124592546641894,0.0009820056539339014,0.0023837902264600714,0.27445207719986914,0.32035708,-1.7881393e-07
MVM Next Energiakereskedelmi Zrt.,Winner,"26713111244,HU26713111",13,0.026196543,0.19567595,-0.4436356,0.5259056,2.233572,34,0.10445200359987024,0.06603535935702248,0.002210546440767715,0.007151370679380214,0.3655773420479303,0.25969663,-1.1920929e-07
"""VÉRTES-KERESKEDŐHÁZ"" Korlátolt Felelősségű Társaság",Winner,"11475309211,HU11475309",0,-0.011314732,0.25179964,-0.66871625,0.7503572,2.8516624,53,0.005715101982036368,0.00124592546641894,0.0009820056539339014,0.0023837902264600714,0.27445207719986914,0.3116722,-2.3841858e-07
TOYOTA SAKURA Kereskedelmi és Szolgáltató Kft.,Winner,"10753840241,HU10753840",13,0.027291209,0.24329619,-0.52361196,0.60632956,2.7698455,34,0.0,0.000890233997533824,0.0005459701314140397,0.0011918951132300357,0.23937232524964336,0.34272295,2.3841858e-07
CP-ANALITIKA Műszerkereskedelmi Kft.,Winner,"12038624241,HU12038624",7,0.031911977,0.19480227,-0.3589824,0.62759024,2.2333128,77,0.0,0.01801092804516322,0.00048027372781836875,0.0011918951132300357,0.25823330255463217,0.41266602,-4.172325e-07
PHOENIX Pharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"12068535244,HU12068535",12,0.002681634,0.19276252,-0.47464427,0.42696613,2.1810699,83,0.0014113190940939577,0.04027253107294923,0.0010155533713366428,0.003575685339690107,0.2920292377305952,0.38537344,2.3841858e-07
COMPTECH Mérnöki Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,Winner,10308055243,0,-0.01901396,0.2789596,-0.78031266,0.7071866,3.16339,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34324595,-1.7881393e-07
CE Dynamic Korlátolt Felelősségű Társaság,Winner,"14113174213,HU14113174",0,-0.010876247,0.28570485,-0.77241045,0.80912983,3.2347229,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34282082,-5.9604645e-08
CHEMIMARK Festékgyártó és Forgalmazó Kft.,Winner,"10524754241,HU10524754",8,-0.017500257,0.22929107,-0.5145141,0.5416975,2.601677,52,0.0,0.0007792267937841553,0.0005665641240650674,0.0011918951132300357,0.2397827950843098,0.34820825,0.0
MEDINSPECT Egészségügyi - Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10732425213,HU10732425,Cg.13-09-087078",12,0.0138425715,0.19986312,-0.42690796,0.43669698,2.2666101,83,0.001080134872845646,0.033866814825641606,0.001006263838641002,0.003575685339690107,0.28392554991539765,0.3894038,-2.3841858e-07
Xintex Hungary Kft.,Winner,12002906242,6,-0.014012989,0.2076906,-0.59331745,0.5359132,2.355093,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.35435006,-2.3841858e-07
K&B Gépudvar Mezőgazdasági Termelőeszköz Kereskedelmi és szolgáltató Korlátolt Felelősségű Társaság,Winner,"11560632202,Hu 11560632",7,0.04289086,0.19556275,-0.37323636,0.5857624,2.2651281,77,0.0,0.01801092804516322,0.00048027372781836875,0.0011918951132300357,0.25823330255463217,0.405272,-1.1920929e-07
TELLUS INVICTUS Kereskedelmi és Beruházó KFT,Winner,"23781326220,HU23781326",0,-0.014889516,0.28586695,-0.79701453,0.7778549,3.2385993,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34545618,0.0
EDENRED Magyarország Korlátolt Felelősségű Társaság,Winner,"10884979241,HU10884979",6,-0.01876111,0.21891914,-0.63428855,0.6235044,2.4858658,86,0.0,0.0011615144995439758,0.000570281894378571,0.0011918951132300357,0.2659270998415214,0.3574152,1.1920929e-07
Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság,Winner,"10824487241,HU10824487",12,0.01045987,0.1790753,-0.40785694,0.4959391,2.029459,83,0.004280658935570718,0.07470121632604336,0.0015994006942600591,0.0059594755661501785,0.3110863922877271,0.4275987,-1.1920929e-07
QANTASCOPE Hungary Kft.,Winner,"24184739213,HU24184739,1309173056",5,0.026130268,0.2162355,-0.7007624,0.5346157,2.4642231,43,0.0,0.007875451676136227,0.0004530539022210569,0.0011918951132300357,0.23442302319083544,0.3866728,-5.9604645e-08
4iG Nyilvánosan Működő Részvénytársaság,Winner,"12011069244,HU12011069,01-10-044993",13,0.0067579974,0.2461999,-0.5011901,0.50830495,2.786483,34,0.011962699763369037,0.004158352879221629,0.0016604109757123251,0.004767580452920143,0.28335021952043227,0.2619073,-3.5762787e-07
Porsche Inter Auto Hungaria Kft,Winner,"14515239244,HU14515239",3,0.010522731,0.19567978,-0.4148162,0.5052526,2.2170627,70,0.0,0.01948574099717687,0.00046402610713601054,0.0011918951132300357,0.25951128982369315,0.4025448,0.0
Prodoctum Kereskedelmi és Szolgáltató Kft,Winner,"23061800243,23061800",0,-0.01968623,0.28470522,-0.84563637,0.86509335,3.2287629,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.3422904,0.0
Audiorex Kft.,Winner,25151529241,3,0.023686338,0.18162097,-0.48759323,0.5332939,2.0722077,70,0.000374554004669801,0.04537719824166137,0.0007587703183962335,0.0023837902264600714,0.28069588491134156,0.42637628,-1.7881393e-07
Eurotrade Kereskedelmi és Szolgáltató Kft.,Winner,"10448979211,HU10448979",0,-0.009768203,0.2330225,-0.493382,0.5057458,2.638664,53,0.016395271651700224,0.0027570452754426744,0.0013137713779502564,0.003575685339690107,0.2769891053152856,0.2852343,0.0
3B Scientific Europe Taneszközgyártó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,10815386242,7,0.0452054,0.1965665,-0.41626868,0.60076857,2.2819479,77,0.0,0.01801092804516322,0.00048027372781836875,0.0011918951132300357,0.25823330255463217,0.39094248,-1.1920929e-07
Gilux Hungary Korlátolt Felelősségű Társaság,Winner,"22987392242,HU22987392",0,-0.0070266775,0.22386222,-0.5046952,0.6120752,2.533959,53,0.03805725953907817,0.008030302371541813,0.001252041377537523,0.003575685339690107,0.2878216123499142,0.2596071,1.1920929e-07
Ganz Danubius Hungarosteel Kft.,Winner,"12494787241,HU12494787",0,-0.014475335,0.2846042,-0.7817456,0.7376965,3.224091,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.33486885,-2.3841858e-07
Iveen Kft| Unix Autó És Alkatrészkereskedelmi Korlátolt Felelősségű Társaság,Winner,nan,0,-0.013090484,0.26503494,-0.6928825,0.6411764,3.0021832,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.33603844,0.0
BROBEN Kereskedelmi és Szolgáltató Kft.,Winner,"23127625213,HU23127625",0,-0.011889179,0.27395207,-0.7223866,0.7373013,3.1023316,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34462672,1.1920929e-07
C.S.Medical Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"25589120242,HU25589120",2,0.0076930705,0.1820595,-0.47589824,0.41651687,2.0616062,77,0.0,0.0258914572444845,0.0004733156398316515,0.0011918951132300357,0.2660957817951158,0.41395873,0.0
SUTEC Hungaria Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12670772213,HU12670772,13 09 088343",0,-0.018555226,0.30079657,-0.8281455,0.7947213,3.4095936,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.3403732,0.0
VWR International Korlátolt Felelősségű Társaság,Winner,"10650400209,HU10650400,09-09-001214",5,0.02749712,0.18950246,-0.51809734,0.64114726,2.1664283,43,0.0032249048004157612,0.06562970645068784,0.0013434463070410474,0.004767580452920143,0.30970837947582136,0.4087818,-2.9802322e-07
Omnimedics s.r.o.,Winner,CZ27953548,3,0.014679533,0.20004106,-0.44014,0.4753169,2.2692916,70,0.0,0.01948574099717687,0.00046402610713601054,0.0011918951132300357,0.25951128982369315,0.4042491,-5.9604645e-08
JUPITER-REÁL Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,12699102219,1,0.0035922397,0.24139981,-0.55753005,0.7284484,2.7314296,49,0.0,0.000204752145194035,0.0005612542807095462,0.0011918951132300357,0.2215473989965672,0.3416788,-1.1920929e-07
Dr. DERM EQUIPMENT Kozmetikai Korlátolt Felelősségű Társaság,Winner,11577690241,11,0.029200435,0.2066648,-0.530767,0.606372,2.3613691,73,0.0,0.013851869484903896,0.0004725173228842562,0.0011918951132300357,0.24074605451936873,0.39856103,0.0
"""PROLONGO IMPORT-EXPORT"" Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"23972243241,HU23972243",9,-0.0079278555,0.24716191,-0.6994073,0.79023814,2.797756,52,0.0016653733961223961,0.0008002367183141295,0.0009522189351843344,0.0023837902264600714,0.25431949075477417,0.33204854,2.3841858e-07
Calmit Hungária Mészművek Korlátolt Felelősségű Társaság,Winner,"10220553211,HU10220553",0,-0.009908828,0.28535572,-0.74230546,0.8229621,3.2303772,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34519228,-1.1920929e-07
Abroncs Kereskedőház Kft,Winner,12062852244,0,-0.014044888,0.27940902,-0.7026789,0.7590998,3.1651435,53,0.0,8.441096687496422e-05,0.000590295188126759,0.0011918951132300357,0.2033939393939394,0.34838015,0.0
Valkyr Informatikai Kft.,Winner,14998603241,4,0.0022318708,0.20263074,-0.44442117,0.58541644,2.2926443,42,0.0,0.001893407514783555,0.0005140549229012871,0.0011918951132300357,0.25540334855403346,0.34231007,0.0
OOPS MEDICAL Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"26103873241,HU26103873",3,0.017476646,0.19836551,-0.47928295,0.44959995,2.252943,70,0.0,0.01948574099717687,0.00046402610713601054,0.0011918951132300357,0.25951128982369315,0.40978476,2.3841858e-07
Soós és Társa Hűtőtechnikai Zrt.,Winner,"12290693242,HU12290693",6,0.011739261,0.19418038,-0.35238,0.5768567,2.2009113,86,0.011441982328974525,0.019172442544707194,0.0008719841936255113,0.0023837902264600714,0.29511079845233906,0.29814458,0.0
SofMedica Hungary Korlátolt Felelősségű Társaság,Winner,29296574243,7,0.029636905,0.19132641,-0.4097338,0.67369634,2.190427,77,0.0006275331786118553,0.03749666904234009,0.0007657284063829508,0.0023837902264600714,0.28450322143099355,0.40246636,-5.9604645e-08
