Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti,contract_value_missing,Betweenness_Centrality_issuer,PageRank_issuer,Community_issuer,Degree_Centrality_issuer,Closeness_Centrality_issuer,Eigenvector_Centrality_issuer,Betweenness_Centrality_winner,PageRank_winner,Community_winner,Degree_Centrality_winner,Closeness_Centrality_winner,Eigenvector_Centrality_winner
EKR001647752021,4,DRV_V_212,Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság,11226002214,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,DRV víziközmű rekonstrukciós fejlesztés - Ivóvíz,Építési beruházás,4910500000.0,HUF,45200000-9,45247130-0|45232150-8|45232100-3|45232151-5|71322000-1|71320000-7,HU213,Igen,Nem,Igen,Igen,Igen,,2022-07-27,3.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,4910500000.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,16301/2022,2022/S 157-451237,2022-08-17,Tájékoztató az eljárás eredményéről,-21 days,19663,Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000320162022,,,Budapesti Műszaki és Gazdaságtudományi Egyetem,17783305543,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"BME, MM-MG épület magastető tetőrekonstrukciója II",Építési beruházás,395116428.0,HUF,45000000-7,45000000-7|45261910-6|45261300-7|45261210-9,HU110,Igen,Nem,Igen,Nem,Igen,,2022-07-19,3.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,186766271.0,HUF,395116428.0,HUF,Igen,,"Vecsey Ádám András e.v. (75681571141),  HOREX Ipari és Kereskedelmi Kft.( 10802339243), ALAKart Ipar- és Képzőművészeti Kft.(10811856241), ",Nem,Nem,Nincs adat,15713/2022,,2022-07-25,Tájékoztató az eljárás eredményéről,-6 days,68471,Budapesti Műszaki és Gazdaságtudományi Egyetem,EB Hungary Invest Kft.,False,0.0,0.007878848495848788,1,0.015151515151515152,0.23819591261451725,0.10452280008843336,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR000975412021,1,Különböző infrastrukturális fejlesztés,Mahart-Szabadkikötő Zrt.,13541734243,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Budapesti Szabadkikötő fejlesztése,Építési beruházás,9387372130.0,HUF,45241000-8,71320000-7|45232450-1|45234100-7|45233223-8|45316100-6,HU110,Igen,Nem,Igen,Igen,Igen,,2022-07-06,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,6877835263.0,HUF,9387372130.0,HUF,Igen,"Magyar Közműhálózat Szerelő Kft. 24760722-2-42; KÖZLEKEDÉS Tervező Iroda Kft. 10336706-2-41; FEJÉR-B.Á.L. Zrt. 25308673-2-07, R-KORD Kft. 11454599-2-07","Magyar Közműhálózat Szerelő Kft. 24760722-2-42 III.1.3) pont M/2. 1.3.) MV-ÉV szakember; KÖZLEKEDÉS Tervező Iroda Kft. 10336706-2-41, III.1.3) pont M/2. 1.4.) KÉ-K szakember; FEJÉR-B.Á.L. Zrt. 25308673-2-07 III.1.3) pont M/1) b) és e) pontok",Nem,Nem,Nincs adat,14645/2022,2022/S 135-382214,2022-07-15,Tájékoztató az eljárás eredményéről,-9 days,63111,Mahart-Szabadkikötő Zrt.,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001087062021,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Töltésfejlesztések a Felső-Tisza jobbpartján,Építési beruházás,8363895599.0,HUF,45243510-0,45111000-8|71245000-7|71320000-7|45247230-1|45112700-2|45246000-3|45243510-0|45246400-7|45246200-5|45243000-2,HU323,Igen,Nem,Igen,Igen,Igen,,2022-07-06,3.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,8452265100.0,HUF,8363895599.0,HUF,Igen,VIZITERV CONSULT Kft. adószám: 12164442-2-42,"VIZITERV CONSULT Kft. adószám: 12164442-2-42, M.2.2) alkalmassági követelmény",Nem,Nem,Nincs adat,14519/2022,2022/S 135-381969,2022-07-14,Tájékoztató az eljárás eredményéről,-8 days,63478,Országos Vízügyi Főigazgatóság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR000099682022,,,Radioaktív Hulladékokat Kezelő Közhasznú Nonprofit Kft.,18680188213,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Útépítés a felszín alatti építés kiszolgálásához,Építési beruházás,336464193.0,HUF,45000000-7,45233228-3|45111100-9,HU233,Igen,Nem,Igen,Nem,Igen,,2022-06-30,1.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,336464193.0,HUF,Nem,,"1) Dupumix Fuvarozási és Szolgáltató Kft (8412 Veszprém, Bosnyákárok u. 45.; adószám: 11523316-2-19) - felhívás III.1.3) pont M.2) alpont; 2) Status KPRIA Zrt (1056 Budapest, Váci utca 38.; adószám: 25387117-2-41) - felhívás III.1.3) pont M.3.4/ alpont",Nem,Nem,Nincs adat,14122/2022,,2022-07-06,Tájékoztató az eljárás eredményéről,-6 days,67752,Radioaktív Hulladékokat Kezelő Közhasznú Nonprofit Kft.,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001701652021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780242,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kovács Sándor-Törőcsik Mari Ház (Pély)terv.-kivit.,Építési beruházás,1836151529.0,HUF,45000000-7,71220000-6|45000000-7,HU312,Igen,Nem,Igen,Nem,Igen,,2022-06-03,2.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,,HUF,1836151529.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,13006/2022,2022/S 123-348730,2022-06-29,Tájékoztató az eljárás eredményéről,-26 days,66903,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",EB Hungary Invest Kft.,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR001288452021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SE Anyasági Centrum létesítése ,Építési beruházás,5845597751.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Igen,Igen,,2022-06-13,2.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Igen,,HUF,5845597751.0,HUF,Igen,Jelenleg nem ismertek,Nem vesz igénybe alkalmasság igazolásában részt vevő szervezetet.,Nem,Nem,Nincs adat,12428/2022,2022/S 118-332189,2022-06-21,Tájékoztató az eljárás eredményéről,-8 days,17952,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",EB Hungary Invest Kft.,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR001649192021,2,Kisköre ivóvízhálózat átalakítása,Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,11265832216,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,TRV víziközmű rekonstrukciós fejlesztés - Ivóvíz,Építési beruházás,3383744070.0,HUF,45200000-9,45232100-3|45232151-5|45232150-8|71320000-7|71322000-1|45247130-0,HU312,Igen,Nem,Igen,Igen,Igen,,2022-05-30,3.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,1080000000.0,HUF,1403850000.0,HUF,Nem,az ajánlattétel időpontjában nem ismert,,Nem,Nem,Nincs adat,11603/2022,2022/S 116-328139,2022-06-17,Tájékoztató az eljárás eredményéről,-18 days,66606,Tiszamenti Regionális Vízművek Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001742932021,,,Somogy Megyei Rendőr-főkapitányság,15720601251,Nem,Nem,N - Regionális/helyi szintű,KL - Közrend és biztonság,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Légimentőbázis kivitelezése Marcaliban a 326/36  ,Építési beruházás,618024155.0,HUF,45000000-7,45200000-9,HU232,Igen,Nem,Igen,Nem,Igen,,2022-06-02,4.0,Nem,EB Hungary Invest Kft.,"13240567242,HU13240567",HUN_1107_Budapest_Fogadó utca  4.,Nem,575496824.0,HUF,618024155.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,11672/2022,,2022-06-14,Tájékoztató az eljárás eredményéről,-12 days,67117,Somogy Megyei Rendőr-főkapitányság,EB Hungary Invest Kft.,False,0.0,0.007878848495848788,1,0.015151515151515152,0.23819591261451725,0.10452280008843336,0.28559440559440563,0.10617249456334578,1,0.24242424242424243,0.33859253693964436,0.45947714037791376
EKR001430822021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Jászfényszaru Város Önkormányzata,24290188241|15732877216,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Jászfényszaru ivóvíz tervezés és kivitelezés KTVV4,Építési beruházás,2495550080.0,HUF,45200000-9,45232430-5|45232100-3|45232150-8|45232151-5|45200000-9|45262220-9|45247130-0|45233228-3|45233223-8|71320000-7|71322000-1,HU322,Igen,Nem,Igen,Igen,Igen,,2022-06-01,4.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,2495550080.0,HUF,Igen,"KEVIÉP Építőipari és Kereskedelmi Kft. adószám: 11149422-2-09, HIDROFILT Vízkezelést Tervező és Kivitelező Korlátolt Felelősségű Társaság adószám: 10322978-2-20","KEVIÉP Építőipari és Kereskedelmi Kft. alk.köv.: III.1.3) pont M.2.4) alpont, HIDROFILT Vízkezelést Tervező és Kivitelező Korlátolt Felelősségű Társaság alk.köv.: III.1.3) pont M/1.2. alpont",Nem,Nem,Nincs adat,11773/2022,2022/S 113-317226,2022-06-14,Tájékoztató az eljárás eredményéről,-13 days,65450,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Jászfényszaru Város Önkormányzata,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001462052021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Csömör, új 16 oszt. iskola tervezése, kivitelezése",Építési beruházás,12860251138.0,HUF,45000000-7,45000000-7|45214200-2|45210000-2|71220000-6,HU120|HU110,Igen,Nem,Igen,Igen,Igen,,2022-06-03,3.0,Nem,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,"11266101244,HU11266101",HUN_1112_Budapest_Németvölgyi Út 146,Nem,12902178337.0,HUF,12860251138.0,HUF,Igen,INCORSO ÉPÍTÉSZ és ÉPÍTŐ MŰHELY Kft. (13952392-2-41),INCORSO ÉPÍTÉSZ és ÉPÍTŐ MŰHELY Kft. (13952392-2-41) AF III.1.3) M1)1 és M2) 4,Nem,Nem,Nincs adat,11826/2022,2022/S 112-314320,2022-06-13,Tájékoztató az eljárás eredményéről,-10 days,65156,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.22170940170940176,0.0814014782480922,2,0.18181818181818182,0.31759455015268967,0.21356531595227546
EKR001226362021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,ELTE Lágymányosi Campus Déli tervezés kivitelezés,Építési beruházás,9352553108.0,HUF,45000000-7,71220000-6|45000000-7|45214200-2|45210000-2,HU110,Igen,Nem,Igen,Igen,Igen,,2022-05-10,2.0,Nem,WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,"11469830244,HU11469830",HUN_2051_Biatorbágy_Vendel Park Huber Utca 1,Nem,,HUF,9352553108.0,HUF,Igen,Mérnök Mátrix Zrt. 27306165-2-08,Mérnök Mátrix Zrt. 27306165-2-08 III.1.3) M/2.4. pont.,Nem,Nem,Nincs adat,10702/2022,2022/S 107-295618,2022-06-03,Tájékoztató az eljárás eredményéről,-24 days,17749,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2856721056721057,0.10616785472767992,4,0.24242424242424243,0.33859253693964436,0.4550812811311105
EKR001331242021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Kistarcsa új,16 oszt.isk.megvalósítása",Építési beruházás,12358987488.0,HUF,45000000-7,45000000-7|45210000-2|45214200-2|71220000-6,HU120,Igen,Nem,Igen,Igen,Igen,,2022-05-23,3.0,Nem,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,"11266101244,HU11266101",HUN_1112_Budapest_Németvölgyi Út 146,Nem,,HUF,12358987488.0,HUF,Igen,"INCORSO ÉPÍTÉSZ és ÉPÍTŐ MŰHELY Kft. (adósz:13952392-2-41), ZERON Zrt. (adósz: 23077355-2-05)","INCORSO ÉPÍTÉSZ és ÉPÍTŐ MŰHELY Kft. (adósz:13952392-2-41) ajánlati felhívás III.1.3) M.1.1., III.1.3) M2)4 pontok, ZERON Zrt. (adósz: 23077355-2-05) ajánlati felhívás III.1.3) M.1.3. pont",Nem,Nem,Nincs adat,11032/2022,2022/S 107-295242,2022-06-02,Tájékoztató az eljárás eredményéről,-10 days,64432,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.22170940170940176,0.0814014782480922,2,0.18181818181818182,0.31759455015268967,0.21356531595227546
EKR001156302021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Veresegyház új 24tanterm.iskola tervezés-kivitelez,Építési beruházás,13435928000.0,HUF,45000000-7,71220000-6|45214200-2|45210000-2|45000000-7,HU120|HU110,Igen,Nem,Igen,Igen,Igen,,2022-05-02,2.0,Nem,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885",HUN_8900_Zalaegerszeg_Millennium Köz 1.,Nem,,HUF,13435928000.0,HUF,Igen,KVADRUM Építész Kft. adószám: 10398520241,"KVADRUM Építész Kft. -  adószám: 10398520241- III.1.1) SZ2) pont, III.1.3) M1)1. pont, és III.1.3) M2)4. pont",Nem,Nem,Nincs adat,9163/2022,2022/S 093-252634,2022-05-12,Tájékoztató az eljárás eredményéről,-10 days,63616,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2023620823620824,0.07456287438628478,0,0.16666666666666669,0.31274577839463336,0.1901884235228593
EKR001458262021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SE Városmajori Szív- és Érgyógyászati Klinika,Építési beruházás,6577990590.0,HUF,45000000-7,45215130-7|45210000-2|71220000-6,HU110,Igen,Nem,Igen,Igen,Igen,,2022-05-02,2.0,Nem,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,"11266101244,HU11266101",HUN_1112_Budapest_Németvölgyi Út 146,Nem,,HUF,6577990590.0,HUF,Igen,"ZERON Zrt., 3526 Miskolc, Arany János utca 2. 2. em. 5. adószám: 23077355-2-05","ZERON Zrt., 3526 Miskolc, Arany János utca 2. 2. em. 5.  adószám: 23077355-2-05 - III.1.3) M1)1",Nem,Nem,Nincs adat,9135/2022,2022/S 090-246578,2022-05-10,Tájékoztató az eljárás eredményéről,-8 days,18779,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.22170940170940176,0.0814014782480922,2,0.18181818181818182,0.31759455015268967,0.21356531595227546
EKR001311392021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,SE II. Patológia NOIKK megvalósítása,Építési beruházás,14720797733.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Igen,Igen,,2022-03-23,2.0,Nem,WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,"11469830244,HU11469830",HUN_2051_Biatorbágy_Vendel Park Huber Utca 1,Nem,,HUF,14720797733.0,HUF,Igen,"Magyar Építő Zrt., 1149 Budapest, Pillangó u. 28. (10759358244)","Magyar Építő Zrt., 1149 Budapest, Pillangó u. 28. (10759358244) - III.1.3. Műszaki, illetve szakmai alkalmasság M.1.4.",Nem,Nem,Nincs adat,6342/2022,2022/S 089-239218,2022-05-06,Tájékoztató az eljárás eredményéről,-44 days,18078,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2856721056721057,0.10616785472767992,4,0.24242424242424243,0.33859253693964436,0.4550812811311105
EKR001152072021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"Inárcs, új 8tant. iskola tervezés-kivitelezés",Építési beruházás,5812855474.0,HUF,45000000-7,45214200-2|45210000-2|71220000-6|45000000-7,HU120,Igen,Nem,Igen,Nem,Igen,,2022-04-19,3.0,Nem,WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,"11469830244,HU11469830",HUN_2051_Biatorbágy_Vendel Park Huber Utca 1,Nem,,HUF,5812855474.0,HUF,Igen,TRISKELL Épülettervező Kft. (10398513-2-41),"TRISKELL Épülettervező Kft. (10398513-2-41) (III.1.3. Műszaki, illetve szakmai alkalmasság M.2.4)",Nem,Nem,Nincs adat,8170/2022,2022/S 082-220102,2022-04-27,Tájékoztató az eljárás eredményéről,-8 days,17309,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2856721056721057,0.10616785472767992,4,0.24242424242424243,0.33859253693964436,0.4550812811311105
EKR001152382021,,,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság,24290188241|11226002214,Igen,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás, Iváncsa szennyvíz tervezés és kivitelezés,Építési beruházás,7361500000.0,HUF,45200000-9,39350000-0|45232400-6|45232420-2|45232410-9|45231300-8|45232423-3|45232411-6|71320000-7|71322000-1|45252130-8|45252100-9|45252127-4|45200000-9|45233223-8|45233228-3,HU211,Igen,Nem,Igen,Igen,Igen,,2022-04-12,2.0,Nem,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság","27420322207,HU27420322",HUN_8086_Felcsút_Fő Utca 65.,Nem,,HUF,7361500000.0,HUF,Igen,KEVIÉP Építőipari és Kereskedelmi Kft. 11149422-2-09,KEVIÉP Építőipari és Kereskedelmi Kft. 11149422-2-09; III.1.3) pont M.2.4) alpont MV-ÉV jogosultságú szakember,Nem,Nem,Nincs adat,7986/2022,2022/S 081-217109,2022-04-26,Tájékoztató az eljárás eredményéről,-14 days,17220,NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Dunántúli Regionális Vízmű Zártkörűen Működő Részvénytársaság,"Mészáros és Mészáros Ipari, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság",False,0.0,0.008595050890470112,3,0.015151515151515152,0.10242424242424242,1.8436944953165776e-05,0.03636363636363636,0.09721956230448559,3,0.19696969696969696,0.19696969696969696,6.647535039154811e-05
EKR001245972021,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,HőgyesSchöpfMerei Gy.Centrum tervezés-kivitelezés,Építési beruházás,29474590911.0,HUF,45000000-7,71220000-6|45210000-2|45215100-8|45000000-7,HU110,Igen,Nem,Igen,Igen,Igen,,2022-04-14,2.0,Nem,WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,"11469830244,HU11469830",HUN_2051_Biatorbágy_Vendel Park Huber Utca 1,Nem,,HUF,29474590911.0,HUF,Igen,"TSPC Technical Supervision and Planning Consulting Hungary Kft., adószám: 24084794208","TSPC Technical Supervision and Planning Consulting Hungary Kft., adószám: 24084794208, alklam.köv.: III.1.3) Műszaki, illetve szakmai alkalmasság M.2)4.",Nem,Nem,Nincs adat,7907/2022,2022/S 079-211184,2022-04-22,Tájékoztató az eljárás eredményéről,-8 days,64570,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",WEST HUNGÁRIA BAU Építőipari Szolgáltató Korlátolt Felelősségű Társaság,False,0.3279564879564881,0.02504551702645223,0,0.06060606060606061,0.40969696969696967,0.29989224206985876,0.2856721056721057,0.10616785472767992,4,0.24242424242424243,0.33859253693964436,0.4550812811311105
