Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
BUDAKER Kereskedelmi és Szolgáltató Kft,Winner,12248885243,2,0.011027828,0.16810608,-0.33369803,0.45660505,1.9059912,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6146199,-5.9604645e-08
TRENECON Tanácsadó  és Tervező Kft.,Winner,"11861689241,HU11861689",0,-0.031047052,0.22953409,-0.8273357,0.51475954,2.62053,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.4444911,-5.9604645e-08
MARSO Ipari Kereskedelmi Szolgáltató Korlátolt Felelősségű Társaság,Winner,nan,2,0.015301702,0.17862995,-0.3260211,0.5132024,2.0283685,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6108441,-5.9604645e-08
Metal 99 Fémszerkezet Gyártó és Szolgáltató Kft.,Winner,nan,2,0.014817059,0.16648892,-0.32610157,0.45000052,1.8910519,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6156619,2.3841858e-07
"METAL 99"" Fémszerkezet Gyártó és Szolgáltató Kft",Winner,10612028213,2,0.009759835,0.17735964,-0.36981314,0.43975294,2.0096312,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6149453,-1.7881393e-07
MARSO Ipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,nan,2,0.0140595995,0.17599195,-0.34131795,0.53440803,1.9974654,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6119595,0.0
Varga József egyéni vállalkozó,Winner,nan,2,0.014839543,0.17288643,-0.3506423,0.403128,1.9631789,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6048391,-5.9604645e-08
MOVILL Jármű és Alkatrész Javító és Gyártó Kft,Winner,nan,2,0.012204656,0.17301482,-0.3180927,0.44143966,1.9623034,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60812086,-5.9604645e-08
DUNAGÉP Szolgáltató Zártkörűen Működő Részvénytársaság,Winner,"11969017213,HU11969017",2,0.010871252,0.16137934,-0.31220567,0.43145862,1.8299366,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61985713,3.5762787e-07
MVM Next Energiakereskedelmi Zrt.,Winner,"26713111244,HU26713111",2,0.012414527,0.18328404,-0.36006138,0.4299468,2.0783734,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60841537,1.1920929e-07
Siemens Mobility Korlátolt Felelősségű Társaság,Winner,"26209618244,HU26209618.",2,0.012931339,0.17819361,-0.35102996,0.43136367,2.021332,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6068296,2.3841858e-07
ROK-LA Építőipari Szolgáltató Korlátolt Felelősségű Társaság,Winner,11772149242,3,-0.003413884,0.23394799,-0.6788521,0.5282369,2.6471012,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.4347008,-5.9604645e-08
"NYÍRBER Beruházásszervező, Közbeszerzési és Mérnöki Tanácsadó Kft.",Winner,11244558215,0,-0.02934532,0.22282653,-0.7422822,0.47025004,2.542762,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.43526015,0.0
Ventus-953 Kereskedelmi és Műszeripari Kft.,Winner,"12027105242,HU12027105",2,0.014252461,0.17995335,-0.40613717,0.44698173,2.042315,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60156137,1.1920929e-07
Xintex Hungary Kft.,Winner,12002906242,2,0.014389895,0.17272776,-0.33928996,0.43125507,1.9609615,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61372375,-1.7881393e-07
Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság,Winner,"11266101244,HU11266101",3,-0.007280452,0.23639762,-0.6410175,0.49285248,2.675802,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.43491656,-5.9604645e-08
EDENRED Magyarország Korlátolt Felelősségű Társaság,Winner,"10884979241,HU10884979",2,0.010387381,0.16705038,-0.37001675,0.39189792,1.8936094,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6121795,-1.7881393e-07
Windcollector Magyarország Kft.,Winner,"23537608241,HUOOCSZ.01-09-970248",4,-0.009664354,0.33810607,-0.9511531,0.8528797,3.826796,27,0.0,6.366888413787775e-06,0.001320082266440191,0.0024096385542168677,0.18035636679704475,0.40836746,0.0
ERANDO Biztonságtechnikai Tanácsadó és Kereskedelmi Kft.,Winner,"12350508241,HU12350508",3,0.013287516,0.20243804,-0.5560446,0.396106,2.2952533,34,0.03621474626363742,0.049449740469036045,0.002187355520900439,0.004819277108433735,0.33877551020408164,0.4345207,-4.172325e-07
Budapest Főváros Vagyonkezelő Központ Zrt.,Issuer,12006003241,1,0.036338575,0.22056824,-0.576304,0.6906297,2.5290844,38,0.2713003382289215,0.016861973298567513,0.04185003600060422,0.0963855421686747,0.35745047372954347,0.41700047,1.1920929e-07
Ka-Pu Ipari Kapugyártó és Szerelő Kft.,Winner,"10495885241,HU10495885",1,0.04452808,0.18590207,-0.53782636,0.6050232,2.162734,38,0.03714833569382208,0.050041302580932596,0.0021764648981634285,0.004819277108433735,0.35683576956147894,0.45684844,1.1920929e-07
IMMO Szervíz Szolgáltató és Épületkezelő Korlátolt felelősségű társaság,Winner,12030705243,4,-0.009135047,0.33333206,-0.9231937,0.83225036,3.7726378,27,0.0,6.366888413787775e-06,0.001320082266440191,0.0024096385542168677,0.18035636679704475,0.4083312,-2.9802322e-07
NAST Alkatrészgyártó Kft,Winner,"10269709241,HU10269709",2,0.013999104,0.17665741,-0.33450738,0.4217196,2.004916,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6062952,1.1920929e-07
Csízió-Stúdió Építési Kft,Winner,13218290213,1,0.034147635,0.21675487,-0.6723846,0.56399643,2.4825466,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.43836796,-5.9604645e-08
Networker Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"25112737243,HU25112737",2,0.015871026,0.17654687,-0.33576626,0.43882787,2.0054545,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60778767,2.3841858e-07
"Nyírépszer Hungária Építőipari, Kereskedelmi és Szolgáltató Kft.",Winner,"11724483241,HU11724483",0,-0.02444819,0.21157633,-0.74969715,0.43130165,2.4096408,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.45054862,2.3841858e-07
Truck-Trailer & Parts Haszongépjármű és Alkatrész Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11111692207,HU11111692",2,0.012199024,0.17311427,-0.31639263,0.45189992,1.9634213,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6080744,-1.1920929e-07
Hexa-Port Kereskedelmi és Szolgáltató Kft.,Winner,"25722532213,HU25722532",2,0.009491473,0.1652831,-0.34568062,0.4065181,1.8730456,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6148178,1.1920929e-07
Ganz HYDRO Kereskedelmi és Vállalkozási Kft.,Winner,"10838686242,HU10838686",0,-0.022913493,0.2197165,-0.7916854,0.50227255,2.4992895,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.44239762,-1.7881393e-07
BUDAKER Kereskedelmi Gyártó és Szolgáltató Korlátolt Felelősségű Társaság,Winner,12248885243,2,0.012264614,0.15870957,-0.35200998,0.37449983,1.8009473,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61992556,1.1920929e-07
Hornyák Útépítő és Szolgáltató Kft,Winner,11185417211,3,-0.008265881,0.23099329,-0.5973752,0.48131722,2.6150634,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.4333231,0.0
Mátra-Fuvar-Sped Korlátolt Felelőségű Társaság,Winner,23280739210,4,-0.009118328,0.33681384,-0.9358646,0.8482639,3.8120096,27,0.0,6.366888413787775e-06,0.001320082266440191,0.0024096385542168677,0.18035636679704475,0.40457445,-2.3841858e-07
"SABINA 2000 Ipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,12828308213,4,-0.0035710158,0.33362055,-0.9699836,0.81352544,3.7747018,27,0.0,6.366888413787775e-06,0.001320082266440191,0.0024096385542168677,0.18035636679704475,0.40313715,-5.9604645e-08
Prémium Pázsit Kft.,Winner,"26749688242,HU26749688",3,-0.0060573416,0.23459715,-0.5944005,0.5237436,2.6550481,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.44062012,2.3841858e-07
KÖZMŰÚT J.K.K. Építő és Szolgáltató Korlátolt Felelősségű Társaság,Winner,25362035242,3,-0.0068421643,0.23782544,-0.65814435,0.48493692,2.691801,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.4376797,0.0
I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"25049813241,HU25049813",1,0.03670826,0.17901434,-0.48637113,0.5688051,2.0674584,38,0.03714833569382208,0.050041302580932596,0.0021764648981634285,0.004819277108433735,0.35683576956147894,0.46950814,2.3841858e-07
Duna Aszfalt Út és Mélyépítő Zártkörűen Működő Részvénytársaság,Winner,"28733232403,HU17780890",0,-0.025409928,0.2180739,-0.8076436,0.45956907,2.4839165,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.44494063,0.0
Tisza Építész Műterem Kft.,Winner,24147358215,0,-0.023403011,0.20941436,-0.7409102,0.47424448,2.384002,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.44567683,0.0
VAJDA MÉLYÉPÍTŐ Korlátolt Felelősségű Társaság,Winner,"25918454209,HU25918454",0,-0.02628952,0.21487941,-0.7840892,0.49367514,2.4492102,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.45083416,-5.9604645e-08
Framtid Group Kft,Winner,"25278985242,HU25278985,01-09-205811",1,0.032408662,0.20882526,-0.61917615,0.5767029,2.3908708,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.43688256,1.1920929e-07
Euroline-Ablak Kft.|Centurio Vállalkozási és Kereskedelmi Kft.,Winner,13962085241|10444346243,2,0.010343123,0.17063972,-0.34283593,0.4331048,1.9341114,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61191815,-1.7881393e-07
BauM Építőipari és Szolgáltató Korlátolt Felelősségű Társaság,Winner,12240131243,2,0.010971513,0.16016379,-0.3346918,0.41945946,1.816293,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.62088215,-1.7881393e-07
H1 Systems Mérnöki Szolgáltatások Korlátolt Felelősségű Társaság,Winner,nan,2,0.012566566,0.17142522,-0.32016402,0.52214146,1.9446592,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61261636,-4.172325e-07
Hungarofék Közúti Járműalkatrész Forgalmazó Kft.,Winner,11388720-2-05,2,0.011675386,0.17337376,-0.3503201,0.4430847,1.9659429,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.617254,-2.3841858e-07
Kosaras-Emelő Építőipari és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"13629944209,HU13629944",0,-0.022088073,0.19152685,-0.6737738,0.41583082,2.1812413,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.45569208,-5.9604645e-08
TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,Winner,"22757937209,HU22757937",0,-0.031940237,0.22408095,-0.8099052,0.48875818,2.560811,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.43875912,-5.9604645e-08
"MAVEX-REKORD Vasúti Jármű és Alkatrész Gyártó, Forgalmazó és Ingatlanforgalmazó Korlátolt Felelősségű Társaság",Winner,"10977310242,HU 10977310,HUOCCSZ.01-09-365434",2,0.016032226,0.17062326,-0.3262252,0.46843824,1.9388846,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6063257,0.0
Metal 99 Fémszerkezet gyártó és Szolgáltató Kft.,Winner,"10612028213,HU10612028",2,0.011395548,0.17828651,-0.31696498,0.46496376,2.0211978,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6105549,-2.3841858e-07
IZI-TOP Bt.,Winner,"20962104242,HU20962104",2,0.011003384,0.16662753,-0.34760514,0.41070667,1.889281,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6122069,-5.9604645e-08
Catalan Kereskedelmi és szolgáltató Kft.,Winner,"12607415242,HU 12607415",2,0.013877635,0.17156199,-0.32001263,0.46450046,1.9473422,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61580455,1.1920929e-07
Sysco-Lux Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12766769241,HU12766769",2,0.013081808,0.17126349,-0.3133392,0.4181621,1.9432695,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6197511,-2.3841858e-07
Kazi L-Mix Kft.,Winner,23379176213,2,0.0113971345,0.17118205,-0.3816377,0.44551098,1.9409915,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6144067,1.1920929e-07
MOVILL Jármű és Alkatrész Javító és Gyártó Kft.,Winner,"12106189242,HU12106189",2,0.013141855,0.1647681,-0.34050372,0.39975724,1.8700583,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61356515,-2.3841858e-07
Pannon Csapágy Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11349718213,HU11349718",2,0.016015321,0.17127067,-0.33084413,0.5021676,1.9461596,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6175412,0.0
PALOTA ART - ÉP 013 Építőipari Korlátolt Felelősségű Társaság,Winner,24145590242,1,0.03190422,0.22698772,-0.7014628,0.57066596,2.5933158,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.42653114,0.0
NICRO Általános Kereskedelmi Kft.,Winner,10266304213,2,0.01158165,0.17117295,-0.35950792,0.4297375,1.9410285,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61475563,-2.3841858e-07
Acis Wash Kft,Winner,24376420243,2,0.012723742,0.17480259,-0.32838038,0.46009234,1.9828976,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60426986,1.1920929e-07
Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,Winner,"13961149244,HU13961149",2,0.009897181,0.16756319,-0.35097975,0.39212552,1.899065,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6154552,1.1920929e-07
E.ON Energiamegoldások Korlátolt Felelősségű Társaság,Winner,"13322142244,HU13322142",3,-0.0064055743,0.23291416,-0.60102767,0.57815874,2.6361194,34,0.0,0.0005744065170876368,0.0012604283328445038,0.0024096385542168677,0.2528945764777575,0.43057483,0.0
Omnex Járműipari és Kereskedelmi Kft,Winner,"11114042207,HU11114042",2,0.015035899,0.17562647,-0.33701357,0.4520803,1.9942553,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6097219,-1.1920929e-07
Homm Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11825876243,HU11825876",2,0.017516568,0.16608536,-0.3333896,0.46098506,1.8894632,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6163825,2.3841858e-07
Szikametró89 Kft,Winner,"10318133213,HU10318133",2,0.009016422,0.17428294,-0.35054454,0.41227067,1.9744232,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6052804,4.7683716e-07
J&J (PSV) Magyarország Kft.,Winner,"14378892213,HU14378892",2,0.0143349115,0.17692901,-0.30091202,0.5000817,2.0082824,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61124074,-5.9604645e-08
Színipar Kft,Winner,23121210213,1,0.03159886,0.20713186,-0.59972364,0.5397952,2.3705418,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.42983425,1.1920929e-07
"Jánosik és Társai Ipari, Szolgáltató és Karbantartó Korlátolt Felelősségű Társaság",Winner,"11066901244,HU 11066901",1,0.03447437,0.2227717,-0.6485296,0.62525564,2.5503747,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.44071272,1.1920929e-07
"Big-Hause Építőipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|B+N Referencia Ipari, Kereskedelmi és Szolgáltató Zrt.",Winner,"12862865242,HU12862865|23480874205,HU23480874",2,0.014245882,0.1715488,-0.3390899,0.4130655,1.9475337,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6194939,2.3841858e-07
Garzon Bútor Kereskedelmi Kft.,Winner,"13063203207,HU13063203",0,-0.02361586,0.21148226,-0.6629655,0.53799385,2.4075203,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.44652984,2.3841858e-07
Veolia Energia Magyarország Zártkörűen Működő Részvénytársaság,Winner,"10782004244,HU10782004",2,0.016014807,0.17744191,-0.33435673,0.47225457,2.015686,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.607775,-2.9802322e-07
Megépít-Felújít Kft,Winner,24264020241,2,0.014118571,0.17295016,-0.37774652,0.41115868,1.9632167,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.61083305,0.0
Edelweiss Ökoservice Korlátolt Felelősségű Társaság,Winner,"10835449242,HU10835449",1,0.033000957,0.21931282,-0.62946045,0.5953598,2.5091748,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.43891546,1.1920929e-07
BM-KOMP Kereskedelmi és Szolgáltató Kft.,Winner,"13247887210,HU 13247887",2,0.016543224,0.17253849,-0.31624448,0.50936836,1.9610026,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6131702,1.1920929e-07
Érchegyi Generál Kft.,Winner,"14409756213,HU14409756",1,0.032599412,0.21482149,-0.63178486,0.59641606,2.458253,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.42964125,-1.1920929e-07
TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság|LATEREX Építő Zártkörűen Működő Részvénytársaság,Winner,"12461866209,HU12461866|25098367243,HU25098367",0,-0.029702619,0.21697353,-0.7067012,0.47073227,2.4776702,114,0.0,0.0005438232962749495,0.001294133403256024,0.0024096385542168677,0.2809749492213947,0.44030845,0.0
MILE Ipari Elektro-Nagykereskedés Kft.,Winner,"10508671244,HU10508671",2,0.009187357,0.17610991,-0.35188362,0.3986075,1.9951655,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6090533,1.1920929e-07
CONSTRUM Építőipari Fővállalkozó Kft.,Winner,"10497076242,HU10497076",4,-0.009351507,0.337086,-1.0059863,0.84066033,3.81516,27,0.0,6.366888413787775e-06,0.001320082266440191,0.0024096385542168677,0.18035636679704475,0.40934515,1.1920929e-07
Hűtő-Klíma Technikai Kft.,Winner,"10497320214,HU10497320",2,0.016807318,0.17483185,-0.3268933,0.43845952,1.9871156,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6124855,-1.7881393e-07
Webasto Fahrzeugtechnik Gesellschaft m.b.H. Magyarországi Fióktelepe,Winner,27532485241,2,0.009145694,0.17140363,-0.34595218,0.5055747,1.9419693,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.609148,0.0
SFMS Kft.,Winner,26197713206,1,0.029589238,0.20629247,-0.577102,0.5453284,2.3578188,38,0.0,0.0011659686289841936,0.0012495377101074936,0.0024096385542168677,0.2634920634920635,0.4268398,-1.1920929e-07
Xcopy Kereskedelmi és Szolgáltató Kft.,Winner,"10900750242,HU10900750",2,0.014515948,0.16533536,-0.32236055,0.4637978,1.8777516,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.6178817,1.1920929e-07
Rit-Rock KFT.,Winner,24393559243,4,0.02106785,0.24352969,-0.66198957,0.5547789,2.7655149,27,0.11773470694371689,0.0011723355173979813,0.002209043053470762,0.004819277108433735,0.2724885095206829,0.39049453,0.0
Szemper Plusz Építőipari Kft.,Winner,"10989373242,HU10989373",1,0.03816082,0.1813038,-0.55165464,0.57292247,2.0961626,38,0.03714833569382208,0.050041302580932596,0.0021764648981634285,0.004819277108433735,0.35683576956147894,0.45875925,-5.9604645e-08
V-MOBIL Gyártó és Szolgáltató Korlátolt Felelősségű Társaság,Winner,10633292213,2,0.009515776,0.17419796,-0.32811812,0.39586768,1.9737632,203,0.0,0.0488753339519484,0.001287504111132858,0.0024096385542168677,0.32195500387897596,0.60417056,-2.3841858e-07
