Node,Winner_or_Buyer,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Avg_Similarity_To_Others,Max_Similarity_To_Others,Ajánlatkérő szervezet főtevékenysége,Ajánlatkérő szervezet típusa,Szerződés típusa,Eljárásrend,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került
ETIAM Korlátolt Felelősségű Társaság,Winner,"24909707206,HU24909707",6,0.006932251,0.17710763,-0.42612052,0.436707,2.0052786,57,0.023780416923989744,0.08200438741437634,0.004112339385562843,0.34248278,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Johnson & Johnson Egészségügyi és Babaápolási Termékeket Gyártó és Forgalmazó Kft.,Winner,"10495177244,HU10495177",1,0.028369684,0.15986523,-0.35508752,0.3942048,1.8369272,75,0.0014859254050875776,0.045072275897832796,0.0016460973036144188,0.43977484,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
NKM Energia Zrt.,Winner,"26713111244,HU26713111",5,0.024438996,0.22478682,-0.51472837,0.68594784,2.5581586,26,0.05209243416096642,0.05295872607635815,0.00661966032333523,0.28145495,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Lab-Ex Laborkereskedelmi Kft.,Winner,"10496721243,HU10496721",4,-0.021304788,0.18151969,-0.54923034,0.45867488,2.0677574,20,0.005896211760933202,0.04947908182511236,0.002249155920204693,0.33988017,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
CENTRAL EUROPEAN BIOSYSTEMS Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"13349381241,HU13349381",4,-0.0022424068,0.18783164,-0.5178573,0.54532546,2.1252239,20,0.011239508302943266,0.07656557967512914,0.002896708823560795,0.35314828,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
ELEKTRO-OPTIKA Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10895993213,HU 10895993",3,-0.0333299,0.21128818,-0.55093926,0.55220693,2.420012,39,0.00540249427497709,0.040425702287756576,0.002294980342134602,0.325403,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
RB MED Korlátolt Felelősség Társaság,Winner,"10610868213,HU10610868",0,0.0017412286,0.1670873,-0.5094257,0.38472185,1.8904797,75,0.0,0.029082773364545223,0.0009973269223838839,0.42584714,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
CECZ Közép-európai Kereskedelmi és Logisztikai Együttműködési Övezet Kft.,Winner,23462098242,1,0.036265984,0.17636581,-0.3919075,0.44323647,2.0370996,75,0.0,0.015989502533287576,0.0010000584374366239,0.4204584,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
FLORIN Vegyipari és Kereskedelmi Zártkörűen működő Részvénytársaság,Winner,11083023206,1,0.037474677,0.18027584,-0.3725543,0.5096918,2.0831892,75,0.0,0.015989502533287576,0.0010000584374366239,0.41754565,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Nemzeti Közszolgálati Egyetem,Buyer,15795719251,5,0.049943365,0.29841486,-0.699264,0.96252924,3.423136,26,0.02311323163252374,0.003992648250283723,0.005636093871531113,0.29057574,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,Winner,"24765648244,HU24765648,01-09-181155",5,0.010781338,0.27193752,-0.79660827,0.819475,3.079039,26,0.005543103094335134,0.002208954497937923,0.0026940969858000566,0.29075477,-3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Soproni Egyetem,Buyer,15760346208,3,-0.018227791,0.26633406,-0.72637916,0.754515,3.0202746,39,0.027521354188619257,0.012998295387154305,0.008474743113060821,0.28908995,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Szintézis Informatikai Zrt.,Winner,"12890341208,HU12890341,08-10-001771",6,-0.01153451,0.23757114,-0.63891405,0.62235415,2.6909769,57,0.012563284440291245,0.013303789787388578,0.0032074469658167123,0.29852137,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"Siemens termelő, szolgáltató és kereskedelmi zártkörüen működő részvénytársaság",Winner,"10495892244,HU 10495892",6,-0.013201269,0.18620886,-0.44485,0.46017125,2.1120005,57,0.0,0.010787010854189736,0.000981696153731999,0.35037145,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Inteszt Méréstechnika Kereskedelmi és Szolgáltató Kft.,Winner,"13800233243,HU13800233",6,-0.012387571,0.18886113,-0.5043015,0.5448628,2.1413112,57,0.0,0.010787010854189736,0.000981696153731999,0.3623117,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
H-Didakt Kereskedelmi és Szolgáltató Kft.,Winner,"14347289242,HU14347289",3,-0.02324323,0.21167767,-0.5218957,0.47919327,2.4092536,39,0.0010658258915578827,0.012841679746368689,0.0016298667753741475,0.3283427,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"HB MÉRNÖKI IRODA Szolgáltató, Gyártó és Kereskedelmi Korlátolt Felelősségű Társaság",Winner,12328736213,6,-0.01597201,0.18030345,-0.48743877,0.53342426,2.0478888,57,0.0,0.010787010854189736,0.000981696153731999,0.36122236,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Auro-Science Consulting Kereskedelmi Kft.,Winner,"10483592241,HU10483592",7,-0.0030737831,0.19345318,-0.4297228,0.5078857,2.188949,6,0.009476170823527981,0.05415901901512878,0.003422472458324896,0.32448763,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"SENSELEKTRO Szolgáltató, Műszaki Fejlesztő és Kereskedelmi korlátolt felelősségű társaság",Winner,"10251348243,HU10251348",5,-0.008793862,0.20624064,-0.5479834,0.57830256,2.3354666,26,0.0006716530092037583,0.01270173233122987,0.0015789768497295534,0.32958874,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
ATOS Magyarország Korlátolt Felelősségű Társaság,Winner,"10378144243,HU10378144,01-09-710062",3,-0.01571161,0.26330355,-0.6550419,0.6109526,2.9842384,39,0.0,0.0009217290774178003,0.0010713392369219776,0.3050802,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Varian Medical Systems Hungary Kft.|Varian Medical Systems International AG,Winner,"23567818243,HU23567818|CHE-105.742.500",2,-0.019977197,0.16483817,-0.4773378,0.40753815,1.8785768,96,0.0,0.03539587971225248,0.0010324161600453825,0.44114447,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"Gyulai ""Fafém"" Bútor Zártkörűen Működő Részvénytársaság",Winner,"11878238204,HU11878238",2,-0.018180558,0.15386629,-0.46849382,0.3052347,1.7529081,96,0.0,0.03539587971225248,0.0010324161600453825,0.4566766,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,"13241348244,HU13241348,01-09-725341",3,-0.011078642,0.16336775,-0.3866296,0.4100612,1.8525401,39,0.010604129500346317,0.08457624910817158,0.002869738408827043,0.40403044,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Pázmány Péter Katolikus Egyetem,Buyer,18055342242,4,-0.0037288042,0.2220072,-0.566566,0.60509926,2.512079,20,0.02984226811098463,0.04648314638461698,0.011042515478787623,0.3013212,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
IQR Partner Kereskedelmi és Szolgáltató Kft,Winner,"25365021242,HU25365021",4,-0.017253522,0.22330247,-0.64811337,0.58018154,2.5339088,20,0.0,0.003296191258670139,0.0009376197188394892,0.31444597,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Bio-Science Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12266788243,HU12266788",4,-0.0024242464,0.17132364,-0.46910912,0.46187192,1.9384998,20,0.026921796706531106,0.09585127346708686,0.00413181086742473,0.3662186,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Dental Plus Fogászati és Kereskedelmi Kft.,Winner,"12875829208,HU12875829",1,0.017432043,0.16182138,-0.38392958,0.41477323,1.8413919,75,0.0014859254050875776,0.045072275897832796,0.0016460973036144188,0.4288443,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Neuronelektród Kutató- Fejlesztő Korlátolt Felelősségű Társaság,Winner,13466675213,2,-0.02483608,0.15713246,-0.42192775,0.40718067,1.7998202,96,0.0,0.03539587971225248,0.0010324161600453825,0.42407247,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"""KROMAT"" Műszerforgalmazó Kft.",Winner,"11802428243,HU11802428",3,-0.013195487,0.15326998,-0.3436503,0.42196217,1.7404664,39,0.01122503272547622,0.07937375742907374,0.002851376125122418,0.3979462,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
UNICAM Magyarország Kft.,Winner,"10853940242,HU10853940,01-09-265080",4,-0.02068479,0.16866264,-0.6593994,0.37896192,1.9224966,20,0.005825700782655101,0.06777484433546783,0.0022647866888565777,0.3839212,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"Unitester Műszerkereskedelmi, Szolgáltató és Szaktanácsadó Kft.",Winner,"14953918219,HU14953918",2,-0.025250267,0.166574,-0.54495496,0.42731163,1.9060988,96,0.0,0.03539587971225248,0.0010324161600453825,0.44249555,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Anton Paar Hungary Kereskedelmi és Szolgáltató Kft.,Winner,10553444243,2,-0.020976294,0.15545098,-0.51143706,0.43390134,1.7746667,96,0.0,0.03539587971225248,0.0010324161600453825,0.46170714,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Flextra-Lab Műszerjavító és Kereskedelmi Kft,Winner,"10452776243,HU10452776",6,-0.0040122806,0.1565017,-0.5724145,0.575654,1.7711964,57,0.012094512084841452,0.06217239309972979,0.0023115946388018276,0.3909316,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Delta Services Korlátolt Felelősségű Társaság,Winner,"13978798241,HU13978798,01-09-882940",3,-0.0075418814,0.19478631,-0.43026975,0.48080602,2.205407,39,0.0005156686887253506,0.033190866862631514,0.0015398399237572147,0.3807533,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
SmartUp Solutions Korlátolt Felelősségű Társaság,Winner,"25449172241,HU25449172,01-09-384108",0,0.011998144,0.16494119,-0.40144604,0.41279197,1.8710272,75,0.0,0.029082773364545223,0.0009973269223838839,0.43479234,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Szekszárdi Tankerületi Központ|Nógrád Megyei Szakképzési Centrum|Győri Szakképzési Centrum|Váci Tankerületi Központ,Buyer,15835444217|15832111212|15831952208|15835523213,5,-0.004555599,0.2580403,-0.64141655,0.5564094,2.9198475,26,0.00024470533041551565,0.0030034423299901175,0.0017996439431864624,0.30768123,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
E.ON Energiamegoldások Korlátolt Felelősségű Társaság,Winner,"13322142244,HU13322142",5,-0.0027736109,0.23645523,-0.68861216,0.5262681,2.6753695,26,0.0028977496394354935,0.029295752070250612,0.0017618738843497542,0.32038143,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,Winner,"25343502244,HU25343502",5,-0.005961076,0.25417453,-0.72082746,0.6431224,2.8764472,26,0.016443492596111928,0.013056749449310916,0.005756108302963691,0.29537526,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
FertiCAD Kereskedelmi és Szolgáltató Kft.,Winner,"12206148243,HU12206148",7,0.036086835,0.22491111,-0.62989306,0.611113,2.5771244,6,0.0008343705574085554,0.0165613462252177,0.001630861974183496,0.33002973,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Pécsi Tudományegyetem,Buyer,15329798202,7,0.025865164,0.25319812,-0.72404987,0.61848706,2.8795178,6,0.0009463628808326849,0.008064184373758727,0.0029699087883051233,0.2911555,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Multilab Kalibráló és Kereskedelmi Kft,Winner,"13673730242,HU13673730",5,0.0009839972,0.24190873,-0.8333412,0.8668557,2.7369075,26,0.0,0.0019147214770401345,0.0009485687522036435,0.3072826,0.0,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
GeneTiCA Kereskedelmi és Szolgálató Korlátolt Felelősségű Társaság,Winner,"24765442213,HU24765442",1,0.004519421,0.13809454,-0.3879287,0.34756398,1.563198,75,0.007780957523509902,0.08046815561008527,0.0023272254074537123,0.4885065,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"ARTMED Kórháztechnikai, Kereskedelmi és Szolgáltató Kft.",Winner,"12223466241,HU12223466,01-09-566520",4,-0.040873617,0.23160729,-0.62683964,0.55987686,2.6608293,20,0.01107600396819966,0.03559444527125099,0.0018606291259946662,0.34229288,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
HARTMANN-RICO Hungária Kft.,Winner,"12278923213,HU12278923",1,0.0062541687,0.14156729,-0.39927962,0.3669657,1.6032132,75,0.007780957523509902,0.08046815561008527,0.0023272254074537123,0.47610748,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,Winner,"14752205208,HU14752205",1,0.00914299,0.15801722,-0.44015616,0.45996073,1.7907507,75,0.0029822534760276203,0.051385382245540054,0.0016811865412759176,0.44594687,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
