Node,Winner_or_Buyer,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Avg_Similarity_To_Others,Max_Similarity_To_Others,Ajánlatkérő szervezet főtevékenysége,Ajánlatkérő szervezet típusa,Szerződés típusa,Eljárásrend,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került
SUTURA Képviseleti és Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12004692243,HU12004692,01-09-366856",6,0.03158273,0.19995545,-0.40631768,0.5403237,2.2902827,15,0.006712157215060267,0.07034442145399923,0.005927917129523578,0.47139078,-1.7881393e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
CPP-Budapest Kft,Winner,"10240616242,HU 10240616",5,0.03244948,0.18299697,-0.39798832,0.53926224,2.102672,18,0.015889710345352703,0.09919266221227512,0.008093074086726897,0.4737449,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Replant 4 Care Kereskedelmi és Szolgáltató Kft.|ReplantMed Egészségügyi Kereskedelmi és Szolgáltató Kft,Winner,"25407332243,HU 25407332|24662064243,HU 24662064",6,0.026247844,0.19066077,-0.44259715,0.5783049,2.1774254,15,0.0,0.05657164106516764,0.003508476989815734,0.47222283,-1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
B. Braun Trading Kft.,Winner,"25061978241,HU25061978",8,0.024517812,0.1895067,-0.47869542,0.4980891,2.161893,13,0.004738169080226939,0.09155497686467659,0.005710413434259309,0.47331232,-1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Anamed Kft.,Winner,"10737956242,HU10737956",9,0.027676068,0.18798701,-0.51441526,0.5657876,2.149756,7,0.035936279669906306,0.07845675399358945,0.008559714309488261,0.46665052,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ReplantMed Egészségügyi Kereskedelmi és Szolgáltató Kft|Replant 4 Care Kereskedelmi és Szolgáltató Kft.,Winner,"24662064243,HU 24662064|25407332243,HU 25407332",6,0.028171096,0.18032053,-0.4464713,0.5378539,2.0648403,15,0.0,0.05657164106516764,0.003508476989815734,0.4918071,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Bajai Szent Rókus Kórház,Buyer,15336282203,3,0.029628713,0.21448323,-0.5572277,0.52226824,2.4496443,16,0.1337132337509468,0.16827448948851556,0.02946167123634774,0.4487354,-2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Mölnlycke Health Care Kft.,Winner,"12352476241,HU12352476",3,0.03201472,0.18252385,-0.45482782,0.46572098,2.0965464,16,0.0070879285910882845,0.10346660337181317,0.005805075561200798,0.48335978,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Eastimpex DL Kereskedelmi és Szaktanácsadó Korlátolt Felelősségű Társaság,Winner,"10355215213,HU10355215",5,0.027438708,0.17861758,-0.48459697,0.43305635,2.044532,18,0.012587028104573213,0.13231484413008904,0.007970232518404119,0.48071277,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Országos Sportegészségügyi Intézet,Buyer,15309721243,11,0.03903137,0.27958092,-0.7804633,0.6803864,3.1937726,6,0.05497792337273892,0.026698045815703182,0.019099864002457476,0.3996261,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Johnson & Johnson Egészségügyi és Babaápolási Termékeket Gyártó és Forgalmazó Kft.,Winner,"10495177244,HU10495177",11,0.03033908,0.18288462,-0.5258849,0.50624293,2.0973809,6,0.07344486108194741,0.13549492383388795,0.009033941489349013,0.45571288,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Toldy Ferenc Kórház és Rendelőintézet,Buyer,15813688213,13,0.022651572,0.1843754,-0.42064404,0.48067564,2.101653,10,0.22981530137669304,0.428564203772954,0.05362687070976377,0.47913578,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
TZMO Hungary Korlátolt Felelősségű Társaság,Winner,"11170970210,HU11170970",5,0.024767682,0.18293199,-0.3430131,0.44140407,2.0885227,18,0.06470237893794657,0.25490755836686335,0.01766009452254424,0.47713217,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Inco-Med Kft.,Winner,"12350687243,HU12350687",5,0.01713643,0.18879992,-0.44038418,0.4805483,2.1448078,18,0.007691036392432202,0.12684377344879924,0.008149298985957803,0.46525326,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Markusovszky Egyetemi Oktatókórház,Buyer,15813860218,8,0.010205745,0.21098611,-0.44882163,0.4322067,2.3898263,13,0.09796516430345305,0.20179846719353053,0.025908967598544774,0.46190274,-1.7881393e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
"ALLEGRO Kereskedelmi, Kivitelező és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"10361863241,HU10361863",8,0.02344194,0.16848397,-0.38746142,0.35220525,1.9245403,13,0.03676498838277267,0.15712666937699046,0.01023776366232262,0.48357308,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
3MED Korlátolt Felelősségű Társaság,Winner,"12091418213,HU-12091418",5,0.022302622,0.18189728,-0.5145258,0.43479165,2.073344,18,0.008754668240478256,0.13557968201523377,0.007936535320506359,0.46390936,1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,Winner,"23720448241,HU23720448",0,0.016555037,0.22133608,-0.48168114,0.5547851,2.5111265,15,0.0,0.036456657124518975,0.0040548782134046295,0.4548953,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Konsens Kereskedelmi és Beruházási Kft.,Winner,"10373534241,HU10373534",6,0.03159266,0.19203809,-0.41137567,0.50216067,2.2018676,15,0.006712157215060267,0.07034442145399923,0.005927917129523578,0.46398416,-1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Csolnoky Ferenc Kórház,Buyer,15813671219,14,-0.0014140196,0.38460705,-0.8523612,1.1358922,4.3513613,6,0.001424298532972511,1.3241265210765311e-11,0.023650100776009073,0.34783325,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Speeding Mérnöki Kereskedelmi és Szolgáltató Kft.,Winner,"10705775243,HU10705775",14,0.0012326036,0.37017018,-0.8516653,1.1526346,4.1880207,6,0.0,5.9216738238750545e-12,0.005269979844798189,0.3446657,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Medifair Egészségügyi Kereskedelmi és Szolgáltató Kft.,Winner,"12584187243,HU12584187",14,0.0006318968,0.36935595,-0.85363734,1.1681957,4.178792,6,0.0,5.9216738238750545e-12,0.005269979844798189,0.34441116,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Zala Megyei Szent Rafael Kórház,Buyer,15432742220,8,-0.0039366973,0.26097593,-0.59793615,0.555729,2.9529417,13,0.04431397069910103,0.03546011909513162,0.021347607807519903,0.42364547,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
MEDLINES Orvostechnikai Kereskedelmi és Szolgáltató Kft.,Winner,"11883524213,HU11883524",8,-0.000414446,0.2562031,-0.5909997,0.5385744,2.898611,13,0.0,0.006147285342474526,0.0038418837034840648,0.41480395,-1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12070907243,HU12070907,01-09-462762",8,0.0024776561,0.19925933,-0.48336023,0.45820722,2.2545364,13,0.027528208860773104,0.06271892640764218,0.006100360693299799,0.42950866,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Z+D Nagykereskedelmi és Diszkont Kft.,Winner,10531011420,0,0.016622493,0.20798257,-0.5354278,0.43829712,2.3605573,15,0.0,0.036456657124518975,0.0040548782134046295,0.46341702,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
"""Varga"" Kereskedelmi Korlátolt Felelősségű Társaság",Winner,23551844202,0,0.018203972,0.21952645,-0.57510656,0.45977718,2.492183,15,0.0,0.036456657124518975,0.0040548782134046295,0.45157585,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Jahn Ferenc Dél-pesti Kórház és Rendelőintézet,Buyer,15491020243,9,0.031434238,0.2434726,-0.5961574,0.6934224,2.7774413,7,0.028651347544667576,0.018507175007728808,0.013274407331038057,0.40369254,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Siemens Healthcare Korlátolt Felelősségű Társaság,Winner,"25296826242,HU25296826,01-09-206857",13,0.03913173,0.19205177,-0.61347276,0.5353962,2.2174633,10,0.0,0.0742949633082149,0.0035288161611899374,0.48605576,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Dr. Hetés Ferenc Szakorvosi Rendelőintézet,Buyer,15435776120,2,-0.02528064,0.43959898,-0.87884706,1.0498595,4.981712,2,0.0,1.6801086041719188e-18,0.008333333333333333,0.37281576,1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Béker-Soft Informatika Kft.,Winner,"22729066243,HU22729066,01-09-940913",2,-0.021344448,0.44000292,-0.8829784,1.0548494,4.9839187,2,0.0,1.6801086041719188e-18,0.008333333333333333,0.38134548,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,Winner,"12928130244,HU12928130",0,0.015413389,0.20885989,-0.55588984,0.5031127,2.3694057,15,0.0,0.036456657124518975,0.0040548782134046295,0.46504784,-2.9802322e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Fejér Megyei Szent György Egyetemi Oktató Kórház,Buyer,15360025207,5,0.02219104,0.20456907,-0.50965333,0.55968404,2.3280125,18,0.018484605677868866,0.15171726168292451,0.012977109351012421,0.43771756,-1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
"Országos Mentális, Ideggyógyászati és Idegsebészeti Intézet",Buyer,15846035242,5,0.042643804,0.20252253,-0.45686463,0.50008667,2.3415241,18,0.03911589858202143,0.16640850736045157,0.017833385630175235,0.44280097,-2.9802322e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Messer Hungarogáz Ipari Gázgyártó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,"13241348244,HU13241348,01-09-725341",3,0.028486539,0.20461214,-0.6409035,0.44560367,2.3372493,16,0.0,0.02917164006359826,0.003526259400010861,0.4401818,1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Intravision Korlátolt Felelősségű Társaság,Winner,"14717060241,HU14717060",3,0.022568304,0.20259887,-0.62899554,0.456652,2.3063216,16,0.0,0.02917164006359826,0.003526259400010861,0.44407576,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Alcon Hungária Gyógyszerkereskedelmi Kft.,Winner,"11888048243,HU11888048",3,0.014034722,0.21930346,-0.6458324,0.4158656,2.486211,16,0.012463028137058674,0.03239144221219722,0.006200620002086392,0.41955,-2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
OPC Szemészeti Termék Központ Kft.,Winner,"12057944243,HU12057944,01-09-461414",3,0.006259265,0.22978555,-0.66054547,0.528757,2.600691,16,0.029109599709266885,0.035919009025311116,0.008964270009698315,0.42694944,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Consilior Kereskedelmi és Szolgáltató Kft,Winner,"13575072213,HU13575072",11,0.030169664,0.26538888,-0.83590335,0.74756724,3.0218718,6,0.0,0.0046283194605053965,0.004496648338343342,0.39578182,-2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház,Buyer,15813743215,6,0.039732236,0.22630098,-0.42552197,0.53470415,2.5994654,15,0.04678889057894898,0.07944672953106807,0.022774271707003028,0.43448725,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Pegera Medical Kft.,Winner,"25826351241,HU25826351",6,0.04054261,0.22705057,-0.4375475,0.5425899,2.6094148,15,0.0,0.013772780388831597,0.003669440139707844,0.43517044,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Sanatmetal Ortopédiai és Traumatológiai Eszközöket Gyártó Kft.,Winner,"11172790210,HU11172790",6,0.026980162,0.16289699,-0.34287992,0.38933006,1.8680766,15,0.031839570528752685,0.14463938476221416,0.008206733290713517,0.5053728,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Szamos-H. Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12128251243,HU12128251,01 09 467579",8,0.017194932,0.20565224,-0.5576504,0.45266008,2.3348083,13,0.0,0.03498333579950895,0.0034519364444435753,0.44547307,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
RE-GUARD Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12839470213,HU12839470",6,0.023840062,0.1809546,-0.4369045,0.58604044,2.0649586,15,0.0,0.05657164106516764,0.003508476989815734,0.47460124,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Atlas Pharma Gyógyszernagykereskedelmi Korlátolt Felelősségű Társaság,Winner,"25567072241,HU25567072",3,0.012148855,0.19899288,-0.49183944,0.6050134,2.2555392,16,0.03940780122704274,0.07782253012132881,0.0062924661688018605,0.43097866,-1.7881393e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
TEVA Gyógyszergyár Zártkörűen Működő Részvénytársaság,Winner,"10318353209,HU10318353",13,0.025855403,0.1641093,-0.4822171,0.41079396,1.8795868,10,0.0,0.0742949633082149,0.0035288161611899374,0.48490041,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
"Fresenius Kabi Hungary Vegy-, Gyógyszeripari és Kereskedelmi Korlátolt Felelősséű TársaságKft.",Winner,"10736687241,HU 10736687",13,0.0312181,0.17448692,-0.52699786,0.4703243,2.0054407,10,0.0,0.0742949633082149,0.0035288161611899374,0.49467984,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
SIAD Hungary Gázokat Forgalmazó és Termelő Korlátolt Felelősségű Társaság,Winner,"10968927205,HU10968927",9,0.027097743,0.25698113,-0.66960466,0.64623654,2.923529,7,0.0,0.0032083827227534474,0.004070485662994281,0.3846566,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
SZENT PANTALEON KÓRHÁZ - RENDELŐINTÉZET DUNAÚJVÁROS,Buyer,15791942207,3,0.018568046,0.2567112,-0.6786333,0.6057808,2.9119434,16,0.02860466220386459,0.018573337273340523,0.0157334306454654,0.3950912,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Pest Megyei Flór Ferenc Kórház,Buyer,15395814213,9,0.032596342,0.18838488,-0.47237554,0.49466848,2.1630018,7,0.044236340882922595,0.10773487220632467,0.013123985403626803,0.45658264,1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
"""URBS PRO PATIENTE"" Egészségügyi Fejlesztő és Üzemeltető Közhasznú Nonprofit Korlátolt Felelősségű Társaság",Buyer,20913502213,5,0.03377643,0.20200124,-0.46531355,0.5219098,2.3171113,18,0.0,0.044189369422621305,0.0033947659048838715,0.4503599,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Argus Optik Kft.,Winner,"12275425243,HU12275425",0,0.014382739,0.21182504,-0.5130612,0.47675368,2.4020448,15,0.0,0.036456657124518975,0.0040548782134046295,0.45249003,-2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Heim Pál Országos Gyermekgyógyászati Intézet,Buyer,15490335242,3,-0.011224769,0.3127091,-0.7872594,0.9168159,3.5401783,16,0.013958125623130608,0.0006506163590749485,0.008771696100304878,0.37578282,-5.9604645e-08,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
PHOENIX Pharma Gyógyszerkereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"12068535244,HU12068535",3,-0.009421081,0.2862402,-0.7467042,0.7646957,3.2401915,16,0.027631391539666712,0.0036403543185726315,0.0077413025699075355,0.3811306,-3.5762787e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Medicontur Orvostechnikai Korlátolt Felelősségű Társaság,Winner,"10253993213,HU 10253993",3,0.012552089,0.22897156,-0.6880819,0.4371429,2.594407,16,0.012463028137058674,0.03239144221219722,0.006200620002086392,0.42476076,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
MICROMEDICAL Kereskedelmi és Szolgáltató Kft,Winner,"10873553243,HU10873553",9,0.04010188,0.20972185,-0.43560946,0.61203486,2.4157195,7,0.004445787964559381,0.032449510594499964,0.0059001917963860916,0.44173297,1.1920929e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet,Buyer,15367716208,3,0.00711032,0.24645427,-0.54203516,0.63843524,2.7894719,16,0.04302328914320008,0.02034859849832497,0.009755194451323203,0.4042411,2.3841858e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Debreceni Egyetem,Buyer,19308667409,7,-0.024334623,0.41815537,-1.0331359,0.9001911,4.738892,3,0.0001424298532972511,8.374234443861318e-16,0.012162525194002263,0.3666654,0.0,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ReplantMed Egészségügyi Kereskedelmi és Szolgáltató Kft,Winner,"24662064243,HU 24662064",7,-0.025167612,0.40444097,-1.0183561,0.8423283,4.584578,3,0.0,5.921477962500295e-16,0.006418737402998867,0.36524105,-1.7881393e-07,KL - Egészségügy,N - Közjogi szervezet,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
