Node,Winner_or_Buyer,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Avg_Similarity_To_Others,Max_Similarity_To_Others,Ajánlatkérő szervezet főtevékenysége,Ajánlatkérő szervezet típusa,Szerződés típusa,Eljárásrend,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került
"ALLEGRO Kereskedelmi, Kivitelező és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"10361863241,HU10361863",7,0.01053278,0.1964537,-0.5715776,0.5252392,2.2258122,53,0.022829923365778264,0.12158875920007502,0.005921887451089072,0.26792797,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Anamed Kft.,Winner,"10737956242,HU10737956",12,0.009906402,0.20743541,-0.4691988,0.44567513,2.3495383,67,0.008181857141230223,0.044991908310195734,0.0026943905347506687,0.25546476,2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
HUN-MED Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10711426213,HU10711426",3,-0.02910327,0.20034406,-0.57229006,0.47946346,2.290425,24,0.00021017026697723467,0.014354983836321885,0.0010891913696658903,0.26928145,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
MICROMEDICAL Kereskedelmi és Szolgáltató Kft,Winner,"10873553243,HU10873553",3,-0.00023283996,0.20654446,-0.6093076,0.53334016,2.3367853,24,0.00021017026697723467,0.014354983836321885,0.0010891913696658903,0.26732993,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Uzsoki Utcai Kórház,Buyer,15492674242,15,0.023593614,0.20511846,-0.5851093,0.5367196,2.3359518,44,0.029261076967998786,0.1493395701308034,0.01205315282892668,0.2644452,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"IZOTÓP INTÉZET Kutató, Fejlesztő, Termelő és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"10807262243,HU10807262",15,0.008924834,0.18879734,-0.47327936,0.44833258,2.1383834,44,0.0016876020156665482,0.053548483393222435,0.002027517381545483,0.28297278,-2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
MEDINSPECT Egészségügyi - Környezetvédelmi Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10732425213,HU10732425,Cg.13-09-087078",15,0.0133925155,0.182933,-0.47055307,0.45365104,2.0751896,44,0.0016876020156665482,0.053548483393222435,0.002027517381545483,0.28024334,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Gottsegen György Országos Kardiológiai Intézet,Buyer,15315386243,5,0.01729139,0.19950889,-0.409828,0.48229262,2.2656472,63,0.06602120456739113,0.19642258322749442,0.0200388589101525,0.28655306,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
SIAD Hungary Gázokat Forgalmazó és Termelő Korlátolt Felelősségű Társaság,Winner,"10968927205,HU10968927",10,0.019653592,0.21904613,-0.608259,0.5377846,2.4881792,24,0.012079633544790072,0.045216234492145034,0.0025649585750477906,0.23581964,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet,Buyer,15490342243,10,0.011134417,0.19595322,-0.45724484,0.50569904,2.2205338,24,0.05864621978917302,0.1467587984857856,0.014113206631763573,0.25882396,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
GREINER Bio-One Hungary Műanyagtechnika Kft.,Winner,"10256408208,HU10256408",1,0.015539527,0.18536891,-0.5907917,0.4217145,2.104566,16,0.004381408684158729,0.06166344214881979,0.002481038808538798,0.2872453,-2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Állami Egészségügyi Ellátó Központ,Buyer,15324683243,7,-0.011943822,0.26055914,-0.5866693,0.6535844,2.9509854,53,0.022874965898904302,0.016234638488667536,0.005916568558073744,0.25278306,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Biotest Hungaria Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"10938164213,HU10938164,13-09-095141",7,-0.01448409,0.20427006,-0.53484136,0.40531537,2.3168542,53,0.010482953340276888,0.05696107058403536,0.0027433894028721243,0.25901112,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
EUROMEDIC-PHARMA Gyógyszernagykereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"11087388244,HU11087388",2,0.014828753,0.2103971,-0.43906158,0.5890861,2.3862762,41,0.019854762491147093,0.059505639150765205,0.0030861342279455894,0.24859369,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház,Buyer,15837501205,2,0.015098788,0.18429787,-0.47993937,0.5468841,2.0920782,41,0.1797748390479542,0.25458975913094556,0.035167770232193765,0.2941382,-2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
RingPharma Korlátolt Felelősségű Társaság,Winner,"23058499241,HU23058499",2,0.0024202997,0.18283802,-0.56385803,0.44429082,2.0687573,41,0.0,0.015389721900906043,0.0007306204414746834,0.30690047,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Fejér Megyei Szent György Egyetemi Oktató Kórház,Buyer,15360025207,5,-0.0005877125,0.23198052,-0.7051391,0.6638623,2.6245682,63,0.007870525003315716,0.0591400817193381,0.005648310156866508,0.24561635,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Medimetál Gyógyászati Termékeket Gyártó és Forgalmazó Kft.,Winner,"11169891210,HU11169891",1,0.020358978,0.201854,-0.39813694,0.6542233,2.2953038,16,0.00278778094294236,0.056767804944381675,0.002701196472598115,0.2663018,-4.172325e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
ScanMedic Kereskedelmi és Szolgáltató Kft.,Winner,"12259902242,HU12259902",1,-0.00068272837,0.2029439,-0.5728141,0.5419496,2.296061,16,0.0032643590601108756,0.05474296722487387,0.0024050877270302127,0.26433444,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Debreceni Egyetem,Buyer,15329750409,5,0.017381256,0.19321445,-0.4147441,0.4873328,2.1947992,63,0.06644522905857543,0.1985947061447714,0.018805398746966195,0.27919695,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
HARTMANN-RICO Hungária Kft.,Winner,"12278923213,HU12278923",10,0.045139015,0.17816441,-0.40335387,0.5955669,2.0793874,24,0.02559295242914288,0.13770814613441704,0.0062834862652699835,0.28886974,-1.7881393e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Johnson & Johnson Egészségügyi és Babaápolási Termékeket Gyártó és Forgalmazó Kft.,Winner,"10495177244,HU10495177",1,0.010753455,0.17369555,-0.36859864,0.46978873,1.9689034,16,0.04840510444605494,0.14217706783465842,0.007419573429827231,0.27853468,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Metrimed Orvosi Műszergyártó kft.,Winner,"10215092206,HU10215092",1,0.0046755876,0.19378777,-0.4921982,0.5689013,2.1930964,16,0.003017668114752473,0.06257970965189838,0.0027215403635617026,0.26894498,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Mölnlycke Health Care Kft.,Winner,"12352476241,HU12352476",7,0.02022907,0.18234079,-0.54839844,0.62612265,2.0756068,53,0.02792686116619141,0.1278219292170343,0.005777385005570788,0.2870829,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Szent Lázár Megyei Kórház,Buyer,15450054212,5,0.01872464,0.19538957,-0.45155582,0.6215099,2.2207081,63,0.037364121161233006,0.1477442189818211,0.012630424252731504,0.26470563,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"Medi-Radiopharma Egészségügyi Szervező, Tanácsadó, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"12090503413,HU17782878",5,0.037937697,0.17108868,-0.44818687,0.45211843,1.9826643,63,0.0002470131405485375,0.04002977200325687,0.0013098055829583967,0.3046642,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Wolf Orvosi Műszereket Forgalmazó Szolgáltató Kereskedelmi Kft,Winner,"14752205208,HU14752205",15,-0.00052499445,0.16750014,-0.3769648,0.4864804,1.8950571,44,0.016766776027839603,0.12230564529188451,0.004538190462225839,0.30107844,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
3MED Korlátolt Felelősségű Társaság,Winner,"12091418213,HU-12091418",1,0.013956213,0.16461305,-0.40416673,0.37468144,1.8690655,16,0.008704773444084343,0.10271582553897732,0.0037549258511221633,0.31068882,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
TZMO Hungary Korlátolt Felelősségű Társaság,Winner,"11170970210,HU11170970",7,-0.00012382213,0.15735194,-0.378984,0.36518714,1.7802346,53,0.007272617599290782,0.09394992655133323,0.003144983729433078,0.3233299,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
AIM-Medical Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"14567353242,HU14567353,01-09-909778",7,0.02807094,0.17461763,-0.38766202,0.49719527,2.0009375,53,0.004988656857867539,0.08134884632950992,0.0030830140745717223,0.3077475,-1.7881393e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Orthovision Korlátolt Felelősségű Társaság,Winner,"25915059241,HU25915059",5,0.021502454,0.18993314,-0.4211485,0.50072956,2.1625748,63,0.0,0.012004871323155659,0.0006803941902932821,0.29316893,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Alcon Hungária Gyógyszerkereskedelmi Kft.,Winner,"11888048243,HU11888048",6,0.018341782,0.20690405,-0.5943625,0.5322395,2.350032,23,0.009453218078970548,0.07096256119749128,0.0042499534812828425,0.26990485,3.5762787e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Medicontur Orvostechnikai Korlátolt Felelősségű Társaság,Winner,"10253993213,HU 10253993",6,0.025195342,0.21179175,-0.49810904,0.57496464,2.4130461,23,0.018180338681567695,0.07335774047181805,0.005564607241941236,0.27035972,-2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
UniCorp Biotech Kft.,Winner,"12582800243,HU12582800",5,0.011961804,0.1770716,-0.5413649,0.40913796,2.0079026,63,0.0005791018598709879,0.04384443034604531,0.0013502643251821008,0.30270812,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Orthoprofil Med Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11547710202,HU11547710",5,0.028429788,0.20534146,-0.42095947,0.54174507,2.345334,63,0.0,0.012004871323155659,0.0006803941902932821,0.29783127,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Medtronic Hungária Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12070907243,HU12070907,01-09-462762",12,0.010564813,0.17980117,-0.41067836,0.52176404,2.0377266,67,0.008851906567042595,0.08821463271902746,0.003479857535285856,0.2842808,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Országos Vérellátó Szolgálat,Buyer,15329365243,15,-0.03528938,0.24399559,-0.7062728,0.67454904,2.789218,44,0.03202934245256859,0.031750757548982676,0.007554103753946444,0.26142457,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12871296203,HU12871296",15,-0.034642458,0.251116,-0.7421888,0.5755685,2.8679605,44,0.0,0.001919304729655731,0.0008413040937157482,0.26907897,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Egertej Tejipari Korlátolt Felelősségű Társaság|ABAÚJTEJ Tejfelvásárló-Feldolgozó és Forgalmazó Korlátolt Felelősségű Társaság,Winner,"11067555210,HU11067555|27051085205,HU27051085,05-09-032058",2,0.02016173,0.18851946,-0.38128728,0.46818802,2.1450171,41,0.0,0.015389721900906043,0.0007306204414746834,0.3090104,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Belovecz és Társa Hús- és Hentesáru Kereskedelmi Kft.,Winner,"11078768205,HU11078768",2,-0.0038356981,0.21564625,-0.6364302,0.4450127,2.4401448,41,0.013147105114359,0.033093270981850664,0.0027598052843532976,0.25571683,2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
SAJÓ-HÚS Vágó és Feldolgozó Kft.,Winner,"11384953205,HU11384953",2,-0.003459459,0.19980982,-0.4491501,0.58785456,2.2609289,41,0.0,0.015389721900906043,0.0007306204414746834,0.2963213,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
MORTAK FRUIT Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"14492846242,HU14492846",13,-0.020614585,0.21101011,-0.54964703,0.4851846,2.3986723,57,0.021975568586575275,0.04052739927560886,0.004767628093544026,0.23875523,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
AMECO 2000 Kft.,Winner,"11961583241,HU11961583",5,0.009491042,0.21303734,-0.57616055,0.4838016,2.4126332,63,6.2956025032931e-05,0.017463344169102283,0.0009895214520675858,0.27160576,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
ReplantMed Egészségügyi Kereskedelmi és Szolgáltató Kft,Winner,"24662064243,HU 24662064",5,0.008927352,0.17668861,-0.36710265,0.4053379,2.0015535,63,0.0022206319073838836,0.04948412788797986,0.001793908263659645,0.30113876,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Magyar Honvédség Egészségügyi Központ,Buyer,15714163251,12,0.019163586,0.18528214,-0.4586129,0.49533427,2.1074107,67,0.17280783408557057,0.18342806042727244,0.03639527637853819,0.3048269,3.5762787e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
B. Braun Trading Kft.,Winner,"25061978241,HU25061978",10,0.017418575,0.16257213,-0.42430332,0.459695,1.8498211,24,0.018277731021808734,0.12536387148953235,0.004811571980633619,0.3102734,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Bács-Kiskun Megyei Kórház a Szegedi Tudományegyetem Általános Orvostudományi Kar Oktató Kórháza,Buyer,15336062203,7,0.0068228953,0.16987929,-0.4063658,0.36308315,1.9235144,53,0.20716418308975923,0.33029425510574123,0.03671527945670552,0.30948293,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
CSL Behring Korlátolt Felelősségű Társaság,Winner,"23697795243,HU23697795",7,0.015424355,0.20606947,-0.5037598,0.5555681,2.3379319,53,0.002141716447115221,0.03208013617342961,0.001496953300121559,0.27547857,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"Fresenius Kabi Hungary Vegy-, Gyógyszeripari és Kereskedelmi Korlátolt Felelősséű TársaságKft.",Winner,"10736687241,HU 10736687",10,0.017684098,0.18067576,-0.6335108,0.5263035,2.053881,24,0.001929838357111949,0.058061207104262935,0.0020734842938815046,0.29588914,-2.9802322e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
TEVA Gyógyszergyár Zártkörűen Működő Részvénytársaság,Winner,"10318353209,HU10318353",5,0.014013944,0.17279243,-0.3985553,0.41091445,1.9613421,63,0.0012476972617180369,0.05836205722991951,0.0017114241672914247,0.3146248,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Országos Korányi Pulmonológiai Intézet,Buyer,15309783243,12,-0.010710059,0.21862999,-0.68591666,0.5964524,2.476482,67,0.06397052081137047,0.052158391879598996,0.010725943150593258,0.25411987,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Hévízgyógyfürdő  és Szent András Reumakórház|Keszthelyi Kórház,Buyer,15813729220|15433286220,6,-0.033257045,0.26817155,-0.7139247,0.6074606,3.0572565,23,0.010171350905400717,0.006062993772811959,0.003870808312915129,0.25880656,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"""ILLKER-FOOD"" Kereskedelmi Korlátolt Felelősségű Társaság",Winner,"11469012241,HU11469012",6,-0.030981844,0.2729636,-0.8496218,0.79511774,3.1080592,23,0.0,0.00036650251906837096,0.0008174086534671161,0.26363683,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Terumo BCT Europe N.V.,Winner,"BE0413.166.055,0413.166.055",15,-0.038522027,0.25397852,-0.69542515,0.5800456,2.906303,44,0.0,0.001919304729655731,0.0008413040937157482,0.25994563,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Országos Onkológiai Intézet,Buyer,15309769243,3,-0.0048292703,0.21695559,-0.48994848,0.4113171,2.4551802,24,0.05183927115985545,0.07429835514772115,0.012926087856054664,0.25206855,2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Roche (Magyarország) Gyógyszer- és Vegyianyagkereskedelmi Kft.,Winner,"12176780244,HU12176780",13,-0.019088034,0.18519321,-0.5983471,0.40974084,2.106322,57,0.03988572847717899,0.14326684612555546,0.008000874940342182,0.2771176,3.5762787e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Országos Orvosi Rehabilitációs Intézet,Buyer,15309790243,13,-0.006914827,0.24399845,-0.5383538,0.56711656,2.7616358,57,0.024452010367044297,0.022624833095584128,0.006559599170716499,0.24424253,-1.7881393e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
COMESA Budapest Orvosi Műszer és Labortechnikai Kft,Winner,"10365984243,HU10365984",13,0.019521661,0.19930555,-0.6156814,0.42576423,2.2656758,57,0.005364944318586008,0.05379599921353166,0.0025472620640054895,0.24978524,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Országos Reumatológiai és Fizioterápiás Intézet,Buyer,15309738241,13,0.008472315,0.23063073,-0.62379473,0.4916614,2.611049,57,0.0008681976386843465,0.01893632290983747,0.0018587551830880943,0.25127128,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Diagnosticum Gyártó és Forgalmazó Zártkörűen Működő Részvénytársaság,Winner,"10824487241,HU10824487",13,0.014855953,0.1926651,-0.56180286,0.5878301,2.186227,57,0.053466915714783646,0.13214908819044696,0.008746295235978523,0.26478955,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
LABORDIAGNOSZTIKA Korlátolt Felelősségű Társaság,Winner,24274548242,13,0.013540085,0.2340487,-0.66717106,0.5728111,2.6523862,57,8.560478210704371e-05,0.006829265338213847,0.0010724230076903899,0.2506734,-1.7881393e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"""URBS PRO PATIENTE"" Egészségügyi Fejlesztő és Üzemeltető Közhasznú Nonprofit Korlátolt Felelősségű Társaság",Buyer,20913502213,13,-0.0034446556,0.244244,-0.62521005,0.5032039,2.76358,57,0.005441699587520181,0.00770206486894589,0.0025996761789646907,0.24476995,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Keszi-hús Kereskedelmi Korlátolt Felelősségű Társaság,Winner,10434581213,13,-0.0009858003,0.27153456,-0.62397546,0.6306583,3.072083,57,0.0,0.0004655828922594242,0.0007893269602664216,0.26329294,-5.9604645e-08,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
Naturice Korlátolt Felelősségű Társaság,Winner,"25400263209,HU25400263",13,-0.03780979,0.2361553,-0.5899849,0.5470578,2.7058196,57,0.006598540004312887,0.01148760289883998,0.003281141774926128,0.2465618,-1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
M és Társa Kereskedelmi és Szolgáltató Kft.,Winner,"11392929206,HU 11392929",13,-0.008709172,0.20271018,-0.46501434,0.58844644,2.2955196,57,0.05126049998901877,0.06896245542776926,0.005628450152319101,0.2362552,2.3841858e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
"""BEREK-ROLÁD"" Élelmiszeripari és Kereskedelmi Kft.",Winner,"10523595205,10523595-2-05",2,0.005722346,0.18908548,-0.46357104,0.49545333,2.1402376,41,0.0,0.015389721900906043,0.0007306204414746834,0.29915154,0.0,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
FertiCAD Kereskedelmi és Szolgáltató Kft.,Winner,"12206148243,HU12206148",5,0.031580985,0.20553152,-0.5026843,0.48477757,2.352614,63,0.0,0.012004871323155659,0.0006803941902932821,0.2659354,1.1920929e-07,KL - Egészségügy,U - Egyéb típus:,Árubeszerzés,Uniós eljárásrend,Nem,Nem,Igen
