Node,Winner_or_Buyer,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Avg_Similarity_To_Others,Max_Similarity_To_Others,Ajánlatkérő szervezet főtevékenysége,Ajánlatkérő szervezet típusa,Szerződés típusa,Eljárásrend,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került
Rit-Rock KFT.,Winner,24393559243,5,-0.0031073894,0.33071405,-0.841627,1.1243147,3.7417672,9,0.0,0.0045045045045045045,0.002681165695969909,0.42544386,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Mesterszerviz 024 Szolgáltató Korlátolt Felelősségű Társaság|Edelweiss Ökoservice Korlátolt Felelősségű Társaság,Winner,"10809408242,HU10809408|10835449242,HU10835449",5,-0.003671402,0.33087984,-0.85407674,1.1249052,3.7437084,9,0.0,0.0045045045045045045,0.002681165695969909,0.425325,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Épít-Takarít 2004 Bt.,Winner,"22124801209,HU22124801",0,-0.009209129,0.30045825,-0.69711363,0.6916741,3.4008937,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43881252,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
VWR International Kft.,Winner,"10650400209,HU10650400,09-09-001214",0,-0.009665556,0.30005524,-0.71292,0.67227286,3.3964982,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43969473,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Soproni Szakképzési Centrum,Buyer,15832135208,6,0.01164152,0.36486778,-0.84075,0.924504,4.130108,4,0.00012229423994129877,0.013513513513513514,0.008605766045342324,0.4174709,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Petom Sopron Generélkivitelező és szolgáltató Kft,Winner,14129014208,6,0.010201702,0.35985187,-0.8709511,0.8940957,4.0728946,4,0.0,0.0045045045045045045,0.003110484561866461,0.41373658,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Intelligent Power Solutions Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,23756472213,2,0.038469728,0.3058673,-0.84326845,0.9893329,3.4877565,13,0.0,0.0045045045045045045,0.0025953019227905987,0.42642164,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Kaposvári Egyetem,Buyer,15329774214,24,-0.03425844,0.31734753,-0.84649825,0.6986805,3.6112375,12,0.003057355998532469,0.013513513513513514,0.0071840511729794705,0.41367063,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Pillér Invest Építőipari Kft,Winner,13592730214,24,-0.05179061,0.29098603,-0.7678384,0.58406025,3.3438687,12,0.004402592637886755,0.009009009009009009,0.004486972201290337,0.4231163,-3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Miskolc-Diósgyőri Református Egyházközség,Buyer,19912882105,8,-0.03808734,0.3850096,-0.9892061,0.84234226,4.3771477,2,0.0,0.0045045045045045045,0.004484304932735426,0.40794832,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
"PETAGORAS Mérnöki, Építőipari Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,26562582205,8,-0.04111234,0.38623902,-1.0075146,0.8297958,4.3944807,2,0.0,0.0045045045045045045,0.004484304932735426,0.40607727,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Process Europe Kft.,Winner,"11981608216,HU11981608",2,0.037008762,0.30420184,-0.8306046,0.9665013,3.4670272,13,0.0,0.0045045045045045045,0.0025953019227905987,0.4310177,-2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Gandhi Gimnázium Közhasznú Nonprofit Korlátolt Felelősségű Társaság,Buyer,23497241202,9,-0.0063303486,0.3933753,-0.9975086,0.8789868,4.45111,2,0.0,0.0045045045045045045,0.004484304932735426,0.41372603,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Kiemelt Magyar Építőipari Kft,Winner,25962367242,9,-0.006678637,0.39555645,-1.029837,0.8564182,4.4758477,2,0.0,0.0045045045045045045,0.004484304932735426,0.4004244,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Szent István Egyetem,Buyer,15329767213,11,-0.03188351,0.31353477,-0.7290324,0.72707134,3.5655344,15,0.0033019444784150665,0.04504504504504504,0.02218724726758351,0.4169372,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Coordex Mérnöki Tervező és Szolgáltató Kft,Winner,11426240243,11,-0.04459952,0.30723646,-0.7453377,0.77786595,3.5124164,15,0.0016305898658839834,0.009009009009009009,0.004565471477047303,0.41956574,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Budapesti Corvinus Egyetem,Buyer,19156972243,22,-0.044793732,0.3135231,-0.7851359,0.79888237,3.5831287,28,0.003057355998532469,0.013513513513513514,0.007104566131726633,0.41294628,3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Csízió-Stúdió Építési Kft,Winner,13218290213,22,-0.047284257,0.30972567,-0.76458085,0.78419214,3.5447454,28,0.0,0.0045045045045045045,0.002685120277300715,0.41753364,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Szegedi Tudományegyetem,Buyer,15329815206,13,0.0014567543,0.327829,-0.7694583,0.78748125,3.7089984,11,0.0018344135991194815,0.04504504504504504,0.023030879939466457,0.42203826,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Plusz Építő Kereskedelmi és Építőipari Kft.,Winner,14919011206,13,0.0022822348,0.31402633,-0.8478928,0.75595945,3.5528963,11,0.0,0.0045045045045045045,0.0026296474320623236,0.42976132,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
REGISZTER-ÉP Épületfelújító és Épületfenntartó Korlátolt Felelősségű Társaság,Winner,"11084608206,HU11084608",13,0.0019127959,0.3128804,-0.8306661,0.75967693,3.5399039,11,0.0,0.0045045045045045045,0.0026296474320623236,0.42976618,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
B-ÉP PROFI Építőipari és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"23081499209,HU23081499",0,-0.009460131,0.29770258,-0.69065934,0.6784549,3.3698204,16,0.0,0.0045045045045045045,0.0025609564135188755,0.44013962,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Inter-Alp Produkt kft,Winner,24060211241,2,0.037656337,0.3074296,-0.8404164,1.0070876,3.5041637,13,0.0,0.0045045045045045045,0.0025953019227905987,0.43340164,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Szegedi Szakképzési Centrum,Buyer,15832142206,14,0.011470865,0.37280336,-0.9806874,1.153597,4.2197847,3,4.076474664709959e-05,0.009009009009009009,0.006545035489038872,0.41416767,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Szegedi Kereskedelmi Építőipari Szolgáltató Kft.,Winner,11084213204,14,0.011542525,0.37241396,-0.9850712,1.1829556,4.2154064,3,0.0,0.0045045045045045045,0.0034539396545837024,0.41357428,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Keszthelyi Tudor Fa és Építőipari Szakképző Kft,Winner,"13772073220,HU13772073",11,-0.03521845,0.3101974,-0.72706056,0.6968015,3.5320299,15,0.0,0.0045045045045045045,0.0025580174797170774,0.42437065,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
DRYVIT PROFI Építőipari Szolgáltató Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"24880521209,HU24880521",0,-0.0092901345,0.29974273,-0.70954734,0.6774182,3.3928304,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43764246,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
KÉSZ Építő és Szerelő Zrt.,Winner,"12614277206,HU12614277",13,0.0027951235,0.31276733,-0.8391694,0.7662876,3.5386999,11,0.0,0.0045045045045045045,0.0026296474320623236,0.43427753,-2.9802322e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Soproni Egyetem,Buyer,19253086208,15,0.0017074551,0.37376603,-1.0347819,0.9024585,4.228724,3,4.076474664709959e-05,0.009009009009009009,0.006545035489038872,0.4100419,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Bauwelt-Tech Kereskedelmi és Építőipari KFT,Winner,14124844208,15,-0.0041243136,0.3726695,-1.0637025,0.87686956,4.216532,3,0.0,0.0045045045045045045,0.0034539396545837024,0.41352168,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
DH-SZERVIZ Korlátolt Felelősségű Társaság,Winner,"11986270209,HU11986270",0,-0.009792625,0.29798475,-0.7054617,0.67306185,3.3731325,16,0.0,0.0045045045045045045,0.0025609564135188755,0.4326081,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Bátor Tüzép Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"23363298215,HU23363298",0,-0.009852083,0.29762337,-0.6937786,0.6695889,3.3690681,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43251595,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Fémszerkezet Építő és Szerelő Kft.,Winner,"10260308215,HU10260308",11,-0.036048956,0.30786982,-0.7407544,0.6980913,3.5069458,15,0.0,0.0045045045045045045,0.0025580174797170774,0.42855826,3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Branau Építőipari Korlátolt Felelősségű Társaság,Winner,11564234202,4,0.03632919,0.33787888,-0.9066498,0.90773726,3.8446963,8,0.0,0.0045045045045045045,0.0027381731804842933,0.41583142,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Centrál-Tech-System Fővállalkozó Kft,Winner,14452572213,5,-0.0054238327,0.3299559,-0.84432054,1.1099226,3.7335293,9,0.0,0.0045045045045045045,0.002681165695969909,0.43014452,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
TÁRS-95 Acélszerkezet és Gépgyártó Építőipari Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12461866209,HU12461866",0,-0.010632249,0.29837582,-0.7162,0.69705856,3.3778794,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43758538,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Óbudai Egyetem,Buyer,15773063241,22,-0.039444674,0.29344574,-0.86524427,0.73041475,3.3498187,28,0.004789857731034202,0.02252252252252252,0.010260356515459378,0.4062433,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Weiser Károly egyéni vállalkozó,Winner,"41045417243,HU41045417",22,-0.058002245,0.2654746,-0.77184206,0.63795507,3.0743537,28,0.015001426766132649,0.013513513513513514,0.005900647472705117,0.42949635,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Károli Gáspár Református Egyetem,Buyer,18060676243,17,-0.02512879,0.35106152,-0.84078336,0.8514403,3.9819698,6,0.00040764746647099586,0.02252252252252252,0.012727227157949219,0.41346085,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Szyla Építőipari Kft,Winner,13755779213,17,-0.031261396,0.34346092,-0.8031604,0.82466036,3.9018793,6,0.0,0.0045045045045045045,0.0028357204876926687,0.42378542,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Színház- és Filmművészeti Egyetem,Buyer,15308964242,22,-0.035516895,0.3196394,-0.7644246,0.72485375,3.6385636,28,0.003057355998532469,0.013513513513513514,0.007104566131726633,0.41984046,-2.9802322e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Volt-Vill Kft.,Winner,14180758213,22,-0.039062634,0.32349795,-0.7768621,0.7611477,3.6865475,28,0.0,0.0045045045045045045,0.002685120277300715,0.4124916,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Energetikai Szakgimnázium és Kollégium,Buyer,18860366217,19,0.025327422,0.37013432,-0.91276157,0.8429966,4.1973844,3,4.076474664709959e-05,0.009009009009009009,0.006545035489038872,0.41684058,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Rentra Építőipari és Szolgáltató Kft.,Winner,13192718241,19,0.028330203,0.36918685,-0.8645462,0.82874465,4.1891522,3,0.0,0.0045045045045045045,0.0034539396545837024,0.4152882,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
"Ed-Lux Villamosipari Kivitelező, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",Winner,13346395209,0,-0.010811155,0.29878718,-0.7199979,0.66550696,3.3826034,16,0.0,0.0045045045045045045,0.0025609564135188755,0.43159732,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Széchenyi István Egyetem,Buyer,19253079408,20,0.0029081572,0.3469932,-0.8227733,0.99549514,3.925918,6,0.0003668827198238963,0.018018018018018018,0.01015375378337905,0.4146498,-3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
"Parkertech Park-, és Kertépítő Kft.",Winner,"24779964209,HU24779964",20,-0.005723441,0.33918542,-0.8897007,0.92387915,3.837991,6,0.0,0.0045045045045045045,0.002830041484343855,0.41629744,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Közép-Budai Tankerületi Központ,Buyer,15835248241,21,0.013123909,0.36788565,-0.8880455,0.9719021,4.1647987,3,4.076474664709959e-05,0.009009009009009009,0.006545035489038872,0.41300857,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Genitor Hungary Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"26128917242,HU26128917",21,0.009907462,0.3666752,-0.8961594,0.96827656,4.1499705,3,0.0,0.0045045045045045045,0.0034539396545837024,0.4185047,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
NORBO-ÉP Korlátolt Felelősségű Társaság,Winner,"24074070206,HUOCCSZ.06-09-019162",14,0.012034822,0.36618567,-0.96594125,1.1512206,4.1451545,3,0.0,0.0045045045045045045,0.0034539396545837024,0.41657138,-1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Patina Építő Zártkörűen Működő Részvénytársaság,Winner,"14705430213,HU14705430",11,-0.038194783,0.30539283,-0.73283577,0.70061433,3.482043,15,0.0,0.0045045045045045045,0.0025580174797170774,0.42392802,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Budapesti Műszaki és Gazdaságtudományi Egyetem,Buyer,17783305543,22,-0.04543688,0.27388954,-0.6845401,0.7730559,3.141057,28,0.023745464921935508,0.07657657657657657,0.034107704549000646,0.43571556,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Böjtös-Bau Kft.,Winner,13713537243,22,-0.033802748,0.26841292,-0.59265417,0.73966974,3.060732,28,0.0,0.0045045045045045045,0.0023775453309759793,0.44368535,-2.9802322e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Salgótarjáni Tankerületi Központ,Buyer,15835372212,23,0.0061808378,0.36133552,-0.9718516,0.8012804,4.0886426,4,0.00012229423994129877,0.013513513513513514,0.008605766045342324,0.4152797,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Korobág-Épker Kft,Winner,24900825241,23,0.006122526,0.35886958,-0.9747382,0.82176435,4.060736,4,0.0,0.0045045045045045045,0.003110484561866461,0.41664937,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
TANKINA-BAU Építőipari Korlátolt Felelősségű Társaság,Winner,14765018212,23,0.006444242,0.35908073,-0.95169425,0.8201686,4.0631886,4,0.0,0.0045045045045045045,0.003110484561866461,0.4139681,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Magyar Agrár- és Élettudományi Egyetem,Buyer,19294784213,24,-0.052857883,0.28444904,-0.74064696,0.6214146,3.2732656,12,0.014553014553014552,0.04054054054054054,0.0188450406720163,0.41701028,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
KOMFORT-PLUSSZ ÉPÜLETGÉPÉSZETI ÉS SZOLGÁLTATÓ KFT,Winner,11985853210,24,-0.061756745,0.29337233,-0.738479,0.61849123,3.391872,12,0.0,0.0045045045045045045,0.0024519723542231215,0.42567635,0.0,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Zalaegerszegi Szakképzési Centrum,Buyer,15832245220,25,0.031387914,0.37957996,-0.89840573,0.85733825,4.3091145,2,0.0,0.0045045045045045045,0.004484304932735426,0.40847665,-2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
BMT Mérnöki Zrt.,Winner,25548556220,25,0.030070832,0.38301438,-0.9241271,0.8897756,4.3466477,2,0.0,0.0045045045045045045,0.004484304932735426,0.40878212,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Magyarországi Németek Országos Önkormányzata,Buyer,18072983241,4,0.01998807,0.3482381,-0.9866942,0.84545845,3.9463491,8,0.00044841221311809547,0.013513513513513514,0.0074895411915140075,0.40786147,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Pilisi Pléh Boy Kft,Winner,12390188213,4,0.017661681,0.34380656,-0.9534393,0.8499748,3.8948562,8,0.0,0.0045045045045045045,0.0027942867963906353,0.41008693,1.1920929e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Nemzeti Közszolgálati Egyetem,Buyer,15795719251,27,0.020125486,0.35236037,-0.76594186,1.2187009,3.9929998,6,0.00040764746647099586,0.02252252252252252,0.012727227157949219,0.4153733,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Míves Kertépítő Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"11966588213,HU11966588",27,0.018858222,0.34418952,-0.8411043,1.150527,3.8999004,6,0.0,0.0045045045045045045,0.0028357204876926687,0.4227635,-3.5762787e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Trend Építő Zrt.,Winner,"13875475241,HU13875475",2,0.03704402,0.3091443,-0.84469044,0.99136144,3.5225892,13,0.0,0.0045045045045045045,0.0025953019227905987,0.42529866,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Diagnostics Műszaki Fejlesztő és Tanácsadó Kft.,Winner,"12959509242,HU 12959509",22,-0.040425837,0.2631105,-0.5886025,0.69273126,3.0116868,28,0.0,0.0045045045045045045,0.0023775453309759793,0.43979615,-2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Kecskeméti Tankerületi Központ,Buyer,15835200203,28,0.007859725,0.36958706,-0.85466856,1.2542014,4.182346,4,0.00012229423994129877,0.013513513513513514,0.008605766045342324,0.41306576,-5.9604645e-08,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Bács-Ház Építő Kivitelező és Szolgáltató Kft.,Winner,23765559203,28,0.0034312531,0.36213243,-0.83629674,1.1904893,4.0972447,4,0.0,0.0045045045045045045,0.003110484561866461,0.41658074,-1.7881393e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
Tender Terv Korlátolt Felelősségű Társaság,Winner,"11148081209,HU 11148081",24,-0.059781954,0.27690566,-0.6749577,0.5840691,3.2050085,12,0.0,0.0045045045045045045,0.0024519723542231215,0.4284715,2.3841858e-07,KL - Oktatás,U - Egyéb típus:,Építési beruházás,Nemzeti eljárásrend,Igen,Nem,Igen
