Node,Winner_or_Buyer,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Avg_Similarity_To_Others,Max_Similarity_To_Others,Ajánlatkérő szervezet főtevékenysége,Ajánlatkérő szervezet típusa,Szerződés típusa,Eljárásrend,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került
Egri Tankerületi Központ,Buyer,15835080210,6,0.09030129,0.37092227,-0.664686,1.1254517,4.3190765,4,0.00038709677419354843,1.8233719322975233e-10,0.01522735821566576,0.38764337,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Future Consulting Services Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"26608055241,HU26608055",6,0.087320544,0.3618297,-0.68373954,1.0917214,4.2111564,4,0.0,1.0527242759447828e-10,0.0055062245101219955,0.37758917,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Mekka Interaktív Kft.,Winner,"11742836242,HU11742836",6,0.08681991,0.35997775,-0.6807026,1.0820266,4.1894603,4,0.0,1.0527242759447828e-10,0.0055062245101219955,0.37870505,-2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Bravogroup Rendszerház Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"11809360242,HU11809360,01-09-677773",6,0.08875641,0.36127934,-0.67257893,1.1013733,4.20895,4,0.0,1.0527242759447828e-10,0.0055062245101219955,0.36947966,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Budapesti Komplex Szakképzési Centrum,Buyer,15831873243,4,0.015672872,0.22411674,-0.49246475,0.50115734,2.541784,16,0.0233933005333859,0.017575069804343264,0.006121543332165902,0.41452163,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Szerencsi Tankerületi Központ,Buyer,15835451205,11,-0.0111375805,0.22110163,-0.6281136,0.46237212,2.5046508,19,0.005261234791389071,0.057639474466359995,0.005436654073205862,0.43576774,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Kiss-Iskolabútor Kft.,Winner,"14146253209,HU14146253",11,-0.006164138,0.21359672,-0.78523135,0.54548883,2.417577,19,0.17141769442630933,0.10979650288380553,0.01043159230836532,0.43079576,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Pápai Tankerületi Központ,Buyer,15835341219,5,0.0711403,0.25417686,-0.52931225,0.67108685,2.9861934,13,0.10913459617775331,0.0015653944918279635,0.009501980611218618,0.39211258,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Kecskeméti Tankerületi Központ,Buyer,15835200203,3,0.025414862,0.23398755,-0.70051706,0.63287157,2.6628368,12,0.17473589352127325,0.02693862395360539,0.01599907792660746,0.410174,-2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,Winner,"25343502244,HU25343502",3,0.043728806,0.23767261,-0.52414066,0.65320414,2.7340925,12,0.17357383969786272,0.006934350226459236,0.01541820786334848,0.4201571,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Debreceni Tankerületi Központ,Buyer,15835035209,11,-0.017435487,0.22190168,-0.6608064,0.4102487,2.5182686,19,0.09123408811995283,0.1970351111130461,0.012790272670722694,0.4473866,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,Winner,"24765648244,HU24765648,01-09-181155",5,0.061930113,0.27013737,-0.6402686,0.78327185,3.1355417,13,0.07840208434438523,0.0004275443798350726,0.013023103851727471,0.3923469,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Hajdúböszörményi Tankerületi Központ,Buyer,15835145209,10,-0.030497942,0.22580518,-0.78382784,0.54968953,2.5778902,20,0.005295961656583695,0.16441702872687958,0.007469259690003709,0.4675072,-4.7683716e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Karcagi Tankerületi Központ,Buyer,15835183216,4,-0.021385308,0.21107584,-0.6048595,0.46818763,2.400276,16,0.08517472612343878,0.14620039037839266,0.01347462391449106,0.45409143,-2.9802322e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Lansoft Trade Informatikai Kft.,Winner,23720338209,4,-0.033683494,0.25074962,-0.7723272,0.50747573,2.8623896,16,0.0,0.02959186914447702,0.0034813566504760573,0.43223214,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Szombathelyi Tankerületi Központ,Buyer,15835499218,13,-0.044307247,0.2261,-0.5787977,0.58538425,2.606683,10,0.0014735359424882407,0.06980801967051567,0.005479129895351951,0.43671763,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Békéscsabai Tankerületi Központ,Buyer,15835004204,9,-0.02369481,0.2707656,-0.62935257,0.7239127,3.0750704,8,0.0383534828022494,0.012990975221577848,0.01712122702024137,0.4271299,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
PC Trade Systems Informatikai Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12937303243,HU12937303,01-09-208294",9,-0.024419896,0.27727464,-0.6589324,0.7106572,3.149147,8,0.0,0.002629531245693114,0.00410131982145045,0.4017181,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Macrotel Telefontechnikai Kft,Winner,"12941911219,HU12941911,19-09-506709",10,-0.025261419,0.23398398,-0.6441252,0.61887056,2.6626098,20,0.0354786329209479,0.03802865675685099,0.006270511761319546,0.4325119,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Kisalföldi Agrárszakképzési Centrum,Buyer,15833002208,3,0.045949154,0.22728933,-0.41602886,0.5816483,2.6235063,12,0.02697028616634875,0.002725709543618697,0.006419542167663561,0.40600994,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Bajai Szakképzési Centrum,Buyer,15831828203,10,-0.022467228,0.24479684,-0.59564084,0.5990008,2.7812002,20,0.03981623073199425,0.14495789045520335,0.015181999810263625,0.43349424,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
M&S Informatikai Zártkörűen Működő Részvénytársaság,Winner,"14409471241,HU14409471,01-10-046107 ",10,-0.010911005,0.25821757,-0.6739887,0.62750936,2.9240053,20,0.0,0.02933985485945705,0.0037716346432845774,0.41406408,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Székesfehérvári Szakképzési Centrum,Buyer,15832159207,9,-0.020593734,0.2375902,-0.5465242,0.5826465,2.6981049,8,0.049066531870872204,0.077250016697816,0.014746414636103343,0.4218828,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ETIAM Korlátolt Felelősségű Társaság,Winner,"24909707206,HU24909707",11,-0.029574947,0.21737222,-0.5372415,0.5370999,2.481944,19,0.08309393548924103,0.22372640864320056,0.01754819616638004,0.4527565,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
H-Copex Irodatechnika Kft.,Winner,"11542045202,HU11542045",9,-0.017650723,0.2486432,-0.65676934,0.7064927,2.8201559,8,0.0,0.015635590088861222,0.0036975913225389553,0.41649246,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Alienline Kft.,Winner,"13470458206,13470458206",9,-0.025993085,0.24701704,-0.6437069,0.6033571,2.810109,8,0.013455495042591819,0.018265121334554334,0.006608434953513214,0.4168949,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
DUNAKESZI TANKERÜLETI KÖZPONT,Buyer,15835066213,5,0.057357036,0.30839366,-0.73159903,0.85024154,3.5489078,13,0.02464516129032258,9.572416649309487e-05,0.011539616559056734,0.37417865,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Hódmezővásárhelyi Tankerületi Központ,Buyer,15835169206,11,-0.023256555,0.20516503,-0.5729608,0.5177249,2.3360426,19,0.10977300554544647,0.2608556442076118,0.014368149186028824,0.4586604,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Almus Pater Taneszköz- és Intézményellátó Zrt.,Winner,"11885739206,HU11885739",11,-0.03747908,0.2239153,-0.65225,0.515691,2.5685542,19,0.02906419798468323,0.20774336354034686,0.014230764324705242,0.4449389,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
NACCARELLA Szolgáltató Korlátolt Felelősségű Társaság,Winner,"23986600202,HU23986600",11,-0.021561248,0.23061576,-0.77945596,0.5395162,2.6204982,19,0.0,0.05279728880175215,0.003226180010505,0.42679656,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Brilliance Distributor Kft.,Winner,"13619141243,HU13619141,Cg.01-09-864649",5,0.055897612,0.31130365,-0.7862541,0.8916918,3.5783257,13,0.0,1.9767099032611758e-05,0.0044602967441540135,0.36814865,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Soproni Egyetem,Buyer,19253086208,12,0.015005441,0.41703987,-1.0346998,0.9973808,4.7213206,2,0.0,2.937849466930433e-14,0.007936507936507936,0.38386783,-1.7881393e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Inteszt Méréstechnika Kereskedelmi és Szolgáltató Kft.,Winner,"13800233243,HU13800233",12,0.014520127,0.41643938,-1.0268028,0.9911863,4.714337,2,0.0,2.937849466930433e-14,0.007936507936507936,0.38060808,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Digitális Tananyag és Taneszköz Forgalmazó Zrt.,Winner,"25415456242,Hu25415456",11,-0.020412568,0.24357747,-0.6741109,0.5507983,2.7654243,19,0.0,0.03988013359472635,0.0033650388566755893,0.42421153,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Alex Fémbútor és Iskolabútor Gyártó és Forgalmazó Kft,Winner,"11893389213,HU11893389",10,-0.016827684,0.22588468,-0.6182319,0.5647461,2.562675,20,0.013997106128237286,0.17498387409561011,0.011940568504336599,0.463778,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Székesfehérvári Tankerületi Központ,Buyer,15835437207,11,-0.039590657,0.21924825,-0.51325005,0.553626,2.5206277,19,0.049668520625609724,0.1998171985728704,0.012727558473438011,0.44810557,-2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Drenco Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12358173242,HU12358173",11,-0.032605883,0.22219558,-0.6636583,0.46282816,2.5407782,19,0.004715768830545106,0.08032317989268868,0.005528940726125467,0.44795686,3.5762787e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Gastomix Kereskedelmi és Szolgáltató Korlátotl Felelősségű Társaság,Winner,22766203206,5,0.07346934,0.28237194,-0.5830701,0.72939837,3.3010378,13,0.0,4.290124548352729e-05,0.004186866774671305,0.3829301,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Tamási Tankerületi Központ,Buyer,15835509217,10,-0.031497646,0.21359539,-0.6372935,0.48569483,2.4426894,20,0.004717250552965544,0.18266448314687297,0.007278981058112514,0.47256806,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Merlin PC Számítástechnikai Szolgáltató és Tanácsadó KFT,Winner,13970635203,3,0.027390635,0.2416649,-0.66589195,0.8427134,2.751632,12,0.0,0.005452840357966532,0.0039105322455943005,0.4053433,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Jelmez-Art Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,12786262216,3,0.02366521,0.24364227,-0.75387293,0.7672633,2.7694702,12,0.0,0.005452840357966532,0.0039105322455943005,0.4028199,-1.7881393e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,Winner,"12928130244,HU12928130",3,0.041630015,0.2608716,-0.533014,0.8446732,2.9887693,12,0.0476688754044279,0.0007064585144978401,0.016495615595831743,0.38049102,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Eszterházy Károly Egyetem,Buyer,15834481210,14,0.021221615,0.36057565,-0.92605346,0.9447104,4.0865073,7,0.001935483870967742,1.2483192895324775e-07,0.026163633634402477,0.37902477,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Kvalitex Tudományos Technológiai Kereskedelmi Kft.,Winner,"10870880241,HU10870880",14,0.010271767,0.35047308,-0.89280295,0.8348102,3.9668527,7,0.0,5.096242158755124e-08,0.004898653653525509,0.37943286,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
AQUA-TERRA LAB Kémiai Kereskedelmi Gyártó és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"11338550219,HU11338550",14,0.008450171,0.34817493,-0.8690434,0.8077417,3.9403095,7,0.0,5.096242158755124e-08,0.004898653653525509,0.38864896,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
RK Tech Kft.,Winner,"12395152242,HU12395152",14,0.01182702,0.3477638,-0.8928678,0.8521619,3.936773,7,0.0,5.096242158755124e-08,0.004898653653525509,0.37139872,-2.9802322e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Berettyóújfalui Tankerületi Központ,Buyer,15835365209,11,-0.0356071,0.23284915,-0.6608104,0.5384666,2.6650112,19,0.023953213735785402,0.11428804048513701,0.013085492208809377,0.43465114,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Kende Gastro Zrt.,Winner,"25019902243,HU25019902",5,0.07677648,0.28468114,-0.56126,0.7673844,3.3358748,13,0.0,4.290124548352729e-05,0.004186866774671305,0.38363254,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Szegedi Tankerületi Központ,Buyer,15835420206,11,-0.029107505,0.297673,-0.62727904,0.6834138,3.3838477,19,0.01238709677419355,0.008916098745658413,0.007918867500830741,0.3957856,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
TTR Invest Beruházó Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"26510705213,HU26510705",11,-0.0289931,0.30019075,-0.6442511,0.70124274,3.4120743,19,0.0,0.0018045985035834281,0.004556215192153956,0.38260427,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Krasznár és Társa Könyvkereskedelmi Betéti Társaság,Winner,"21825262243,HU21825262",11,-0.03397354,0.2650443,-0.6305048,0.57699704,3.0231678,19,0.024516129032258065,0.042247644801545754,0.006720117061603833,0.40872252,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Lumen Multimédia Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"12825439213,HU12825439",4,-0.027893126,0.22730893,-0.6147196,0.51003724,2.5909967,16,0.00697177613735289,0.05272374918757825,0.0057061028307396795,0.4394494,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Veszprémi Szakképzési Centrum,Buyer,15832238219,10,-0.030595649,0.21345007,-0.6271976,0.6127696,2.4395943,20,0.08932313959118728,0.17489294133616703,0.012758703551473266,0.4448995,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
S-Sport International Korlátolt Felelősségű Társaság,Winner,"26202415217,HU26202415",11,-0.030980416,0.23676056,-0.5885748,0.6034834,2.7014744,19,0.0,0.02313188004310123,0.0034152223707398124,0.4125813,1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Győri Tankerületi Központ,Buyer,15835121208,10,-0.01120464,0.24897768,-0.5548545,0.6029184,2.819712,20,0.027687198473929725,0.13848944116650047,0.011880598599625498,0.44297612,-2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
CYEB Energiakereskedő Szolgáltató Korlátolt Felelősségű Társaság,Winner,"22742933244,HU 22742933",5,0.07341865,0.28549835,-0.5854125,0.7277847,3.3351386,13,0.0,4.290124548352729e-05,0.004186866774671305,0.38866323,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Freedom-Tech Informatika Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,Winner,"23444054213,HU23444054",10,-0.009434097,0.22636062,-0.54488504,0.65329194,2.5632014,20,0.021296268437444907,0.10840518279319623,0.01097278681491693,0.44441378,-1.1920929e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
ALTEO Energiakereskedő Zártkörűen Működő Részvénytársaság,Winner,"23720448241,HU23720448",4,0.04114814,0.23811135,-0.51180434,0.5790945,2.7338512,16,0.03870796515192149,0.00652589296590872,0.012274661153522024,0.40596697,2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Belső-Pesti Tankerületi Központ,Buyer,15835011242,4,0.028417584,0.23223978,-0.45287377,0.66095465,2.6470907,16,0.03108327243731393,0.001349525464491989,0.00657190425042878,0.3888999,-2.3841858e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Ceglédi Szakképzési Centrum,Buyer,15831907213,5,0.052853193,0.25874248,-0.52844805,0.7498978,2.9877858,13,0.015319783031040136,0.00023101668163330016,0.0067616832975783405,0.3941985,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Soproni Tankerületi Központ,Buyer,15835413208,11,-0.025030166,0.23820746,-0.5435623,0.6798667,2.709847,19,0.023443369755958385,0.1690124840640138,0.010736177529604141,0.43326026,-5.9604645e-08,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Konkoord Irodatechnika Kft,Winner,"11124766208,HU-11124766",11,-0.018111028,0.2511151,-0.6194696,0.64249426,2.8484225,19,0.0,0.03420830981080957,0.0034721296972058486,0.41385254,4.7683716e-07,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
Stiefel Eurocart Kft.,Winner,"10730904212,HU10730904",11,-0.024820076,0.24411184,-0.51383185,0.5663885,2.776049,19,0.00074124585092327,0.05734018985391081,0.00569687587746947,0.43010592,0.0,KL - Oktatás,N - Regionális/helyi szintű,Árubeszerzés,Nemzeti eljárásrend,Nem,Nem,Igen
